filename,compressed,uncompressed
editor/code/resource,150473,316400
editor/code/shader,147817,314059
editor/resource,158967,304923
editor/render_target,141259,304214
editor/core,147464,299797
lib/time_report_template.html,92651,297825
editor/script_api,139103,296944
editor/search_results_view,144437,294260
SourceSansPro-Regular.ttf,129096,293956
SourceSansPro-Light.ttf,127919,292680
SourceSansPro-Semibold.ttf,128416,292404
libexec/x86_64-linux/zipalign,103508,292140
editor/animation_set,135066,287717
libexec/wasm-web/dmengine.js,65027,283536
builtins/assets/images/logo/logo_blue_1024.png,246149,276899
libexec/wasm-web/dmengine_release.js,63709,273436
editor/factory,127371,272301
libexec/wasm_pthread-web/dmengine.js,62750,272245
editor/editor_script,123418,266414
editor/game_properties,122676,265854
editor/placeholder_resource,120208,262884
libexec/wasm_pthread-web/dmengine_release.js,61454,262081
editor/compute,123773,262009
org/checkerframework/*.*,133894,258994
editor/game_project,121857,258352
editor/code/text_file,120146,257428
editor/image,121797,256800
editor/editor_extensions/graph,127876,256278
editor/html,119795,254598
DejaVuSansMono-BoldOblique.ttf,151366,253580
DejaVuSansMono-Oblique.ttf,150034,251932
editor/protobuf_types,113628,244163
editor/collection_proxy,111509,239960
editor/graphics,113275,235868
editor/scene_selection,110293,232860
editor/prefs,119723,230998
editor/debugging/mobdebug,95770,230501
icons/app.iconset/icon_512x512@2x.png,218168,221004
OpenSans-Regular.ttf,113969,217360
editor/dialogs,108554,216800
editor/targets,111897,215047
builtins/ca-certificates/cacert.pem,122479,214279
editor/live_update_settings,97831,209675
net/jpountz/util/linux/aarch64/liblz4-java.so,93938,209176
net/jpountz/util/linux/ppc64le/liblz4-java.so,65770,209096
editor/welcome,100790,207496
editor/grid,102219,207380
net/jpountz/util/darwin/x86_64/liblz4-java.dylib,87820,205112
editor/image_util,92650,192151
editor/pipeline/fontc,90532,189479
editor/changes_view,90206,185590
editor/gl/shader,93688,184951
mozilla/public-suffix-list.txt,59250,180498
editor/outline,90624,177966
net/jpountz/util/darwin/aarch64/liblz4-java.dylib,73578,173886
editor/gl/vertex2,81837,168639
editor/settings_core,88476,168587
editor/particlefx__init,35808,155805
net/jpountz/util/linux/amd64/liblz4-java.so,70811,154886
editor/handler,80178,154327
editor/editor_extensions/coerce,75083,154306
editor/code/view__init,45737,150186
editor.css,18444,148345
editor/fs,79771,147313
libjavafx_iio.so,72065,144592
editor/engine/build_errors,71302,137870
editor/rulers,66519,137784
editor/gl,67661,134523
editor/color_dropper,62963,132725
editor/lua_parser,67878,127682
editor/prefs_dialog,63419,126940
editor/collection__init,24713,126937
editor/gl/vertex,66060,124743
editor/build_errors_view,62426,123392
icons/document.iconset/icon_256x256@2x.png,121199,121922
editor/updater,61936,120064
editor/editor_extensions/runtime,60487,118221
editor/lsp/jsonrpc,59361,117674
builtins/assets/images/logo/logo_blue_512.png,116328,117668
editor/pipeline/texture_set_gen,56713,114344
editor/gviz,59192,114207
editor/math,61673,113238
editor/code/preprocessors,55254,113185
editor/atlas__init,30601,112522
editor/gui_clipping,54616,110347
_unpack/x86_64-linux/bin/lsp/lua/script/parser/compile.lua,17608,109472
splash.png,103703,106623
doc/gui_script.cpp_doc.sdoc,16893,105104
editor/scene__init,30953,104353
SourceSansPro-Italic.ttf,53049,103828
editor/ui__init,30443,103811
SourceSansPro-SemiBoldItalic.ttf,52889,103556
editor/buffers,52173,101519
editor/texture_set,46346,101226
net/jpountz/util/linux/s390x/liblz4-java.so,39717,97464
editor/resource_update,48404,97308
editor/collection_common,47009,97250
editor/code/data__init,26702,96784
editor/collision_object__init,21969,95734
editor/html_view,45669,95730
editor/app_view__init,31664,95099
editor/gl/texture,48455,94409
editor/disk,47420,94259
editor/tile_source__init,25519,92872
editor/analytics,48775,91801
icons/app.iconset/icon_512x512.png,91065,91745
icons/app.iconset/icon_256x256@2x.png,91065,91745
editor/particle_lib,44531,88557
editor/boot_open_project,43330,87740
games/skullhorde.jpg,87328,87487
editor/keymap,41520,85981
_unpack/x86_64-linux/lib/libnewt_head.so,29254,85184
editor/tile_map__init,24831,84481
icons/svg_icons.html,18562,81990
editor/notifications,39002,80450
libexec/x86_64-linux/liboggz.so,28902,80120
editor/pose,39497,79242
games/boreblasters.jpg,78476,78585
editor/git,41196,77985
editor/attachment,37950,77891
_unpack/x86_64-linux/bin/lsp/lua/script/core/completion/completion.lua,13328,77735
games/superweird.jpg,77560,77593
editor/editor_extensions/vm,42195,77450
editor/game_object_common,36717,75379
editor/resource_watch,37693,75252
builtins/scripts/mobdebug.lua,19766,75143
editor/library,40234,74926
editor/protobuf_forms,37000,74795
games/craftomation101.jpg,74492,74527
games/warnament.jpg,74154,74222
dynamo/graph__init.class,24142,73781
libdecora_sse.so,30850,73720
editor/code_completion,38029,73555
editor/scene_cache,37258,73288
editor/pipeline,36292,72650
editor/game_object__init,17595,72218
editor/font__init,18920,70690
editor/engine/native_extensions,35318,70525
games/tinyracing.jpeg,70195,70354
internal/node__init.class,22523,69709
editor/engine,36395,69441
doc/luasocket-luasocket.doc_h_doc.sdoc,9877,69424
antlr/CppCodeGenerator.class,31830,69247
libprism_sw.so,33704,69096
net/jpountz/util/linux/i386/liblz4-java.so,28871,68840
editor/code/script_compilation,32519,67060
games/familyisland.jpg,66499,66615
_unpack/x86_64-linux/bin/lsp/lua/script/vm/compiler.lua,10410,66188
editor/app_manifest__init,17868,66164
editor/editor_extensions/ui_docs,33457,65622
logo_blue.png,63647,64801
Defold/logo_blue.png,64801,64801
lib/classes.dex,29153,64724
editor/editor_extensions/commands,31942,64323
editor/progress,32921,63828
_unpack/x86_64-linux/bin/lsp/lua/script/parser/luadoc.lua,10139,63740
editor/view,30488,63411
editor/code/script_intelligence,29683,63390
editor/graph_util,30925,63107
editor/lua,32573,62524
libprism_es2.so,23091,62480
editor/types__init,18579,61998
editor/editor_extensions/docs,20073,61541
editor/pipeline/bob,31100,61240
antlr/CSharpCodeGenerator.class,28367,60371
editor/editor_extensions/zip,31093,59608
lib/luajit-share.zip,57750,59258
editor/lsp/async,30515,59190
doc/scripts-script_resource.cpp_doc.sdoc,9921,57452
editor/scene_shapes,26130,56869
antlr/JavaCodeGenerator.class,27222,56271
games/monkeymart.jpg,55229,56030
doc/gameobject_script.cpp_doc.sdoc,9370,55916
editor/background,26688,55241
antlr/PythonCodeGenerator.class,27221,54595
doc/render-render_script.cpp_doc.sdoc,11072,54457
editor/game_object_non_editable__init,11882,54065
editor/defold_project_search,26795,53694
editor/ui/bindings,27401,53678
editor/protobuf__init,16438,53647
editor/editor_extensions/prefs_functions,26106,52450
libavplugin-ffmpeg-56.so,20044,52360
libavplugin-ffmpeg-57.so,20021,52360
libavplugin-56.so,20029,52360
libavplugin-ffmpeg-58.so,20019,52360
libavplugin-57.so,20019,52360
libavplugin-ffmpeg-61.so,20019,52272
libavplugin-ffmpeg-59.so,20015,52272
libavplugin-ffmpeg-60.so,20005,52272
games/fatesofort.jpg,52236,52268
libavplugin-54.so,19091,52160
editor/model__init,14920,52097
editor/diff_view,25722,51860
libfxplugins.so,18827,51752
_unpack/x86_64-linux/bin/lsp/lua/script/provider/provider.lua,8178,50967
editor/sentry,26505,50929
games/solitairejazztravel.jpg,50345,50523
editor/code/script__init,15559,50439
editor/sprite__init,14860,50290
editor/ui/fuzzy_combo_box,25778,49655
builtins/fonts/vera_mo_bd.ttf,27238,49052
editor/scene_async,25171,48222
doc/script_vmath.cpp_doc.sdoc,7458,47741
editor/editor_extensions/actions,24348,47160
editor/code/syntax,23459,46971
editor/build,24203,46812
editor/defold_project__init,15380,46568
games/plaguelords.jpg,46166,46273
libexec/x86_64-linux/oggz-validate,12237,46040
org/objectweb/asm/ClassReader.class,22697,45120
editor/shared_editor_settings,22522,45021
editor/editor_extensions/ui_docs__init,16214,45006
editor/fuzzy_text,23886,45005
games/lookyourloot.jpg,44393,44569
editor/workspace__init,14674,44471
editor/editor_extensions/http_server,22763,44397
games/duozombies.jpg,44021,44360
editor/material__init,13822,44169
editor/error_reporting,22791,44128
editor/texture/engine,22660,43877
editor/engine_profiler,21843,43869
_unpack/x86_64-linux/lib/libnativewindow_drm.so,10897,43608
editor/curve_view__init,13736,43578
editor/resource_dialog,22390,43486
libexec/x86_64-linux/libogg.so,20921,43288
editor/cubemap__init,12222,42747
editor/resource__init,12762,42216
builtins/assets/meshes/sphere.dae,8420,42121
editor/slice9,21403,41465
editor/properties__init,14028,41292
javax/vecmath/Matrix4d.class,16540,41153
editor/validation,21335,40569
_unpack/x86_64-linux/bin/lsp/lua/locale/pt-br/script.lua,12261,40016
doc/dmsdk-gameobject-gameobject.h_doc.sdoc,6091,39333
editor/collection_non_editable__init,9492,39066
google/protobuf/descriptor.proto,11724,38497
editor/prefs__init,13167,38407
editor/lsp/server__init,12487,37666
editor/editor_extensions/ui_components__init,12477,37268
_unpack/x86_64-linux/bin/lsp/lua/locale/zh-tw/script.lua,12341,37244
javax/vecmath/Matrix4f.class,15463,37124
javafx-swt.jar,35045,37082
editor/mesh__init,11517,36877
editor/command_requests,18737,36794
editor/ui/proxy,10994,36721
editor/lsp__init,12091,36631
_unpack/x86_64-linux/bin/lsp/lua/locale/zh-cn/script.lua,12032,36160
icons/document.iconset/icon_256x256.png,35882,36060
icons/document.iconset/icon_128x128@2x.png,35882,36060
_unpack/x86_64-linux/bin/lsp/lua/locale/en-us/script.lua,11173,36054
editor/pipeline/shader_gen,16568,36030
editor/code/data/LayoutInfo,16347,36025
doc/dmsdk-gameobject-component.h_doc.sdoc,4069,35980
_unpack/x86_64-linux/bin/lsp/lua/script/parser/guide.lua,6458,35733
editor/label__init,11054,35667
editor/boot,18886,35653
editor/render,17853,35589
_unpack/x86_64-linux/lib/libnativewindow_x11.so,10492,35352
editor/settings__init,9569,35268
editor/ns_batch_builder,18402,35254
_unpack/x86_64-linux/bin/lsp/lua/locale/pt-br/meta.lua,10371,35204
icons/app.iconset/icon_128x128@2x.png,34815,34940
doc/scripts-script_physics.cpp_doc.sdoc,6135,34902
editor/gl/pass,19271,34893
icons/app.iconset/icon_256x256.png,34668,34787
editor/texture/math,18005,34773
editor/debug_view__init,11976,34581
editor/util,18145,34504
editor/editor_extensions/prefs_docs,16513,34467
cljs/tools/reader.cljs,8447,34392
editor/resource/FileResource,15059,34248
editor/cljfx_form_view__init,12202,34217
_unpack/shared/luajit/jit/dis_x86.lua,10406,33826
editor/yaml,16511,33264
editor/graphics__init,10711,33041
editor/handler__init,11001,32867
antlr/actions/csharp/ActionLexer.class,11333,32774
editor/editor_extensions/graph__init,11614,32641
editor/code/shader_compilation,15778,32561
_unpack/x86_64-linux/bin/lsp/lua/locale/en-us/meta.lua,9377,32503
editor/sound__init,9090,32421
doc/dmsdk-script-script.h_doc.sdoc,4834,32364
antlr/actions/python/ActionLexer.class,11171,32284
org/objectweb/asm/MethodWriter.class,15528,32222
javax/vecmath/Matrix3d.class,15289,32141
cljs/core/async.cljs,8573,31929
antlr/actions/cpp/ActionLexer.class,11324,31796
builtins/assets/images/logo/logo_blue_256.png,31705,31777
editor/scene_layout,15291,31557
_unpack/x86_64-linux/bin/lsp/lua/locale/zh-tw/meta.lua,10598,31513
editor/resource_node__init,8923,31506
editor/console__init,11342,31484
antlr/actions/java/ActionLexer.class,10815,31425
editor/asset_browser__init,11110,31420
_unpack/x86_64-linux/bin/lsp/lua/locale/zh-cn/meta.lua,10683,31389
editor/recent_files,15905,31355
editor/scene_visibility__init,10051,31321
cljs/core/async/impl/ioc_macros.clj,7280,31194
games/voidscrappers.jpg,31012,31150
logo_text.png,30315,31148
_unpack/x86_64-linux/bin/lsp/lua/script/core/semantic-tokens.lua,3940,30932
dialogs.css,4300,30831
editor/gl/shader__init,10117,30724
_unpack/shared/luajit/jit/dis_arm64.lua,6784,30690
editor/properties_view__init,10778,30672
editor/outline_view__init,10563,30645
doc/dmsdk-resource-resource.h_doc.sdoc,4000,30603
com/samskivert/mustache/Mustache.java,6675,30321
editor/fs__init,9639,30189
editor/form,15986,29993
editor/model_scene__init,9193,29966
editor/pipeline/fontc/Glyph,13545,29844
_unpack/x86_64-linux/bin/lsp/lua/script/luacheck/parser.lua,6508,29831
doc/dmsdk-graphics-graphics.h_doc.sdoc,3238,29671
logo-ver-outline-white.png,25418,29332
editor/resource/ZipResource,12952,29229
bundle.editor_script,5309,29123
editor/ui/fuzzy_choices,14866,29004
editor/git_credentials,13882,28988
editor/math__init,8906,28750
_unpack/x86_64-linux/bin/lsp/lua/script/plugins/ffi/c-parser/cpp.lua,5455,28397
engine-profiler/remotery/vis/Code/Remotery.js,6167,28377
editor/code/resource__init,8741,28328
internal/transaction__init.class,9490,28295
builtins/assets/images/logo/logo_256.png,26991,28213
editor/future,14529,28178
editor/code/transpilers__init,7840,28170
javax/vecmath/GMatrix.class,13808,28162
antlr/ANTLRParser.class,11845,28106
_unpack/x86_64-linux/bin/lsp/lua/script/vm/tracer.lua,4203,28059
editor/pipeline/tex_gen,13993,27942
editor/gl/buffer,14606,27906
editor/render_program_utils,13674,27829
_unpack/x86_64-linux/bin/lsp/lua/locale/pt-br/setting.lua,6986,27632
editor/types/Camera,12661,27569
editor/scene_tools__init,9663,27209
_unpack/x86_64-linux/lib/libnewt_drm.so,7965,27040
editor/code/shader__init,8980,26982
editor/code/data/Rect,7964,26777
doc/dmsdk-render-render.h_doc.sdoc,3668,26769
editor/markdown__init,8102,26723
TestScript/TestDdf$Msg$Builder.class,8334,26368
doc/dmsdk-extension-extension_gen.hpp_doc.sdoc,2777,26298
doc/dmsdk-hid-hid.h_doc.sdoc,2838,26220
_unpack/x86_64-linux/bin/lsp/lua/script/plugins/ffi/c-parser/c99.lua,5992,26044
libjavafx_font_freetype.so,7770,25928
editor/code/lang/cish__init,9794,25912
editor/collection_string_data,12767,25854
doc/script_sys.cpp_doc.sdoc,6745,25826
editor/gl__init,9293,25760
editor/gl/vertex__init,8758,25498
editor/types/EngineFormatTexture,11416,25310
editor/types/TextureSetAnimation,11380,25238
editor/gl/shader/ShaderLifecycle,10550,25234
_unpack/x86_64-linux/bin/lsp/lua/script/vm/type.lua,4001,25171
editor/types/FrustumCorners,11260,25089
editor/notifications_view,12286,25050
org/projectodd/shimdandy/impl/ClojureRuntimeShimImpl.class,5834,24928
editor/system,13733,24691
editor/render_pb__init,7194,24460
libjavafx_font_pango.so,6678,24448
editor/code/util,13088,24408
com/googlecode/javaewah/EWAHCompressedBitmap.class,10944,24400
editor/camera_editor__init,7536,24356
com/googlecode/javaewah32/EWAHCompressedBitmap32.class,10753,24220
editor/scene_shapes__init,9379,24131
editor/collision_groups,12462,24123
logo.png,23779,24099
editor/editor_extensions__init,8698,24052
editor/fxui__init,8747,23795
_unpack/x86_64-linux/bin/lsp/lua/locale/zh-tw/setting.lua,7335,23781
editor/engine/build_errors__init,7995,23657
_unpack/x86_64-linux/bin/lsp/lua/locale/en-us/setting.lua,6573,23561
editor/rig,11853,23535
editor/search_results_view__init,7703,23489
editor/types/TextureSetAnimationFrame,10491,23438
_unpack/x86_64-linux/bin/lsp/lua/script/files.lua,5685,23379
doc/dmsdk-resource-resource_gen.hpp_doc.sdoc,2557,23335
editor/render_target__init,7263,23307
editor/types/Image,10474,23168
editor/keymap__init,8973,23009
_unpack/x86_64-linux/bin/lsp/lua/script/core/code-action.lua,4083,22923
_unpack/x86_64-linux/bin/lsp/lua/script/utility.lua,5759,22860
editor/atlas/AtlasRect,10294,22847
editor/icons,12250,22744
editor/debug,12073,22723
editor/editor_extensions/tile_map,11780,22638
editor/gl/vertex2__init,7392,22482
util/http_server__init.class,7953,22372
editor/field_expression,12217,22102
editor/lua_completion,10978,22041
editor/display_profiles__init,6627,22011
_unpack/shared/luajit/jit/dis_mips.lua,4871,22010
editor/tile_map_common/Tile,9857,22001
editor/code_completion__init,7294,21973
editor/animation_set__init,6807,21892
editor/ui/updater,11360,21751
editor/editor_extensions/runtime__init,7359,21597
doc/scripts-box2d-script_box2d_body.cpp_doc.sdoc,2655,21552
javax/vecmath/Matrix3f.class,9394,21533
editor/lua_parser__init,7399,21490
editor/process,11446,21199
editor/core__init,7481,21198
doc/dmsdk-dlib-profile.h_doc.sdoc,2348,21198
editor/debugging/mobdebug__init,6876,21133
editor/types/FrustumPlanes,9401,21008
editor/types/Animation,9463,20959
doc/lua_base.doc_h_doc.sdoc,5291,20758
_unpack/shared/luajit/jit/dump.lua,6393,20755
editor/gl/texture__init,7103,20666
_unpack/x86_64-linux/bin/lsp/lua/script/library.lua,4556,20632
_unpack/x86_64-linux/bin/lsp/lua/script/json-edit.lua,4079,20613
templates/template.gamepads,1037,20609
editor/outline_view/proxy,6260,20587
internal/util__init.class,7330,20580
_unpack/x86_64-linux/bin/lsp/lua/locale/zh-cn/setting.lua,7043,20483
editor/geom__init,7460,20459
editor/resource/MemoryResource,8732,20424
editor/camera__init,7139,20323
_unpack/shared/luajit/jit/dis_ppc.lua,5769,20301
editor/game_project__init,6295,20299
editor/welcome__init,6881,20181
internal/system__init.class,7077,20089
editor/outline__init,7238,19904
_unpack/x86_64-linux/bin/lsp/lua/script/luacheck/lexer.lua,4501,19807
antlr/DiagnosticCodeGenerator.class,9266,19766
editor/gl/texture/TextureLifecycle,8728,19704
_unpack/x86_64-linux/bin/lsp/lua/script/config/template.lua,2994,19597
editor/code/data/GestureInfo,8836,19373
_unpack/shared/luajit/jit/dis_arm.lua,4758,19344
editor/workspace/BuildResource,7959,19294
editor.fxml,2562,19269
TestScript/TestDdf$Msg.class,7278,19249
editor/github,10113,19249
javax/LICENSE.txt,7186,19241
editor/types/TexturePacking,8592,19174
editor/settings_core__init,6841,19150
doc/scripts-script_sound.cpp_doc.sdoc,4295,19144
_unpack/x86_64-linux/bin/lsp/lua/script/provider/diagnostic.lua,4281,19103
editor/pipeline/font_gen,10063,19085
_unpack/x86_64-linux/bin/lsp/lua/script/vm/global.lua,3372,19068
doc/dmsdk-extension-extension.h_doc.sdoc,2968,19060
plumbing/fnk/impl.clj,5320,18995
editor/factory__init,6074,18958
_unpack/x86_64-linux/bin/lsp/lua/script/client.lua,4045,18952
editor/pipeline/fontc__init,6651,18914
org/abego/treelayout/TreeLayout.class,7658,18907
editor/types/Rect,8478,18897
org/objectweb/asm/SymbolTable.class,8607,18866
editor/compute__init,6188,18858
cljs/tools/cli.cljs,5749,18852
editor/graph_view,9726,18720
editor/handler/Context,8447,18678
internal/node/OverrideNode.class,7494,18630
_unpack/x86_64-linux/bin/lsp/lua/meta/template/string.buffer.lua,6268,18592
editor/model_loader,9259,18435
doc/dmsdk-dlib-socket.h_doc.sdoc,2810,18426
doc/script_graphics.cpp_doc.sdoc,1024,18414
icons/slask/ex.png,4516,18381
editor/image__init,5827,18290
editor/dialogs__init,6434,18244
_unpack/x86_64-linux/bin/lsp/lua/script/luacheck/filter.lua,4207,18213
editor/gl/vertex/VertexIndexBufferShaderLink,7898,18052
editor/targets__init,6709,17995
antlr/ANTLRLexer.class,7342,17990
editor/web_profiler,9178,17988
editor/grid__init,6687,17904
_unpack/x86_64-linux/bin/lsp/lua/script/luacheck/stages/linearize.lua,4007,17829
editor/protobuf_types__init,6004,17799
editor/pose__init,5561,17795
editor/ui/fuzzy_choices_popup,9170,17725
editor/buffer__init,5505,17675
editor/collection_proxy__init,5461,17664
editor/curve_view/proxy,5084,17556
_unpack/x86_64-linux/bin/lsp/lua/script/doctor.lua,3903,17551
_unpack/shared/luajit/jit/bcsave.lua,5097,17500
editor/types/Region,7782,17456
editor/types/Frustum,7752,17391
editor/editor_extensions/vm__init,6094,17368
editor/fxui/proxy,5007,17347
editor/code/data/SpliceInfo,7822,17314
editor/hot_reload,9164,17282
antlr/MakeGrammar.class,8315,17275
editor/progress/Progress,7754,17234
javax/xml/bind/DatatypeConverterImpl.class,7674,17174
editor/bootloader,9113,17170
org/objectweb/asm/ClassWriter.class,7278,17166
editor/gl/pass/RenderPass,7624,17111
internal/graph__init.class,5929,17108
org/objectweb/asm/Frame.class,8815,17092
editor/types/TextureSet,7667,17091
editor/resource_io,8289,17043
_unpack/x86_64-linux/bin/lsp/lua/script/workspace/workspace.lua,4057,17029
_unpack/x86_64-linux/bin/lsp/lua/script/plugins/ffi/c-parser/ctypes.lua,3629,16992
editor/scene_selection__init,6086,16943
editor/code/view/CursorRangeDrawInfo,7554,16931
editor/lsp/base,9184,16906
editor/code/syntax/Match,7580,16882
editor/colors,9121,16865
util/coll__init.class,6051,16847
_unpack/x86_64-linux/bin/lsp/lua/script/fs-utility.lua,3177,16846
editor/script_api__init,5147,16762
antlr/preprocessor/PreprocessorLexer.class,6605,16672
editor/buffers__init,5582,16633
antlr/LLkAnalyzer.class,8018,16612
TestScript/TestDdf$RepeatedContainer$Builder.class,4917,16610
doc/dmsdk-dlib-vmath.h_doc.sdoc,1732,16609
prelude.lua,3910,16597
_unpack/x86_64-linux/bin/lsp/lua/script/vm/infer.lua,3416,16552
doc/lua_string.doc_h_doc.sdoc,4632,16551
util/num__init.class,5722,16543
internal/cache__init.class,5412,16527
doc/script_liveupdate.h_doc.sdoc,4285,16510
TestScript/TestDdf$DefaultValue$Builder.class,5165,16442
doc/dmsdk-gui-gui.h_doc.sdoc,2213,16384
fi/iki/elonen/NanoHTTPD$HTTPSession.class,7973,16335
_unpack/x86_64-linux/bin/lsp/lua/script/core/hover/description.lua,3471,16316
editor/luajit,8797,16300
editor/game_project/CustomResource,6425,16234
editor/code/text_file__init,5157,16080
