filename,compressed,uncompressed
libexec/x86_64-linux/apkc,847223,2253840
cognitect/*.*,653184,2242902
libgstreamer-lite.so,859027,2205864
editor/scene,1058952,2178478
lib/arm64-macos/libtexc_shared.dylib,930024,2126808
libglassgtk3.so,634042,2123616
editor/collection,858755,1827287
com/defold/*.*,593024,1776462
lib/arm64-linux/libmodelc_shared.so,666574,1730952
lib/x86_64-linux/libmodelc_shared.so,658910,1690344
editor/collision_object,777990,1673643
com/github/benmanes/caffeine/*.*,608969,1671617
Defold/Defold,1602928,1602928
editor/atlas,766789,1598197
editor/tile_source,709483,1507448
ch/qos/*.*,650229,1442658
editor/font,658818,1397587
editor/tile_map,667778,1384613
javassist/*.*,639452,1371253
_unpack/x86_64-linux/bin/lsp/lua/meta/spell/dictionary.txt,628004,1332879
lib/x86_64-win32/modelc_shared.dll,406437,1315840
schema/*.*,577726,1266387
editor/gui__init,139535,1211542
editor/game_object,564328,1199257
editor/code/script,520660,1108632
editor/ui,564397,1050739
org/joda/*.*,493748,1046729
libexec/x86_64-linux/strip_android_aarch64,464606,1043600
_unpack/x86_64-linux/lib/libparticle_shared.so,403130,943768
editor/app_manifest,446564,941423
libexec/x86_64-linux/strip_android,412600,917040
org/openmali/*.*,371153,900682
editor/curve_view,427580,892342
lib/builtins.zip,840763,860528
_unpack/x86_64-linux/lib/libjogl_desktop.so,127703,829968
editor/model,380973,802560
editor/code/data,396923,774148
editor/sprite,354211,751474
editor/defold_project,360320,740111
org/jsoup/*.*,330403,705826
reitit/*.*,315985,676860
welcome/*.*,625745,666507
editor/lsp,336105,650415
editor/debug_view,316555,649414
org/antlr/*.*,292308,649333
libexec/x86_64-linux/luajit-64,308941,633976
editor/game_object_non_editable,288579,631208
org/luaj/*.*,290099,622154
editor/cljfx_form_view,298763,608339
editor/workspace,287335,594183
editor/cubemap,277414,586897
libjfxmedia.so,198672,574824
editor/scene_visibility,276816,572710
editor/mesh,278353,570822
editor/label,267979,565601
org/yaml/snakeyaml/*.*,248795,565020
editor/asset_browser,278913,558310
META-INF/*.*,161347,549636
editor/material,259046,549110
lib/report_template.html,154755,547951
editor/settings,260085,547820
org/msgpack/*.*,237819,547298
editor/sound,250837,532216
editor/scene_tools,261235,522211
net/jpountz/util/win32/amd64/liblz4-java.so,175313,520219
editor/camera,252341,516029
builtins/input/default.gamepads,8444,498409
lib/x86_64-macos/libmodelc_shared.dylib,156240,494992
editor/fxui,227780,494375
org/snakeyaml/engine/*.*,207355,494337
editor/code/transpilers,231086,489715
editor/outline_view,235701,478389
editor/properties_view,232455,468980
org/commonmark/*.*,209968,468111
lib/arm64-macos/libmodelc_shared.dylib,138734,464776
_unpack/x86_64-linux/lib/libjogl_mobile.so,78094,457184
editor/collection_non_editable,196368,432563
editor/camera_editor,199045,429527
editor/markdown,189479,425621
editor/properties,210428,412269
editor/console,201912,411861
editor/resource_node,189517,401988
editor/editor_extensions/ui_components,196701,400055
editor/model_scene,170077,386300
internal/graph/*.*,183168,383311
editor/lsp/server,192393,373433
editor/resource,191453,366759
editor/geom,184173,365017
editor/protobuf,183987,362377
editor/render_pb,172922,360899
editor/display_profiles,163369,349269
editor/editor_extensions,170836,346182
DejaVuSansMono.ttf,201912,340712
editor/buffer,163461,336416
DejaVuSansMono-Bold.ttf,199505,331992
editor/breakpoints_view,158314,325701
editor/editor_extensions/graph,161020,322055
editor/code/resource,150482,316400
editor/types,163160,316231
editor/code/shader,147903,314258
editor/render_target,141463,304691
lib/time_report_template.html,92651,297825
editor/script_api,139187,297107
editor/search_results_view,145281,296787
SourceSansPro-Regular.ttf,129096,293956
SourceSansPro-Light.ttf,127919,292680
SourceSansPro-Semibold.ttf,128416,292404
libexec/x86_64-linux/zipalign,103508,292140
editor/factory,135588,290059
editor/animation_set,135357,288348
libexec/wasm-web/dmengine.js,64293,280312
editor/game_project,130802,278451
builtins/assets/images/logo/logo_blue_1024.png,246149,276899
editor/editor_localization,123404,269941
libexec/wasm_pthread-web/dmengine.js,62022,268638
libexec/wasm-web/dmengine_release.js,62150,267097
editor/editor_script,123629,266925
editor/game_properties,122828,266017
editor/placeholder_resource,120257,263044
editor/compute,124075,262788
org/checkerframework/*.*,133894,258994
libexec/wasm_pthread-web/dmengine_release.js,60616,257868
editor/code/text_file,120387,257710
editor/data,120271,255457
editor/html,119916,254759
DejaVuSansMono-BoldOblique.ttf,151366,253580
DejaVuSansMono-Oblique.ttf,150034,251932
editor/collection_proxy,116718,251143
editor/protobuf_types,113872,244938
editor/scene_selection,111658,235653
editor/dialogs,116545,235232
editor/prefs,121803,234518
editor/image,111026,234409
editor/debugging/mobdebug,95752,230501
editor/welcome,108878,228050
icons/app.iconset/icon_512x512@2x.png,218168,221004
editor/targets,112887,217684
OpenSans-Regular.ttf,113969,217360
editor/graphics/types,108646,215267
builtins/ca-certificates/cacert.pem,122479,214279
editor/gl,112261,212074
net/jpountz/util/linux/aarch64/liblz4-java.so,93938,209176
net/jpountz/util/linux/ppc64le/liblz4-java.so,65770,209096
editor/live_update_settings,97446,208901
editor/graphics,99580,207279
net/jpountz/util/darwin/x86_64/liblz4-java.dylib,87820,205112
editor/gl/shader,100439,199870
editor/image_util,92633,192111
editor/pipeline/fontc,91717,191826
editor/changes_view,91574,188403
mozilla/public-suffix-list.txt,59250,180498
editor/gl/attribute,86992,177919
localization/ru.editor_localization,38887,176447
net/jpountz/util/darwin/aarch64/liblz4-java.dylib,73578,173886
editor/outline,88692,173711
editor/particlefx__init,39176,171495
editor.css,20792,171274
editor/localization,83722,164769
editor/settings_core,86129,164378
editor/buffers,85510,163360
editor/binary_file,75715,161535
editor/handler,83298,161491
editor/grid,77143,160078
editor/code/view__init,48211,158215
net/jpountz/util/linux/amd64/liblz4-java.so,70811,154886
editor/editor_extensions/coerce,75085,154306
editor/gl/vertex2,73088,151676
libjavafx_iio.so,72906,148688
editor/engine/build_errors,72309,139828
editor/prefs_dialog,69517,139655
editor/math,74612,136790
editor/rulers,65535,133120
editor/color_dropper,62952,132726
localization/en.editor_localization,31149,131331
editor/build_errors_view,65612,130397
editor/collection__init,25195,128893
doc/editor.apidoc_doc.sdoc,14080,128803
localization/pt_BR.editor_localization,30378,122882
editor/gl/texture,62641,122524
icons/document.iconset/icon_256x256@2x.png,121199,121922
editor/updater,62126,120472
editor/editor_extensions/runtime,60601,118469
localization/zh_CN.editor_localization,30787,118247
editor/lsp/jsonrpc,59451,117786
builtins/assets/images/logo/logo_blue_512.png,116328,117668
editor/pipeline/texture_set_gen,57705,116276
editor/html_view,55002,115923
editor/gviz,59383,114522
editor/gl/vertex,60125,114389
editor/atlas__init,30567,113156
editor/scene__init,33149,111979
editor/fs,59746,111203
editor/code/preprocessors,53793,110390
editor/gui_clipping,54625,110347
_unpack/x86_64-linux/bin/lsp/lua/script/parser/compile.lua,17608,109472
doc/gui_script.cpp_doc.sdoc,17632,108375
editor/ui__init,31732,108281
editor/font__init,24826,107143
splash.png,103703,106623
editor/collision_object__init,24324,105785
editor/app_view__init,34610,104850
SourceSansPro-Italic.ttf,53049,103828
SourceSansPro-SemiBoldItalic.ttf,52889,103556
editor/tile_source__init,27540,102504
editor/texture_set,48420,100178
editor/code/data__init,27129,98325
net/jpountz/util/linux/s390x/liblz4-java.so,39717,97464
editor/resource_update,48485,97409
editor/collection_common,47018,97250
editor/analytics,50331,94934
editor/disk,47694,94876
doc/dmsdk-graphics-graphics.h_doc.sdoc,13846,93541
editor/boot_open_project,45222,93410
icons/app.iconset/icon_512x512.png,91065,91745
icons/app.iconset/icon_256x256@2x.png,91065,91745
_unpack/x86_64-linux/lib/libnewt_head.so,29822,89248
editor/keymap,43028,88554
editor/view,42177,87643
games/skullhorde.jpg,87328,87487
editor/tile_map__init,25547,87096
editor/code/script__init,19942,86073
editor/attachment,41196,84459
editor/particle_lib,40863,82441
editor/notifications,39939,82142
icons/svg_icons.html,18562,81990
libexec/x86_64-linux/liboggz.so,28902,80120
dynamo/graph__init.class,25956,79591
editor/pose,39494,79242
editor/git,41882,79184
editor/resource_watch,39573,79041
editor/library,42336,78931
games/boreblasters.jpg,78476,78585
editor/code_completion,40424,78145
libdecora_sse.so,31889,77816
_unpack/x86_64-linux/bin/lsp/lua/script/core/completion/completion.lua,13328,77735
games/superweird.jpg,77560,77593
editor/editor_extensions/vm,42168,77450
editor/core,38821,76698
editor/pipeline,38231,76365
editor/engine,39968,76007
editor/protobuf_forms,37091,75696
editor/game_object_common,36673,75256
builtins/scripts/mobdebug.lua,19766,75143
editor/texture_util,36594,75030
games/craftomation101.jpg,74492,74527
games/warnament.jpg,74154,74222
editor/ui/popup,37602,73695
editor/app_manifest__init,19556,73273
libprism_sw.so,33877,73192
editor/game_object__init,17961,73190
editor/scene_cache,36768,72478
editor/editor_extensions/commands,35414,71401
editor/engine/native_extensions,35371,70646
games/tinyracing.jpeg,70195,70354
doc/luasocket-luasocket.doc_h_doc.sdoc,9934,69547
antlr/CppCodeGenerator.class,31830,69247
net/jpountz/util/linux/i386/liblz4-java.so,28871,68840
editor/code/script_annotations,32894,68834
internal/node__init.class,22276,68600
editor/editor_extensions/ui_docs,34151,66812
games/familyisland.jpg,66499,66615
editor/editor_extensions/docs,21614,66248
_unpack/x86_64-linux/bin/lsp/lua/script/vm/compiler.lua,10410,66188
logo_blue.png,63647,64801
Defold/logo_blue.png,64801,64801
_unpack/x86_64-linux/bin/lsp/lua/script/parser/luadoc.lua,10139,63740
editor/code/script_intelligence,29746,63521
editor/code/script_compilation,30589,63350
editor/progress,32571,63348
editor/pipeline/bob,31989,63060
libprism_es2.so,23101,62480
editor/fxui/combo_box,31783,62380
antlr/CSharpCodeGenerator.class,28367,60371
lib/luajit-share.zip,58004,59551
doc/gameobject_script.cpp_doc.sdoc,9979,59428
editor/lsp/async,30553,59228
editor/types__init,17512,59208
google/protobuf/descriptor.proto,16398,58435
editor/editor_extensions/zip,30443,58401
doc/scripts-script_resource.cpp_doc.sdoc,10011,57806
editor/lua,30144,56966
editor/editor_localization_bundle,26312,56735
antlr/JavaCodeGenerator.class,27222,56271
games/monkeymart.jpg,55229,56030
doc/render-render_script.cpp_doc.sdoc,11273,55312
editor/model__init,15706,55163
editor/background,26672,55147
editor/resource__init,16366,54755
antlr/PythonCodeGenerator.class,27221,54595
editor/game_object_non_editable__init,11883,54065
editor/defold_project_search,26939,53978
doc/dmsdk-gameobject-gameobject.h_doc.sdoc,6825,53945
editor/ui/bindings,27403,53678
editor/sprite__init,15763,53381
editor/editor_extensions/prefs_functions,26252,52884
editor/protobuf__init,15846,52785
editor/command_requests,26736,52697
editor/sentry,27170,52530
editor/diff_view,25917,52391
libavplugin-ffmpeg-56.so,20014,52360
libavplugin-ffmpeg-57.so,19996,52360
libavplugin-56.so,20005,52360
libavplugin-ffmpeg-58.so,19988,52360
libavplugin-57.so,19986,52360
libavplugin-ffmpeg-61.so,19974,52272
libavplugin-ffmpeg-59.so,19981,52272
libavplugin-ffmpeg-60.so,19973,52272
games/fatesofort.jpg,52236,52268
libavplugin-54.so,19058,52160
libfxplugins.so,18806,51752
editor/pipeline/shader_gen,25537,51239
_unpack/x86_64-linux/bin/lsp/lua/script/provider/provider.lua,8178,50967
games/solitairejazztravel.jpg,50345,50523
editor/defold_project__init,16764,50271
editor/ui/fuzzy_combo_box,25804,49688
editor/scene_shapes,24319,49601
editor/graph_util,24012,49579
builtins/fonts/vera_mo_bd.ttf,27238,49052
editor/scene_async,25159,48222
doc/src-script_vmath.cpp_doc.sdoc,7458,47741
editor/build,24533,47396
editor/editor_extensions/actions,24454,47368
editor/editor_extensions/ui_docs__init,17022,47243
editor/gl__init,12940,47096
editor/code/syntax,23440,46971
editor/input,23775,46855
games/plaguelords.jpg,46166,46273
editor/material__init,14288,46045
libexec/x86_64-linux/oggz-validate,12237,46040
editor/shared_editor_settings,22953,45944
editor/workspace__init,14779,45302
editor/editor_extensions/http_server,23124,45230
org/objectweb/asm/ClassReader.class,22697,45120
games/lookyourloot.jpg,44393,44569
games/duozombies.jpg,44021,44360
editor/fuzzy_text,23200,44312
editor/resource_dialog,22853,44272
editor/error_reporting,22789,44128
editor/engine_profiler,21829,43869
editor/curve_view__init,13824,43785
_unpack/x86_64-linux/lib/libnativewindow_drm.so,10365,43584
editor/texture/engine,22468,43481
libexec/x86_64-linux/libogg.so,20921,43288
editor/cubemap__init,12322,43225
dialogs.css,5391,43016
editor/camera__init,13253,42885
editor/editor_extensions/ui_components__init,14148,42807
editor/properties__init,14374,42485
editor/model_util,20454,42226
builtins/assets/meshes/sphere.dae,8420,42121
editor/slice9,21408,41465
javax/vecmath/Matrix4d.class,16540,41153
editor/recent_files,21076,41079
editor/lsp/server__init,13390,40817
editor/prefs__init,13727,40770
editor/render_util,19556,40205
_unpack/x86_64-linux/bin/lsp/lua/locale/pt-br/script.lua,12261,40016
editor/mesh__init,12325,39651
editor/http_server/prefs,19865,39609
editor/label__init,12045,39534
_unpack/x86_64-linux/lib/libnativewindow_x11.so,10590,39416
editor/lsp__init,12875,39183
editor/collection_non_editable__init,9493,39066
editor/cljfx_form_view__init,13645,38799
editor/validation,20450,37972
editor/gl/types,19661,37794
editor/editor_extensions/graph__init,13080,37337
_unpack/x86_64-linux/bin/lsp/lua/locale/zh-tw/script.lua,12341,37244
editor/boot,19448,37134
javax/vecmath/Matrix4f.class,15463,37124
doc/dmsdk-resource-resource.h_doc.sdoc,4680,36982
editor/debug_view__init,12614,36931
editor/ui/proxy,10994,36721
editor/settings__init,10031,36566
javafx-swt.jar,34160,36208
_unpack/x86_64-linux/bin/lsp/lua/locale/zh-cn/script.lua,12032,36160
icons/document.iconset/icon_128x128@2x.png,35882,36060
icons/document.iconset/icon_256x256.png,35882,36060
_unpack/x86_64-linux/bin/lsp/lua/locale/en-us/script.lua,11173,36054
editor/code/data/LayoutInfo,16325,36025
editor/sound__init,9896,35865
doc/dmsdk-gameobject-component.h_doc.sdoc,4082,35833
editor/gl/shader/ShaderLifecycle,15749,35749
_unpack/x86_64-linux/bin/lsp/lua/script/parser/guide.lua,6458,35733
editor/code/shader_compilation,17050,35480
editor/editor_extensions/prefs_docs,16811,35366
editor/ns_batch_builder,18432,35291
_unpack/x86_64-linux/bin/lsp/lua/locale/pt-br/meta.lua,10371,35204
icons/app.iconset/icon_128x128@2x.png,34815,34940
editor/asset_browser__init,12301,34921
editor/gl/pass,19270,34893
doc/scripts-script_physics.cpp_doc.sdoc,6149,34848
icons/app.iconset/icon_256x256.png,34668,34787
editor/texture/math,18012,34773
editor/util,18133,34457
cljs/tools/reader.cljs,8447,34392
_unpack/shared/luajit/jit/dis_x86.lua,10498,34234
editor/resource/FileResource,14963,34213
editor/scene_tools__init,12191,33999
editor/handler__init,11170,33604
editor/fxui__init,12052,33524
editor/yaml,16513,33264
antlr/actions/csharp/ActionLexer.class,11333,32774
com/googlecode/javaewah/EWAHCompressedBitmap.class,15475,32544
_unpack/x86_64-linux/bin/lsp/lua/locale/en-us/meta.lua,9377,32503
doc/dmsdk-script-script.h_doc.sdoc,4835,32467
doc/dmsdk-render-render.h_doc.sdoc,4170,32356
com/googlecode/javaewah32/EWAHCompressedBitmap32.class,15260,32345
antlr/actions/python/ActionLexer.class,11171,32284
org/objectweb/asm/MethodWriter.class,15528,32222
javax/vecmath/Matrix3d.class,15289,32141
editor/gl/shader__init,10517,32007
cljs/core/async.cljs,8573,31929
bundle.editor_script,5228,31917
editor/form,17009,31860
antlr/actions/cpp/ActionLexer.class,11324,31796
builtins/assets/images/logo/logo_blue_256.png,31705,31777
editor/math__init,9978,31754
editor/resource_node__init,8946,31569
editor/scene_layout,15288,31557
editor/console__init,11379,31557
_unpack/x86_64-linux/bin/lsp/lua/locale/zh-tw/meta.lua,10598,31513
antlr/actions/java/ActionLexer.class,10815,31425
_unpack/x86_64-linux/bin/lsp/lua/locale/zh-cn/meta.lua,10683,31389
editor/scene_visibility__init,10055,31321
editor/camera_editor__init,9259,31302
cljs/core/async/impl/ioc_macros.clj,7280,31194
games/voidscrappers.jpg,31012,31150
logo_text.png,30315,31148
_unpack/x86_64-linux/bin/lsp/lua/script/core/semantic-tokens.lua,3940,30932
_unpack/shared/luajit/jit/dis_arm64.lua,6836,30867
editor/outline_view__init,10717,30802
com/samskivert/mustache/Mustache.java,6675,30321
editor/editor_tab,14714,30314
editor/pipeline/fontc/Glyph,13537,29844
_unpack/x86_64-linux/bin/lsp/lua/script/luacheck/parser.lua,6508,29831
editor/resource/ZipResource,13063,29611
logo-ver-outline-white.png,25418,29332
internal/transaction__init.class,9414,29213
editor/types/Camera,13428,29041
editor/graphics/types__init,9354,29032
editor/ui/fuzzy_choices,14868,29004
editor/render_program_utils,13901,28545
TestScript/TestDdf$Msg$Builder.class,8555,28518
editor/code/transpilers__init,7916,28418
_unpack/x86_64-linux/bin/lsp/lua/script/plugins/ffi/c-parser/cpp.lua,5455,28397
engine-profiler/remotery/vis/Code/Remotery.js,6167,28377
builtins/assets/images/logo/logo_256.png,26991,28213
editor/code/resource__init,8683,28209
editor/future,14526,28178
javax/vecmath/GMatrix.class,13808,28162
antlr/ANTLRParser.class,11845,28106
_unpack/x86_64-linux/bin/lsp/lua/script/vm/tracer.lua,4203,28059
editor/editor_extensions__init,9478,27678
_unpack/x86_64-linux/bin/lsp/lua/locale/pt-br/setting.lua,6986,27632
editor/web_server,14776,27503
editor/code/shader__init,9134,27391
editor/markdown__init,8293,27281
_unpack/x86_64-linux/lib/libnewt_drm.so,7991,27008
doc/src-script_sys.cpp_doc.sdoc,6859,26876
editor/code/data/Rect,7968,26777
editor/pipeline/tex_gen,13406,26744
doc/dmsdk-extension-extension_gen.hpp_doc.sdoc,2777,26298
doc/dmsdk-hid-hid.h_doc.sdoc,2837,26216
_unpack/x86_64-linux/bin/lsp/lua/script/plugins/ffi/c-parser/c99.lua,5992,26044
libjavafx_font_freetype.so,7807,25928
editor/code/lang/cish__init,9795,25912
editor/collection_string_data,12766,25854
editor/notifications_view,12527,25693
editor/system,14163,25349
editor/types/EngineFormatTexture,11417,25310
editor/types/TextureSetAnimation,11363,25238
_unpack/x86_64-linux/bin/lsp/lua/script/vm/type.lua,4001,25171
editor/gl/texture__init,8255,25091
editor/types/FrustumCorners,11257,25089
editor/model_loader,12795,25069
builtins/assets/gltf/sphere.gltf,8832,25042
org/projectodd/shimdandy/impl/ClojureRuntimeShimImpl.class,5834,24928
editor/properties_view__init,9045,24927
editor/node_util,12625,24877
editor/render_pb__init,7332,24842
_unpack/x86_64-linux/lib/libmouse_capture_shared.so,11169,24808
editor/model_scene__init,7257,24509
libjavafx_font_pango.so,6657,24448
editor/code/util,13087,24408
editor/keymap__init,9362,24306
editor/scene_shapes__init,9420,24202
editor/collision_groups,12468,24123
logo.png,23779,24099
editor/engine/build_errors__init,8079,23964
editor/display_profiles__init,7247,23914
_unpack/x86_64-linux/bin/lsp/lua/locale/zh-tw/setting.lua,7335,23781
editor/search_results_view__init,7787,23633
editor/buffers__init,7522,23622
editor/render_target__init,7222,23617
_unpack/x86_64-linux/bin/lsp/lua/locale/en-us/setting.lua,6573,23561
editor/rig,11852,23535
editor/icons,12620,23441
editor/types/TextureSetAnimationFrame,10481,23438
_unpack/x86_64-linux/bin/lsp/lua/script/files.lua,5685,23379
doc/dmsdk-resource-resource_gen.hpp_doc.sdoc,2557,23335
editor/types/Image,10491,23170
editor/gl/vertex__init,8023,23083
_unpack/x86_64-linux/bin/lsp/lua/script/core/code-action.lua,4083,22923
_unpack/x86_64-linux/bin/lsp/lua/script/utility.lua,5759,22860
editor/atlas/AtlasRect,10298,22847
editor/debug,12072,22723
util/http_server__init.class,8049,22704
lib/classes.dex,10767,22684
editor/editor_extensions/tile_map,11776,22638
editor/gl/attribute__init,6313,22552
editor/ui/updater,11514,22525
doc/dmsdk-dlib-profile.h_doc.sdoc,2472,22223
editor/fs__init,7020,22113
editor/code_completion__init,7332,22066
editor/lua_completion,10977,22041
_unpack/shared/luajit/jit/dis_mips.lua,4871,22010
editor/tile_map_common/Tile,9857,22001
editor/breakpoints_view__init,7608,21926
editor/field_expression,12129,21916
editor/animation_set__init,6763,21860
doc/scripts-box2d-script_box2d_body_defold.cpp_doc.sdoc,2661,21791
editor/editor_extensions/runtime__init,7360,21597
util/coll__init.class,7524,21565
doc/scripts-box2d-script_box2d_body.cpp_doc.sdoc,2655,21552
javax/vecmath/Matrix3f.class,9394,21533
editor/gl/attribute/TransformedAttributeValueBinding,9671,21378
editor/process,11444,21199
editor/debugging/mobdebug__init,6876,21133
editor/factory__init,6750,21095
editor/types/FrustumPlanes,9397,21008
editor/types/Animation,9457,20959
doc/lua_base.doc_h_doc.sdoc,5291,20758
_unpack/shared/luajit/jit/dump.lua,6393,20755
editor/game_project__init,6365,20703
_unpack/x86_64-linux/bin/lsp/lua/script/library.lua,4556,20632
internal/util__init.class,7349,20614
_unpack/x86_64-linux/bin/lsp/lua/script/json-edit.lua,4079,20613
editor/input/InputState,9345,20609
templates/template.gamepads,1037,20609
editor/geom__init,7476,20514
editor/resource/MemoryResource,8754,20510
_unpack/x86_64-linux/bin/lsp/lua/locale/zh-cn/setting.lua,7043,20483
editor/localization__init,6850,20471
editor/dialogs__init,7142,20388
_unpack/shared/luajit/jit/dis_ppc.lua,5769,20301
editor/welcome__init,6880,20223
internal/system__init.class,7079,20089
editor/outline__init,7324,20030
editor/gl/attribute/TransformedAttributeBufferLifecycle,8839,19856
doc/scripts-script_sound.cpp_doc.sdoc,4417,19822
_unpack/x86_64-linux/bin/lsp/lua/script/luacheck/lexer.lua,4501,19807
editor/workspace/BuildResource,8117,19771
antlr/DiagnosticCodeGenerator.class,9266,19766
editor/gl/texture/TextureLifecycle,8756,19751
_unpack/x86_64-linux/bin/lsp/lua/script/config/template.lua,2994,19597
editor/targets__init,7159,19558
editor/editor_extensions/localization,9895,19507
TestScript/TestDdf$Msg.class,7325,19475
editor/code/data/GestureInfo,8829,19373
_unpack/shared/luajit/jit/dis_arm.lua,4758,19344
editor/compute__init,6305,19271
editor/github,10119,19249
javax/LICENSE.txt,7186,19241
editor/types/TexturePacking,8589,19174
editor/types/Rect,8687,19168
doc/dmsdk-extension-extension.h_doc.sdoc,2980,19147
_unpack/x86_64-linux/bin/lsp/lua/script/provider/diagnostic.lua,4281,19103
editor/pipeline/font_gen,10063,19085
_unpack/x86_64-linux/bin/lsp/lua/script/vm/global.lua,3372,19068
plumbing/fnk/impl.clj,5320,18995
internal/graph__init.class,6528,18976
_unpack/x86_64-linux/bin/lsp/lua/script/client.lua,4045,18952
editor/collection_proxy__init,5858,18944
editor/localization/MessageWithNestedPatterns,8364,18932
editor/pipeline/fontc__init,6651,18914
org/objectweb/asm/SymbolTable.class,8607,18866
cljs/tools/cli.cljs,5749,18852
TestScript/TestDdf$RepeatedContainer$Builder.class,5129,18760
editor/graphics__init,6261,18729
util/num__init.class,6344,18683
editor/handler/Context,8446,18678
internal/node/OverrideNode.class,7496,18630
editor/localization/Join,8389,18594
editor/settings_core__init,6667,18592
TestScript/TestDdf$DefaultValue$Builder.class,5385,18592
_unpack/x86_64-linux/bin/lsp/lua/meta/template/string.buffer.lua,6268,18592
doc/dmsdk-dlib-vmath.h_doc.sdoc,2144,18547
doc/dmsdk-dlib-socket.h_doc.sdoc,2806,18422
doc/src-script_graphics.cpp_doc.sdoc,1024,18414
_unpack/x86_64-linux/lib/libgluegen_rt.so,4424,18408
icons/slask/ex.png,4516,18381
editor/resource_io,8782,18235
_unpack/x86_64-linux/bin/lsp/lua/script/luacheck/filter.lua,4207,18213
editor/lua_parser,8292,18212
editor/gl/vertex2__init,5955,18166
editor/protobuf_types__init,6086,18140
util/path__init.class,6350,18030
prelude.lua,3865,17992
antlr/ANTLRLexer.class,7342,17990
_unpack/x86_64-linux/bin/lsp/lua/script/luacheck/stages/linearize.lua,4007,17829
_unpack/shared/luajit/jit/bcsave.lua,5246,17827
editor/pose__init,5562,17795
editor/types/Region,8088,17772
TestScript/TestDdf$Transform$Builder.class,4772,17751
editor/ui/fuzzy_choices_popup,9166,17725
editor/buffer__init,5507,17675
editor/curve_view/proxy,5084,17556
_unpack/x86_64-linux/bin/lsp/lua/script/doctor.lua,3903,17551
editor/code/text_file__init,5530,17485
editor/bootloader,9245,17425
editor/types/Frustum,7741,17391
editor/scene_selection__init,6250,17387
editor/editor_extensions/vm__init,6094,17368
editor/outline_view/proxy,5014,17355
editor/fxui/proxy,5007,17347
editor/code/data/SpliceInfo,7823,17314
editor/gl/shader/ShaderRequestData,7779,17291
antlr/MakeGrammar.class,8315,17275
editor/localization/Transform,7670,17267
editor/progress/Progress,7761,17242
javax/xml/bind/DatatypeConverterImpl.class,7674,17174
