compileunits,vmsize,filesize
[section .debug_loc],0,4672916
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/../../../toolchain/llvm-project/libcxxabi/src/cxa_demangle.cpp,94919,883296
src/script_sys.cpp,535000,31676
src/common/main.cpp,36,411409
src/basis/transcoder/basisu_transcoder.cpp,104288,398417
src/gui.cpp,85474,396921
[section .rodata],392472,392472
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/src/algorithm.cpp,49435,341947
src/gameobject/gameobject.cpp,58096,318649
src/opengl/graphics_opengl.cpp,94052,303265
[section .text],295624,295624
src/particle.cpp,48892,267182
src/gamesys/components/comp_gui.cpp,37908,217391
[section .symtab],0,212280
src/lz4/lz4.c,63310,210914
src/lz4/lz4hc.c,63025,208179
src/gamesys/components/comp_model.cpp,34540,199823
src/gamesys/components/comp_sprite.cpp,28868,181847
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btCollisionWorld.cpp,18152,176290
src/sound.cpp,86768,169919
src/render/render.cpp,23484,167361
src/physics/physics_3d.cpp,17645,160024
src/script_vmath.cpp,35360,157902
src/rig.cpp,20708,149281
src/dlib/image.cpp,52642,149188
src/gui_script.cpp,49168,147287
../package/bullet-2.77/src/BulletDynamics/Dynamics/btDiscreteDynamicsWorld.cpp,17156,144500
../package/bullet-2.77/src/BulletDynamics/ConstraintSolver/btConeTwistConstraint.cpp,14052,142517
src/gamesys/components/comp_mesh.cpp,21488,136674
src/render/render_script.cpp,34700,129079
src/physics/box2d_defold/box2d_defold_physics.cpp,16868,121922
src/zip/zip.cpp,36890,117607
src/graphics.cpp,20092,116666
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btQuantizedBvh.cpp,17444,110697
src/mbedtls/library/ssl_tls.c,31692,110552
../package/bullet-2.77/src/BulletDynamics/ConstraintSolver/btSequentialImpulseConstraintSolver.cpp,15476,108345
src/resource.cpp,21556,107278
src/crash.cpp,106945,12904
src/engine.cpp,21344,105844
src/dlib/hash.cpp,23626,103151
src/gamesys/resources/res_model.cpp,20000,99120
src/input.cpp,18137,96545
src/script.cpp,24343,92581
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btAxisSweep3.cpp,17888,90254
[section .rela.dyn],88872,88872
src/gamesys/components/comp_tilegrid.cpp,13092,87864
../package/bullet-2.77/src/BulletDynamics/ConstraintSolver/btGeneric6DofConstraint.cpp,13228,85549
src/gamesys/components/comp_label.cpp,12948,85380
src/gamesys/scripts/script_resource.cpp,27328,84994
src/gameobject/gameobject_script.cpp,22016,81808
[section .strtab],0,78477
src/gamesys/components/comp_particlefx.cpp,11200,77746
[section .debug_ranges],0,76464
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btGjkEpa2.cpp,12580,75929
src/resource_mounts.cpp,13720,75177
src/gamesys/components/box2d/comp_collision_object_box2d.cpp,11392,73437
../Box2D/Dynamics/b2World.cpp,13628,71194
src/gamesys/scripts/box2d/script_box2d_body_defold.cpp,15672,69849
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btDbvt.cpp,9712,67361
src/render/material.cpp,9684,65641
src/gamesys/components/comp_collision_object.cpp,9176,63519
