symbol_group_name,vmsize,filesize
dmScript,639779,154638
dmGameSystem,404254,564285
[section .rodata],353159,353159
(anonymous namespace),130364,202169
dmGui,122983,160667
dmGraphics,121121,161053
dmCrash,114782,14250
dmGameObject,112976,161900
std,105639,119272
dmRender,105080,148407
basist,102251,107680
_compress_* (library),95759,97934
_pfb,65536,66223
dmHashTable<>,50044,62810
dmPhysics,41581,64446
dmParticle,38433,48973
_GLOBAL_* (library),38268,44589
dmResource,36796,53311
_cf_* (library),33336,44917
_ssl_* (library),25396,35918
dmSound,24345,31743
_decompress_* (library),22700,24154
btConeTwistConstraint,20724,23827
dmEngine,19890,25035
[section .rela.dyn],19800,19800
_zip_* (library),19620,25761
_load_* (library),19360,20036
dmRig,19296,24212
dmDDF,17944,28660
libunwind,17865,20990
btCollisionWorld,17689,24941
btQuantizedBvh,17680,21373
__cxxabiv1,17288,28571
btAxisSweep3Internal<>,17220,22737
btDiscreteDynamicsWorld,17116,23197
vwin8192,16384,16537
[section .rela.plt],16224,16224
dmLiveUpdate,15905,21794
btSequentialImpulseConstraintSolver,15440,19807
_mpi_* (library),14916,18351
dmInput,14873,17265
_rsa_* (library),14072,16900
_lib_* (library),12241,15984
_ecp_* (library),12193,15264
_parse_* (library),12124,13964
dmHID,11788,19122
b2World,11720,14073
_strfmt_* (library),11648,13088
dmEasing,11008,11272
[section .plt],10848,10848
_internal_* (library),10648,11213
dmObjectPool<>,10484,13536
b2DynamicTree,10376,12500
btGeneric6DofConstraint,10132,13621
dmResourceMounts,10024,13398
_x509_* (library),9988,12451
ciphersuite_definitions,9936,10134
dmHttpClient,9804,13416
dmSocket,9632,14087
[section .dynsym],9384,9384
gjkepa2_impl,9340,10957
[section .hash],9168,9168
dmSoundCodec,8810,13336
dmSys,8590,11800
vwin4096,8192,8321
_braid_* (library),8192,8232
dmHttpCache,8177,10268
_get_* (library),7968,10556
dmJobThread,7928,9773
_BC_* (library),7752,11705
inflate,7688,7768
btDbvt,7316,9879
_cxa_* (library),7230,9322
btIDebugDraw,6816,7984
dmConfigFile,6744,8193
dmBuffer,6728,9152
_ctype_* (library),6652,7838
_alloc_* (library),6620,7257
_cipher_* (library),6460,8061
_decl_* (library),6412,7081
_info_* (library),6391,7481
tinfl_decompress(),6382,7150
btRigidBody,5852,8503
[section .gnu.hash],5832,5832
dmPlatform,5752,18898
b2ContactSolver,5736,6677
b2PrismaticJoint,5640,7847
dmConnectionPool,5552,7430
btCompoundShape,5552,7585
dmResourceArchive,5540,8339
_asn1_* (library),5520,7878
_create_* (library),5504,5603
[section .dynstr],5458,5458
dmHttpService,5444,7060
[section .got.plt],5432,5432
btBvhTriangleMeshShape,5332,9065
btHashedOverlappingPairCache,5300,8998
btConvexConvexAlgorithm,5248,7321
[section .got],5216,5216
_process_* (library),5168,5708
dmMessage,5145,7874
_append_* (library),5124,5869
_Key_* (library),5120,5378
btOptimizedBvh,5084,7084
_meta_* (library),5044,5995
btDbvtBroadphase,5040,7440
b2GearJoint,5004,6288
dBoxBox2(),4988,5219
btVoronoiSimplexSolver,4988,6635
_book_* (library),4907,5494
b2RevoluteJoint,4860,7013
b2Body,4772,6177
_NodeDesc_* (library),4741,7404
_tab_* (library),4484,5523
_cconv_* (library),4456,4995
_write_* (library),4376,4785
dmResourceProviderArchiveMutable,4356,6012
dmLog,4320,5456
btCompoundCollisionAlgorithm,4316,6459
dmArray<>,4308,6183
_do_* (library),4196,4281
GetGlyphTTF(),4192,4319
sincos_lookup0,4143,4278
b2GridShape,4140,5965
_pk_* (library),4136,5746
sincos_lookup1,4135,4222
_debug_* (library),4104,4842
vwin2048,4096,4225
init_gl,4088,4168
dmSSLSocket,4024,5178
_ffh_* (library),4016,6016
dmDeviceOpenSL,4004,5155
_ShaderDesc_* (library),4002,5721
btMinkowskiPenetrationDepthSolver,4000,5057
parse_chunk,3920,4004
_err_* (library),3916,5531
btConvexShape,3912,4737
_camellia_* (library),3864,4662
b2WheelJoint,3856,5579
btBoxShape,3804,5725
_md_* (library),3740,5215
_ff_* (library),3740,7393
mdct_backward,3738,3824
_aes_* (library),3692,4706
_SceneDesc_* (library),3679,6226
_expr_* (library),3668,4040
_carith_* (library),3648,4303
b2Island,3616,4200
deflate,3560,3616
_tr_* (library),3544,3933
lex_scan,3536,3593
btConvexConcaveCollisionAlgorithm,3536,6235
b2PulleyJoint,3508,5038
btConvexHullShape,3416,5468
btConvexPlaneCollisionAlgorithm,3392,5215
btSortedOverlappingPairCache,3388,6819
btCapsuleShape,3356,4593
_MaterialDesc_* (library),3348,4859
b2WeldJoint,3320,4379
b2SeparationFunction,3292,3622
_meth_* (library),3288,3905
_sync_* (library),3241,3847
b2EPCollider,3240,3588
btGjkEpaSolver2,3240,3967
btTriangleMeshShape,3220,5243
cp_next,3204,3284
b2Fixture,3196,4288
btSimulationIslandManager,3192,4460
dmResourceProviderZip,3180,4471
_set_* (library),3176,4810
_GlyphBank_* (library),3171,5215
_dsp_* (library),3140,3760
expr_binop,3088,3147
_Emitter_* (library),3043,4490
[section .bss],2978,0
b2DistanceJoint,2940,4031
btCollisionDispatcher,2936,5136
char2escape,2912,3044
_unw_* (library),2900,4596
_run_* (library),2888,2997
btGjkPairDetector,2884,4016
b2Contact,2861,3203
b2RopeJoint,2852,4052
b2PolygonShape,2840,3925
stbtt_GetGlyphShape(),2764,2896
btTriangleShape,2728,4463
topdown(),2720,2977
_dhm_* (library),2692,3322
_buf_* (library),2684,3748
_page_* (library),2671,3362
_des_* (library),2664,3486
_x520_* (library),2624,2763
_Material_* (library),2604,3330
_crt_* (library),2560,2828
b2FrictionJoint,2552,3983
_net_* (library),2540,3348
_packetout,2496,2579
dmCrypt,2496,3318
b2MouseJoint,2488,4225
_entry_* (library),2468,3681
_oid_* (library),2460,3834
FontLoadFromMemoryTTF(),2456,2538
_pcm_* (library),2442,2688
_glfwJoy,2432,57
_stream_* (library),2390,3355
_FontMap_* (library),2388,4085
SphereTriangleDetector,2368,3249
_gcm_* (library),2360,3008
_cdata_* (library),2356,2855
basisu,2338,3222
btDefaultCollisionConfiguration,2328,3570
_str_* (library),2328,2846
_sha512_* (library),2316,3135
[section .gnu.version],2290,2290
_ccall_* (library),2288,2443
_make_* (library),2288,2530
dmResourceProviderArchive,2244,3502
_file_* (library),2240,2698
_ccallback_* (library),2204,2569
btTypedConstraint,2204,2921
btConvexInternalShape,2200,3680
_pem_* (library),2188,2463
_Unwind_* (library),2168,3444
ReverseHashContainer,2140,2483
btPolyhedralConvexShape,2136,2822
_des3_* (library),2124,2779
dmLoadQueue,2108,3043
fixedtables.lenfix,2048,2115
vwin1024,2048,2105
btGhostObject,2048,3004
_glfwAndroidHandleInput,2036,2108
dmIntersection,2028,3087
btConvexTriangleCallback,2020,2881
_vm_* (library),2008,3924
crc32_z,1980,2036
b2ChainShape,1976,3294
res_inverse,1968,2052
btSubsimplexConvexCast,1964,2493
build_tree,1952,2035
_app_* (library),1952,2478
_next_* (library),1940,2123
_pkcs12_* (library),1940,2228
btPersistentManifold,1932,2752
fs_finish,1916,1998
b2Simplex,1908,2373
btAlignedObjectArray<>,1900,2631
serialize_put,1900,1962
_vorbis_* (library),1892,2129
b2BlockAllocator,1890,2010
btPolyhedralConvexAabbCachingShape,1888,2607
inflate_fast,1880,1941
CProfileManager,1880,2685
btCompoundLeafCallback,1868,2288
deflate_slow,1856,1941
_FontDesc_* (library),1854,3109
_jpeg_* (library),1851,2263
_sha256_* (library),1828,2671
dmResourceProvider,1828,3979
_hmac_* (library),1824,2750
_dispatch_* (library),1820,2149
_resample_* (library),1816,2157
deflate_stored,1804,1891
btContinuousConvexCollision,1796,2464
b2Distance(),1788,1930
_ecdh_* (library),1760,2544
_compressHC_* (library),1747,2250
_strscan_* (library),1736,1929
b2BroadPhase,1728,2658
btCollisionShape,1728,2716
_com_* (library),1703,2769
_Matrix4_* (library),1696,2676
btConvexInternalAabbCachingShape,1688,2463
dmGameSystemDDF,1680,7950
_lsp_* (library),1676,1768
_global_* (library),1672,2048
inflate_table,1640,1702
_check_* (library),1632,2269
_sig_* (library),1628,1806
btSphereShape,1628,2602
btCollisionObject,1616,2859
_gc_* (library),1616,2283
_cff_* (library),1612,1891
dmImage,1608,2434
_TextureSet_* (library),1601,1963
glfwAndroidDiscoverJoysticks,1600,1701
_TextureImage_* (library),1596,2163
_sha1_* (library),1596,2439
_ctx_* (library),1592,3142
_VertexAttribute_* (library),1590,2692
_ecdsa_* (library),1588,2532
dmURI,1564,1949
bcwrite_proto,1556,1618
_LOOKUP_* (library),1548,1690
_md5_* (library),1524,2355
_raw_* (library),1521,1750
_sign_* (library),1516,1852
dmExtension,1516,2744
btSphereSphereCollisionAlgorithm,1512,3059
_ctr_* (library),1504,2426
strscan_dec,1496,1556
tcp_methods,1488,1572
cpcparser,1472,1530
_profile_* (library),1470,1891
b2ContactManager,1464,2019
btSphereTriangleCollisionAlgorithm,1452,3121
_CollisionObjectDesc_* (library),1450,2423
_TileSet_* (library),1447,2360
serialize_get,1444,1530
_bcread_* (library),1440,1504
deflate_fast,1432,1493
_gl_* (library),1432,1778
expr_table,1428,1487
glfwAndroidUpdateJoystick,1424,1498
btBoxBoxCollisionAlgorithm,1416,2939
