compileunits,vmsize,filesize
[section .debug_loc],0,4608612
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/../../../toolchain/llvm-project/libcxxabi/src/cxa_demangle.cpp,94919,883791
../src/script_sys.cpp,535012,31823
../src/common/main.cpp,36,405075
../src/basis/transcoder/basisu_transcoder.cpp,104288,401156
../src/gui.cpp,89438,396653
[section .rodata],390818,390818
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/src/algorithm.cpp,49435,341618
../src/gameobject/gameobject.cpp,56916,316749
[section .text],294500,294500
../src/opengl/graphics_opengl.cpp,90828,293293
../src/particle.cpp,48132,264502
../src/gamesys/components/comp_gui.cpp,37492,217071
../src/lz4/lz4.c,63310,211200
[section .symtab],0,209880
../src/lz4/lz4hc.c,63025,208201
../src/gamesys/components/comp_sprite.cpp,28016,179987
../src/gamesys/components/comp_model.cpp,30464,178838
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btCollisionWorld.cpp,18152,176458
../src/render/render.cpp,23104,168299
../src/script_vmath.cpp,35360,158287
../src/physics/physics_3d.cpp,17477,157515
../src/dlib/image.cpp,52642,149351
../src/gui_script.cpp,49156,147284
../package/bullet-2.77/src/BulletDynamics/Dynamics/btDiscreteDynamicsWorld.cpp,17156,144602
../package/bullet-2.77/src/BulletDynamics/ConstraintSolver/btConeTwistConstraint.cpp,14052,142630
../src/rig.cpp,18780,138497
../src/gamesys/components/comp_mesh.cpp,20608,134582
../src/render/render_script.cpp,34304,127902
../src/physics/physics_2d.cpp,16588,124166
../src/graphics.cpp,20336,119277
../src/zip/zip.cpp,36890,117923
../src/mbedtls/library/ssl_tls.c,31692,110744
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btQuantizedBvh.cpp,17444,110457
../package/bullet-2.77/src/BulletDynamics/ConstraintSolver/btSequentialImpulseConstraintSolver.cpp,15476,108530
../src/crash.cpp,106945,13502
../src/resource.cpp,21064,105703
../src/dlib/hash.cpp,23626,102783
../src/gamesys/components/comp_collision_object.cpp,18460,101365
../src/gamesys/resources/res_model.cpp,19588,99887
../src/engine.cpp,18972,98940
../src/input.cpp,17561,95356
../src/script.cpp,23783,91678
../src/sound.cpp,21268,91563
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btAxisSweep3.cpp,17888,90374
