symbol_group_name,vmsize,filesize
dmScript,633604,145250
dmGameSystem,359141,498578
[section .rodata],326882,326882
(anonymous namespace),130364,202816
dmGui,122847,159638
dmCrash,113450,14007
dmGameObject,110964,158021
dmGraphics,104197,141058
basist,102251,107784
std,101783,114989
dmRender,97736,145462
_compress_* (library),95759,97820
_GLOBAL_* (library),47028,56778
dmHashTable<>,41400,51433
dmPhysics,40989,63564
miniz,40556,49074
dmParticle,37485,47393
dmResource,34140,49066
_cf_* (library),33284,44919
_ssl_* (library),25396,35726
_decompress_* (library),21808,23006
[section .rela.dyn],21264,21264
dmSound,20788,26341
btConeTwistConstraint,20724,23892
_load_* (library),19360,20084
dmRig,18272,22493
libunwind,17865,21045
btCollisionWorld,17689,25043
btQuantizedBvh,17680,21277
__cxxabiv1,17288,28585
btAxisSweep3Internal<>,17220,22875
btDiscreteDynamicsWorld,17116,23341
vwin8192,16384,16537
dmDDF,16224,25439
[section .rela.plt],16104,16104
dmLiveUpdate,15521,21032
btSequentialImpulseConstraintSolver,15440,19831
dmEngine,15372,18913
_mpi_* (library),14916,18495
dmInput,14325,16403
_rsa_* (library),14072,16978
_lib_* (library),12241,15990
_ecp_* (library),12193,15360
_parse_* (library),12124,14060
b2World,11720,14049
_strfmt_* (library),11624,13088
dmEasing,11008,11248
[section .plt],10768,10768
_internal_* (library),10648,11189
dmHID,10532,17683
b2DynamicTree,10376,12483
dmResourceMounts,10236,13689
btGeneric6DofConstraint,10132,13699
_x509_* (library),9988,12403
ciphersuite_definitions,9936,10134
dmSocket,9580,14035
gjkepa2_impl,9340,10861
[section .dynsym],9288,9288
[section .hash],9136,9136
dmHttpClient,8464,11390
vwin4096,8192,8321
crc_table,8192,8274
dmSys,8146,11299
dmObjectPool<>,8008,10343
dmHttpCache,8005,10084
_BC_* (library),7752,11705
_get_* (library),7624,10128
inflate,7432,7488
btDbvt,7316,9975
_cxa_* (library),7230,9435
btIDebugDraw,6816,8008
dmBuffer,6736,9088
_ctype_* (library),6632,7842
dmConfigFile,6620,7943
_alloc_* (library),6620,7353
_cipher_* (library),6460,7935
_decl_* (library),6412,7057
_info_* (library),6391,7433
btRigidBody,5852,8527
[section .gnu.hash],5832,5832
b2ContactSolver,5736,6732
b2PrismaticJoint,5640,7847
btCompoundShape,5552,7561
_asn1_* (library),5520,7830
_create_* (library),5504,5627
[section .dynstr],5406,5406
[section .got.plt],5392,5392
_process_* (library),5348,5888
btBvhTriangleMeshShape,5332,8969
btHashedOverlappingPairCache,5300,9125
dmPlatform,5288,15954
dmConnectionPool,5272,7065
dmResourceArchive,5264,7899
btConvexConvexAlgorithm,5248,7465
_append_* (library),5124,5869
_Key_* (library),5120,5371
dmSoundCodec,5096,8577
btOptimizedBvh,5084,7084
[section .got],5048,5048
dmHttpService,5044,6624
_meta_* (library),5044,5971
btDbvtBroadphase,5040,7434
b2GearJoint,5004,6216
dBoxBox2(),4988,5147
btVoronoiSimplexSolver,4988,6683
dmMessage,4937,7531
_book_* (library),4907,5548
b2RevoluteJoint,4860,7061
b2Body,4772,6129
_NodeDesc_* (library),4667,7257
_cconv_* (library),4456,5019
_write_* (library),4376,4744
dmLog,4320,5528
