symbol_group_name,vmsize,filesize
dmScript,634856,147984
dmGameSystem,381379,536040
[section .rodata],337556,337556
(anonymous namespace),130364,202595
dmGui,123519,160657
dmGraphics,118481,156804
dmCrash,113458,14142
dmGameObject,111248,158509
std,105335,119068
dmRender,102961,157638
basist,102251,107561
_compress_* (library),95759,97748
_GLOBAL_* (library),53360,64055
dmHashTable<>,44028,54902
dmPhysics,41005,63562
dmParticle,38461,48891
dmResource,36108,52227
_cf_* (library),33292,44849
_ssl_* (library),25396,35966
_decompress_* (library),22700,24250
dmSound,22648,29298
btConeTwistConstraint,20724,24012
[section .rela.dyn],20256,20256
_zip_* (library),19620,25761
_load_* (library),19360,20036
libunwind,17865,21062
dmEngine,17828,21879
btCollisionWorld,17689,24995
btQuantizedBvh,17680,21229
dmRig,17592,21895
__cxxabiv1,17288,28699
btAxisSweep3Internal<>,17220,22755
btDiscreteDynamicsWorld,17116,23149
vwin8192,16384,16513
[section .rela.plt],16224,16224
dmDDF,16224,25589
dmLiveUpdate,15777,21281
btSequentialImpulseConstraintSolver,15440,19975
_mpi_* (library),14916,18375
dmInput,14565,16827
_rsa_* (library),14072,16852
_lib_* (library),12241,16134
_ecp_* (library),12193,15288
_parse_* (library),12124,14060
b2World,11720,14097
_strfmt_* (library),11624,13016
dmHID,11472,18551
dmEasing,11008,11248
[section .plt],10848,10848
_internal_* (library),10648,11117
b2DynamicTree,10376,12572
btGeneric6DofConstraint,10132,13789
_x509_* (library),9988,12451
dmResourceMounts,9952,13262
ciphersuite_definitions,9936,10140
dmSocket,9632,14039
[section .dynsym],9384,9384
gjkepa2_impl,9340,10933
[section .hash],9168,9168
dmHttpClient,9152,12286
dmObjectPool<>,9096,11813
dmSys,8582,11848
vwin4096,8192,8345
_braid_* (library),8192,8232
dmHttpCache,8177,10268
_BC_* (library),7752,11729
inflate,7688,7744
_get_* (library),7664,10216
btDbvt,7316,9855
_cxa_* (library),7230,9292
btIDebugDraw,6816,8032
dmBuffer,6728,9080
_ctype_* (library),6632,7818
dmConfigFile,6620,7949
_alloc_* (library),6620,7281
_cipher_* (library),6460,8013
_decl_* (library),6412,7057
_info_* (library),6391,7415
tinfl_decompress(),6382,7150
btRigidBody,5852,8503
[section .gnu.hash],5832,5832
dmSoundCodec,5804,9430
b2ContactSolver,5736,6701
b2PrismaticJoint,5640,7847
btCompoundShape,5552,7609
_asn1_* (library),5520,7806
_create_* (library),5504,5627
dmResourceArchive,5492,8291
[section .dynstr],5474,5474
[section .got.plt],5432,5432
_process_* (library),5348,5912
btBvhTriangleMeshShape,5332,9041
dmPlatform,5316,16032
dmHttpService,5300,6988
btHashedOverlappingPairCache,5300,9022
dmConnectionPool,5272,7041
btConvexConvexAlgorithm,5248,7393
_append_* (library),5124,5845
dmMessage,5121,7822
_Key_* (library),5120,5395
btOptimizedBvh,5084,7084
_meta_* (library),5044,6043
btDbvtBroadphase,5040,7338
b2GearJoint,5004,6264
dBoxBox2(),4988,5171
btVoronoiSimplexSolver,4988,6611
[section .got],4944,4944
_book_* (library),4907,5518
b2RevoluteJoint,4860,7037
b2Body,4772,6105
_NodeDesc_* (library),4667,7209
_cconv_* (library),4456,4971
_tab_* (library),4448,5511
_write_* (library),4376,4761
dmResourceProviderArchiveMutable,4356,6012
dmLog,4320,5480
btCompoundCollisionAlgorithm,4316,6555
_do_* (library),4196,4281
dmArray<>,4180,6023
sincos_lookup0,4143,4260
b2GridShape,4140,5965
_pk_* (library),4136,5626
sincos_lookup1,4135,4222
_debug_* (library),4104,4818
vwin2048,4096,4129
init_gl,4088,4144
_ffh_* (library),4016,5944
btMinkowskiPenetrationDepthSolver,4000,5081
dmDeviceOpenSL,4000,5151
dmSSLSocket,3984,5114
parse_chunk,3920,3980
btConvexShape,3912,4737
_SceneDesc_* (library),3895,6599
_camellia_* (library),3864,4662
b2WheelJoint,3856,5476
btBoxShape,3804,5779
