compileunits,vmsize,filesize
[section .debug_loc],0,4564373
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/../../../toolchain/llvm-project/libcxxabi/src/cxa_demangle.cpp,94919,883814
../src/script_sys.cpp,535012,31943
../src/basis/transcoder/basisu_transcoder.cpp,104288,401142
../src/common/main.cpp,36,398754
../src/gui.cpp,89350,396156
[section .rodata],387362,387362
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/src/algorithm.cpp,49435,341671
../src/gameobject/gameobject.cpp,56916,316774
[section .text],294620,294620
../src/opengl/graphics_opengl.cpp,90292,283153
../src/particle.cpp,48132,264455
../src/gamesys/components/comp_gui.cpp,37492,216038
../src/lz4/lz4.c,63310,211098
[section .symtab],0,209232
../src/lz4/lz4hc.c,63025,208177
../src/gamesys/components/comp_sprite.cpp,28016,179901
../src/gamesys/components/comp_model.cpp,30504,179086
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btCollisionWorld.cpp,18152,176386
../src/render/render.cpp,23148,168848
../src/script_vmath.cpp,35360,158533
../src/physics/physics_3d.cpp,17477,157611
../src/dlib/image.cpp,52642,149375
../src/gui_script.cpp,49156,147356
../package/bullet-2.77/src/BulletDynamics/Dynamics/btDiscreteDynamicsWorld.cpp,17156,144631
../package/bullet-2.77/src/BulletDynamics/ConstraintSolver/btConeTwistConstraint.cpp,14052,142606
../src/rig.cpp,18780,138418
../src/gamesys/components/comp_mesh.cpp,20608,134799
../src/render/render_script.cpp,34304,127701
../src/physics/physics_2d.cpp,16588,124124
../src/zip/zip.cpp,36938,117988
../src/mbedtls/library/ssl_tls.c,31692,110547
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btQuantizedBvh.cpp,17444,110481
../package/bullet-2.77/src/BulletDynamics/ConstraintSolver/btSequentialImpulseConstraintSolver.cpp,15476,108464
../src/crash.cpp,106945,13454
../src/dlib/hash.cpp,23830,102540
../src/graphics.cpp,16584,102347
../src/gamesys/components/comp_collision_object.cpp,18460,101485
../src/resource.cpp,20288,101364
../src/gamesys/resources/res_model.cpp,19588,99759
../src/engine.cpp,18752,98133
../src/render/font_renderer.cpp,18296,97166
../src/input.cpp,17561,95404
../src/script.cpp,23783,91750
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btAxisSweep3.cpp,17888,90446
[section .rela.dyn],88752,88752
../src/sound.cpp,20052,87309
../src/gamesys/components/comp_label.cpp,12616,86206
../src/gamesys/components/comp_tilegrid.cpp,12320,85736
../package/bullet-2.77/src/BulletDynamics/ConstraintSolver/btGeneric6DofConstraint.cpp,13228,85595
../src/gameobject/gameobject_script.cpp,22732,83701
../src/gamesys/scripts/script_resource.cpp,25176,78928
../src/resource_mounts.cpp,14004,78085
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btGjkEpa2.cpp,12580,75955
[section .strtab],0,75854
[section .debug_ranges],0,75648
../src/gamesys/components/comp_particlefx.cpp,10476,75590
../src/box2d/Box2D/Dynamics/b2World.cpp,13628,71270
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btDbvt.cpp,9712,67258
../src/render/material.cpp,9336,65457
../src/gamesys/scripts/box2d/script_box2d_body.cpp,15464,65259
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/../../../toolchain/llvm-project/libcxxabi/src/private_typeinfo.cpp,8203,62758
../src/physics/debug_draw_3d.cpp,7896,61834
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btConvexConvexAlgorithm.cpp,5729,54938
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btConvexConcaveCollisionAlgorithm.cpp,6700,54627
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btOverlappingPairCache.cpp,7172,53701
proto/rig/rig_ddf.cpp,17981,52146
../src/dlib/sys_posix.cpp,6504,51554
[section .debug_str],0,51551
../src/gamesys/scripts/script_physics.cpp,14965,51261
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btDbvtBroadphase.cpp,7740,51155
../package/bullet-2.77/src/BulletDynamics/Dynamics/btRigidBody.cpp,3425,50962
../src/gamesys/components/comp_sound.cpp,8028,50028
../src/gamesys/scripts/script_buffer.cpp,13508,49431
../src/gamesys/resources/res_gui.cpp,5276,49014
../src/resource_preloader.cpp,9284,48998
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btCompoundCollisionAlgorithm.cpp,3832,48608
../src/gameobject/comp_anim.cpp,10096,48262
../lib/android/android_init.c,7297,47306
../src/script_timer.cpp,8767,47182
../src/mbedtls/crypto/library/bignum.c,17672,46133
../src/render/program_utils.cpp,6368,46056
../src/devices/device_opensl.cpp,4152,45397
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btCompoundShape.cpp,5944,44762
../src/gameobject/comp_script.cpp,10984,44677
../src/gamesys/scripts/window/script_window_android.cpp,1720,44652
../src/gamesys/components/comp_collection_proxy.cpp,8168,44571
../src/gamesys/gamesys_private.cpp,8016,43770
../src/box2d/Box2D/Dynamics/Contacts/b2ContactSolver.cpp,6384,43760
../src/script_table.cpp,9969,42624
../src/box2d/Box2D/Dynamics/Joints/b2PrismaticJoint.cpp,5516,42596
../src/mbedtls/crypto/library/ecp.c,14772,41867
../src/render/constant.cpp,6492,41073
../src/zlib/deflate.c,18554,40984
../src/gamesys/components/comp_collection_factory.cpp,5584,40946
