compileunits,vmsize,filesize
[section .debug_loc],0,4538733
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/../../../toolchain/llvm-project/libcxxabi/src/cxa_demangle.cpp,94919,883815
../src/script_sys.cpp,535004,31901
../src/basis/transcoder/basisu_transcoder.cpp,104288,401328
../src/common/main.cpp,36,398391
../src/gui.cpp,89270,396069
[section .rodata],385676,385676
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/src/algorithm.cpp,49435,341672
../src/gameobject/gameobject.cpp,56788,316010
[section .text],294600,294600
../src/opengl/graphics_opengl.cpp,86660,261187
../src/particle.cpp,47540,260371
../src/gamesys/components/comp_gui.cpp,37084,214258
../src/lz4/lz4.c,63310,211170
[section .symtab],0,208488
../src/lz4/lz4hc.c,63025,208273
../src/gamesys/components/comp_sprite.cpp,27932,179243
../src/gamesys/components/comp_model.cpp,30480,179050
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btCollisionWorld.cpp,18152,176362
../src/render/render.cpp,22704,166441
../src/physics/physics_3d.cpp,17477,157635
../src/script_vmath.cpp,34632,153130
../src/dlib/image.cpp,52642,149399
../src/gui_script.cpp,48652,146313
../package/bullet-2.77/src/BulletDynamics/Dynamics/btDiscreteDynamicsWorld.cpp,17156,144607
../package/bullet-2.77/src/BulletDynamics/ConstraintSolver/btConeTwistConstraint.cpp,14052,142606
../src/rig.cpp,18780,138442
../src/gamesys/components/comp_mesh.cpp,20596,134690
../src/zip/zip.cpp,43800,131831
../src/render/render_script.cpp,33900,126804
../src/physics/physics_2d.cpp,16588,124148
../src/mbedtls/library/ssl_tls.c,31692,110499
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btQuantizedBvh.cpp,17444,110433
../package/bullet-2.77/src/BulletDynamics/ConstraintSolver/btSequentialImpulseConstraintSolver.cpp,15476,108488
../src/crash.cpp,106945,13454
../src/dlib/hash.cpp,23830,102575
../src/graphics.cpp,16532,101989
../src/gamesys/components/comp_collision_object.cpp,18460,101417
../src/resource.cpp,20288,101364
../src/gamesys/resources/res_model.cpp,19588,99711
../src/engine.cpp,18496,97286
../src/render/font_renderer.cpp,18296,97144
../src/input.cpp,17513,95220
../src/script.cpp,23779,91733
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btAxisSweep3.cpp,17888,90470
[section .rela.dyn],89736,89736
../src/sound.cpp,19912,86908
../src/gamesys/components/comp_label.cpp,12616,86206
../src/gamesys/components/comp_tilegrid.cpp,12320,85724
../package/bullet-2.77/src/BulletDynamics/ConstraintSolver/btGeneric6DofConstraint.cpp,13228,85577
../src/gameobject/gameobject_script.cpp,22732,83623
../src/resource_mounts.cpp,14004,78133
../src/gamesys/scripts/script_resource.cpp,24380,76743
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btGjkEpa2.cpp,12580,75955
[section .strtab],0,75725
[section .debug_ranges],0,73376
../src/gamesys/components/comp_particlefx.cpp,9612,72201
../src/box2d/Box2D/Dynamics/b2World.cpp,13628,71246
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btDbvt.cpp,9712,67258
../src/render/material.cpp,9336,65453
../src/gamesys/scripts/box2d/script_box2d_body.cpp,15464,65235
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/../../../toolchain/llvm-project/libcxxabi/src/private_typeinfo.cpp,8203,62782
../src/physics/debug_draw_3d.cpp,7896,61862
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btConvexConvexAlgorithm.cpp,5729,54921
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btConvexConcaveCollisionAlgorithm.cpp,6700,54627
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btOverlappingPairCache.cpp,7172,53701
../src/gamesys/resources/res_gui.cpp,5584,53064
proto/rig/rig_ddf.cpp,17981,52146
[section .debug_str],0,51535
../src/dlib/sys_posix.cpp,6504,51487
../src/gamesys/scripts/script_physics.cpp,14965,51141
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btDbvtBroadphase.cpp,7740,51101
../package/bullet-2.77/src/BulletDynamics/Dynamics/btRigidBody.cpp,3425,50914
../src/gamesys/components/comp_sound.cpp,8028,50022
../src/gamesys/scripts/script_buffer.cpp,13508,49353
../src/resource_preloader.cpp,9284,48998
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btCompoundCollisionAlgorithm.cpp,3832,48608
../src/gameobject/comp_anim.cpp,10096,48214
../lib/android/android_init.c,7297,47234
../src/script_timer.cpp,8755,47155
../src/mbedtls/crypto/library/bignum.c,17672,46181
../src/render/program_utils.cpp,6368,46028
../src/devices/device_opensl.cpp,4144,45409
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btCompoundShape.cpp,5944,44738
../src/gamesys/scripts/window/script_window_android.cpp,1720,44652
../src/gameobject/comp_script.cpp,10976,44637
../src/gamesys/components/comp_collection_proxy.cpp,8168,44589
../src/box2d/Box2D/Dynamics/Contacts/b2ContactSolver.cpp,6384,43760
../src/gamesys/gamesys_private.cpp,8016,43746
../src/script_table.cpp,9969,42624
../src/box2d/Box2D/Dynamics/Joints/b2PrismaticJoint.cpp,5516,42572
../src/mbedtls/crypto/library/ecp.c,14772,41795
../src/render/constant.cpp,6492,41097
../src/gamesys/components/comp_collection_factory.cpp,5584,40970
../src/zlib/deflate.c,18554,40960
../src/gamesys/components/comp_private.cpp,5412,40089
../src/dlib/http_cache.cpp,9429,39977
../src/box2d/Box2D/Dynamics/b2ContactManager.cpp,7316,39715
../src/dlib/configfile.cpp,7716,39497
../src/gamesys/components/comp_camera.cpp,6248,38971
