filename,compressed,uncompressed
editor/animation_set,128088,272692
editor/dialogs,133750,266446
editor/factory,124200,264849
libexec/wasm-web/dmengine_release.js,60927,264126
libexec/wasm-web/dmengine.js,60922,264118
libexec/arm64-macos/zipalign,101918,261296
editor/markdown,116826,260598
org/checkerframework/*.*,133894,258994
editor/resource,134172,258195
DejaVuSansMono-BoldOblique.ttf,151366,253580
DejaVuSansMono-Oblique.ttf,150034,251932
editor/editor_script,116589,251608
editor/search_results_view,122378,248480
editor/placeholder_resource,113602,248368
editor/fxui,100549,247494
editor/compute,116756,247287
editor/game_project,114607,242832
editor/code/text_file,113297,242726
editor/image,113907,240236
libjfxmedia.dylib,79826,238784
editor/editor_extensions,116103,236708
editor/graphics,111433,231275
editor/debugging/mobdebug,95749,230501
_unpack/arm64-macos/lib/libnewt_head.dylib,51499,225648
editor/collection_proxy,104615,224906
icons/app.iconset/icon_512x512@2x.png,218168,221004
OpenSans-Regular.ttf,113969,217360
editor/targets,113058,217332
builtins/ca-certificates/cacert.pem,122479,214279
editor/protobuf_types,98529,211540
net/jpountz/util/linux/aarch64/liblz4-java.so,93938,209176
net/jpountz/util/linux/ppc64le/liblz4-java.so,65770,209096
editor/welcome,100115,206332
net/jpountz/util/darwin/x86_64/liblz4-java.dylib,87820,205112
libexec/arm64-macos/codesign_allocate,58486,204032
editor/prefs,103476,199486
editor/scene_selection,92687,196727
editor/live_update_settings,90670,194183
editor/image_util,92669,192150
editor/changes_view,91399,187893
editor/outline,92792,181796
mozilla/public-suffix-list.txt,59250,180498
editor/git,94497,179666
editor/gl/vertex2,87263,177415
editor/pipeline/fontc,84288,177404
net/jpountz/util/darwin/aarch64/liblz4-java.dylib,73578,173886
_unpack/arm64-macos/lib/libnativewindow_macosx.dylib,26199,172448
editor/gl/shader,78491,155118
net/jpountz/util/linux/amd64/liblz4-java.so,70811,154886
editor/html_view,76881,153629
editor/particlefx__init,35200,149903
doc/gui_doc.sdoc,18088,146138
editor/html,68913,146120
editor/curve_grid,69964,145012
editor/grid,70498,144041
editor/fs,77327,143205
editor/rulers,66898,138605
editor/engine/build_errors,71287,137870
editor/settings_core,71907,135213
_unpack/arm64-macos/lib/libgluegen_rt.dylib,5522,134992
_unpack/arm64-macos/lib/libnativewindow_awt.dylib,3896,133432
editor/code/view__init,40985,133367
editor/gl,66748,132582
editor/lua_parser,67883,127682
editor/handler,65675,126683
editor/gl/vertex,66456,125429
editor/build_errors_view,62389,123377
editor.css,16177,123036
editor/editor_extensions/coerce,62447,122487
libjfxmedia_avf.dylib,35306,122176
icons/document.iconset/icon_256x256@2x.png,121199,121922
editor/collection__init,22815,120296
editor/updater,61897,119962
editor/lsp/jsonrpc,59376,117675
builtins/assets/images/logo/logo_blue_512.png,116328,117668
editor/pipeline/bob,58425,115009
editor/gviz,59194,114207
editor/math,61638,113238
editor/code/preprocessors,55256,113198
editor/pipeline/texture_set_gen,55838,112831
editor/gui_clipping,54613,110347
_unpack/arm64-macos/bin/lsp/lua/script/parser/compile.lua,17608,109472
libprism_sw.dylib,33042,106816
splash.png,103703,106623
libdecora_sse.dylib,23204,106224
doc/render_doc.sdoc,13429,105307
SourceSansPro-Italic.ttf,53049,103828
editor/editor_extensions/runtime,51955,101925
editor/texture_set,46342,101229
editor/ui__init,29560,101085
libjavafx_font.dylib,19440,101056
editor/atlas__init,26889,100835
editor/scene__init,29041,98378
doc/vmath_doc.sdoc,8536,97718
net/jpountz/util/linux/s390x/liblz4-java.so,39717,97464
editor/collection_common,47076,97372
libprism_es2.dylib,22072,97328
libexec/arm64-macos/liboggz.dylib,20595,96992
editor/resource_update,47300,95330
libfxplugins.dylib,19687,94928
editor/disk,47526,94451
doc/go_doc.sdoc,10535,94163
editor/code/data__init,26025,93810
editor/analytics,48947,92174
icons/app.iconset/icon_512x512.png,91065,91745
icons/app.iconset/icon_256x256@2x.png,91065,91745
editor/tile_source__init,25137,91509
doc/resource_doc.sdoc,9347,91018
editor/buffers,43274,88644
editor/particle_lib,44478,88567
editor/collision_object__init,20142,88274
editor/boot_open_project,42284,85459
editor/tile_map_grid,40595,84903
editor/app_view__init,27775,83469
editor/notifications,38982,80450
icons/svg_icons.html,18032,79815
editor/pose,39488,79242
editor/editor_extensions/vm,42743,78687
_unpack/arm64-macos/bin/lsp/lua/script/core/completion/completion.lua,13328,77735
editor/tile_map__init,23490,77271
doc/socket_doc.sdoc,10336,77025
doc/physics_doc.sdoc,8967,76734
editor/gl/texture,39208,76471
editor/code_completion,39084,75272
editor/pipeline,37913,75210
builtins/scripts/mobdebug.lua,19766,75143
editor/game_object_common,36567,75113
games/craftomation101.jpg,74492,74527
editor/library,39903,74412
doc/dmGameObject_doc.sdoc,9784,74171
editor/resource_watch,37059,73685
libexec/arm64-macos/oggz-validate,8705,72544
libexec/arm64-macos/libogg.dylib,16479,72144
editor/engine/native_extensions,36108,71844
dynamo/graph__init.class,23100,70458
internal/node__init.class,22574,69723
editor/font__init,18612,69583
antlr/CppCodeGenerator.class,31830,69247
editor/protobuf_forms,34014,69056
net/jpountz/util/linux/i386/liblz4-java.so,28871,68840
libexec/arm64-macos/strip,4733,68784
editor/game_object__init,16295,68346
editor/code/script_compilation,32582,67150
games/familyisland.jpg,66499,66615
editor/engine,34538,66269
_unpack/arm64-macos/bin/lsp/lua/script/vm/compiler.lua,10410,66188
editor/editor_extensions/ui_docs,33445,65622
logo_blue.png,63647,64801
lib/classes.dex,28986,64336
doc/sys_doc.sdoc,9895,64204
editor/engine_profiler,32022,63856
_unpack/arm64-macos/bin/lsp/lua/script/parser/luadoc.lua,10139,63740
editor/view,30485,63411
editor/code/script_intelligence,29682,63390
editor/types__init,18579,61998
antlr/CSharpCodeGenerator.class,28367,60371
editor/lua,31414,60264
editor/lsp/async,30527,59187
lib/luajit-share.zip,57602,59110
editor/graph_util,28359,57817
antlr/JavaCodeGenerator.class,27222,56271
games/monkeymart.jpg,55229,56030
editor/background,26686,55241
editor/game_object_non_editable__init,12010,55095
antlr/PythonCodeGenerator.class,27221,54595
editor/app_manifest__init,14888,54102
games/warnament.jpg,53643,53736
editor/ui/bindings,27398,53678
Defold.app/Contents/_CodeSignature/CodeResources,53348,53348
editor/defold_project_search,26380,52740
editor/protobuf__init,16076,52529
games/fatesofort.jpg,52236,52268
editor/diff_view,25730,51860
_unpack/arm64-macos/bin/lsp/lua/script/provider/provider.lua,8178,50967
editor/sentry,26285,50525
editor/model__init,14504,50523
games/solitairejazztravel.jpg,50345,50523
editor/web_profiler,25421,50421
doc/dmScript_doc.sdoc,6141,49668
editor/ui/fuzzy_combo_box,25783,49655
editor/sprite__init,14665,49456
builtins/fonts/vera_mo_bd.ttf,27238,49052
editor/code/script__init,14772,48294
editor/scene_async,25165,48222
editor/progress,24948,48221
editor/editor_extensions/prefs_functions,23759,47754
editor/editor_extensions/commands,23114,47230
editor/code/syntax,23458,46971
games/plaguelords.jpg,46166,46273
editor/scene_shapes,21645,46167
editor/keymap,24050,45996
org/objectweb/asm/ClassReader.class,22697,45120
editor/shared_editor_settings,22527,45014
editor/editor_extensions/ui_docs__init,16213,45006
doc/dmGraphics_doc.sdoc,5283,44789
games/lookyourloot.jpg,44393,44569
editor/defold_project__init,14796,44388
games/duozombies.jpg,44021,44360
editor/error_reporting,22786,44128
editor/texture/engine,22734,43971
editor/prefs_dialog,21743,43684
editor/editor_extensions/actions,22146,43082
editor/command_requests,21444,42952
editor/workspace__init,14201,42807
editor/cubemap__init,12127,42347
builtins/assets/meshes/sphere.dae,8420,42121
editor/scene_cache,21625,41941
editor/build,21722,41890
editor/material__init,13094,41619
editor/slice9,21408,41465
editor/collection_non_editable__init,9837,41342
javax/vecmath/Matrix4d.class,16540,41153
editor/validation,21261,40417
editor/debug_view__init,12962,40360
_unpack/arm64-macos/bin/lsp/lua/locale/pt-br/script.lua,12261,40016
editor/editor_extensions/ui_components__init,12956,38879
editor/editor_extensions/graph,19693,38503
google/protobuf/descriptor.proto,11724,38497
editor/curve_view__init,12549,38306
_unpack/arm64-macos/bin/lsp/lua/locale/zh-tw/script.lua,12341,37244
editor/fuzzy_text,19476,37153
javax/vecmath/Matrix4f.class,15463,37124
javafx-swt.jar,35041,37082
editor/resource__init,11188,36912
editor/ui/proxy,10994,36721
editor/mesh__init,11431,36513
doc/sound_doc.sdoc,4900,36377
_unpack/arm64-macos/bin/lsp/lua/locale/zh-cn/script.lua,12032,36160
icons/document.iconset/icon_256x256.png,35882,36060
icons/document.iconset/icon_128x128@2x.png,35882,36060
_unpack/arm64-macos/bin/lsp/lua/locale/en-us/script.lua,11173,36054
editor/lsp/server__init,11928,36034
editor/code/data/LayoutInfo,16342,36025
doc/collectionproxy_doc.sdoc,3532,35875
editor/resource_dialog,18336,35833
_unpack/arm64-macos/bin/lsp/lua/script/parser/guide.lua,6458,35733
editor/lsp__init,11854,35680
editor/render,17866,35592
libprism_common.dylib,6476,35360
editor/label__init,10953,35297
meta.edn,7507,35220
_unpack/arm64-macos/bin/lsp/lua/locale/pt-br/meta.lua,10371,35204
icons/app.iconset/icon_128x128@2x.png,34815,34940
editor/gl/pass,19270,34889
icons/app.iconset/icon_256x256.png,34668,34787
editor/texture/math,18016,34773
cljs/tools/reader.cljs,8447,34392
editor/cljfx_form_view__init,12196,34286
doc/liveupdate_doc.sdoc,5021,34033
editor/ns_batch_builder,17708,33928
_unpack/shared/luajit/jit/dis_x86.lua,10406,33826
editor/prefs__init,11830,33801
editor/properties__init,11742,33498
editor/editor_extensions/prefs_docs,16174,33291
editor/yaml,16508,33264
antlr/actions/csharp/ActionLexer.class,11333,32774
doc/dmBuffer_doc.sdoc,3191,32730
_unpack/arm64-macos/bin/lsp/lua/locale/en-us/meta.lua,9377,32503
editor/graphics__init,10579,32448
antlr/actions/python/ActionLexer.class,11171,32284
org/objectweb/asm/MethodWriter.class,15528,32222
editor/settings__init,8880,32206
javax/vecmath/Matrix3d.class,15289,32141
cljs/core/async.cljs,8573,31929
antlr/actions/cpp/ActionLexer.class,11324,31796
builtins/assets/images/logo/logo_blue_256.png,31705,31777
editor/scene_layout,15288,31557
editor/sound__init,8894,31551
_unpack/arm64-macos/bin/lsp/lua/locale/zh-tw/meta.lua,10598,31513
antlr/actions/java/ActionLexer.class,10815,31425
_unpack/arm64-macos/bin/lsp/lua/locale/zh-cn/meta.lua,10683,31389
editor/recent_files,15904,31355
cljs/core/async/impl/ioc_macros.clj,7280,31194
doc/dmResource_doc.sdoc,3044,31177
games/voidscrappers.jpg,31012,31150
logo_text.png,30315,31148
editor/resource/FileResource,13627,31038
_unpack/arm64-macos/bin/lsp/lua/script/core/semantic-tokens.lua,3940,30932
editor/util,16254,30885
editor/handler__init,9754,30834
editor/console__init,11045,30680
editor/boot,16131,30412
com/samskivert/mustache/Mustache.java,6675,30321
editor/bundle_dialog__init,9513,30236
editor/asset_browser__init,10524,30148
_unpack/shared/luajit/jit/dis_arm64.lua,6632,30148
editor/form,15983,29993
_unpack/arm64-macos/bin/lsp/lua/script/luacheck/parser.lua,6508,29831
editor/resource_node__init,8437,29646
editor/model_scene__init,9035,29544
editor/scene_visibility__init,9519,29527
logo-ver-outline-white.png,25418,29332
editor/fs__init,9348,29220
editor/gl/shader/ShaderLifecycle,12312,29143
editor/git_credentials,13860,28954
editor/math__init,8907,28750
editor/code/shader__init,9462,28624
_unpack/arm64-macos/bin/lsp/lua/script/plugins/ffi/c-parser/cpp.lua,5455,28397
engine-profiler/remotery/vis/Code/Remotery.js,6167,28377
builtins/assets/images/logo/logo_256.png,26991,28213
editor/future,14531,28178
javax/vecmath/GMatrix.class,13808,28162
antlr/ANTLRParser.class,11845,28106
_unpack/arm64-macos/bin/lsp/lua/script/vm/tracer.lua,4203,28059
editor/code/resource__init,8629,27840
editor/render_program_utils,13672,27829
editor/code/transpilers__init,7773,27818
editor/adb,13994,27738
_unpack/arm64-macos/bin/lsp/lua/locale/pt-br/setting.lua,6986,27632
editor/types/Camera,12657,27569
editor/ui/fuzzy_choices,14008,27426
editor/scene_tools__init,9664,27337
editor/ios_deploy,13304,27088
doc/sprite_doc.sdoc,3349,26890
editor/code/data/Rect,7969,26777
editor/gl/shader__init,9120,26723
internal/transaction__init.class,8946,26411
TestScript/TestDdf$Msg$Builder.class,8334,26368
_unpack/arm64-macos/bin/lsp/lua/script/plugins/ffi/c-parser/c99.lua,5992,26044
editor/properties_view__init,9208,25926
editor/collection_string_data,12767,25854
editor/pipeline/tex_gen,12864,25698
editor/gl/vertex__init,8757,25498
editor/gl__init,9246,25439
editor/types/EngineFormatTexture,11420,25310
editor/types/TextureSetAnimation,11375,25238
_unpack/arm64-macos/bin/lsp/lua/script/vm/type.lua,4001,25171
editor/code/lang/cish__init,9437,25116
editor/types/FrustumCorners,11256,25089
editor/notifications_view,12281,25043
org/projectodd/shimdandy/impl/ClojureRuntimeShimImpl.class,5834,24928
dialogs.css,3716,24800
editor/system,13733,24691
editor/gl/texture/TextureLifecycle,10792,24617
editor/outline_view__init,8536,24551
editor/editor_extensions/docs,9583,24490
doc/dmVMath_doc.sdoc,1918,24461
editor/code/util,13089,24408
com/googlecode/javaewah/EWAHCompressedBitmap.class,10944,24400
editor/collision_groups,12566,24298
com/googlecode/javaewah32/EWAHCompressedBitmap32.class,10753,24220
editor/resource/ZipResource,10650,24175
logo.png,23779,24099
editor/gl/vertex2__init,7818,24098
editor/render_pb__init,7117,24042
editor/camera_editor__init,7460,23955
editor/scene_shapes__init,9315,23859
_unpack/arm64-macos/bin/lsp/lua/locale/zh-tw/setting.lua,7335,23781
editor/engine/build_errors__init,7993,23657
_unpack/arm64-macos/bin/lsp/lua/locale/en-us/setting.lua,6573,23561
doc/dmRender_doc.sdoc,3616,23543
editor/rig,11856,23535
editor/types/TextureSetAnimationFrame,10490,23438
_unpack/arm64-macos/bin/lsp/lua/script/files.lua,5685,23379
doc/dmProfile_doc.sdoc,1896,23373
editor/types/Image,10477,23168
_unpack/arm64-macos/bin/lsp/lua/script/core/code-action.lua,4083,22923
editor/render_target__init,7165,22893
_unpack/arm64-macos/bin/lsp/lua/script/utility.lua,5759,22860
editor/atlas/AtlasRect,10293,22847
editor/debug,12091,22802
editor/keymap__init,8320,22693
doc/model_doc.sdoc,3161,22539
doc/dmHid_doc.sdoc,2583,22185
editor/field_expression,12218,22102
editor/lua_completion,10977,22041
_unpack/shared/luajit/jit/dis_mips.lua,4871,22010
editor/code_completion__init,7279,21937
editor/hot_reload,11685,21928
editor/icons,11705,21867
editor/ui/updater,11362,21751
editor/tile_map/Tile,9835,21663
editor/display_profiles__init,6534,21579
javax/vecmath/Matrix3f.class,9394,21533
editor/lua_parser__init,7399,21490
editor/animation_set__init,6722,21478
editor/search_results_view__init,7075,21427
editor/editor_extensions__init,7746,21353
editor/git__init,7065,21316
editor/process,11442,21199
editor/core__init,7483,21198
editor/debugging/mobdebug__init,6876,21133
editor/types/FrustumPlanes,9401,21008
editor/types/Animation,9458,20959
_unpack/shared/luajit/jit/dump.lua,6393,20755
_unpack/arm64-macos/bin/lsp/lua/script/library.lua,4556,20632
editor/gl/texture__init,7360,20622
_unpack/arm64-macos/bin/lsp/lua/script/json-edit.lua,4079,20613
templates/template.gamepads,1037,20609
editor/outline_view/proxy,6260,20587
internal/util__init.class,7318,20563
doc/base_doc.sdoc,5349,20536
doc/string_doc.sdoc,4928,20502
_unpack/arm64-macos/bin/lsp/lua/locale/zh-cn/setting.lua,7043,20483
editor/geom__init,7460,20459
editor/outline__init,7405,20443
editor/resource/MemoryResource,8721,20364
_unpack/shared/luajit/jit/dis_ppc.lua,5769,20301
editor/game_project__init,6199,19891
editor/settings_core__init,6995,19828
_unpack/arm64-macos/bin/lsp/lua/script/luacheck/lexer.lua,4501,19807
editor/welcome__init,6763,19782
antlr/DiagnosticCodeGenerator.class,9266,19766
_unpack/arm64-macos/bin/lsp/lua/script/config/template.lua,2994,19597
editor/code/data/GestureInfo,8829,19373
_unpack/shared/luajit/jit/dis_arm.lua,4757,19344
editor/github,10109,19249
TestScript/TestDdf$Msg.class,7278,19249
javax/LICENSE.txt,7186,19241
editor/factory__init,6163,19221
editor/workspace/BuildResource,7950,19218
doc/label_doc.sdoc,1855,19189
doc/bit_doc.sdoc,2196,19176
editor/types/TexturePacking,8583,19174
_unpack/arm64-macos/bin/lsp/lua/script/provider/diagnostic.lua,4281,19103
editor/pipeline/font_gen,10063,19085
_unpack/arm64-macos/bin/lsp/lua/script/vm/global.lua,3372,19068
editor/editor_extensions/runtime__init,6629,19058
editor/camera__init,6766,19054
editor/dialogs__init,6757,19028
plumbing/fnk/impl.clj,5320,18995
_unpack/arm64-macos/bin/lsp/lua/script/client.lua,4045,18952
internal/system__init.class,6809,18936
editor/markdown__init,6192,18925
org/abego/treelayout/TreeLayout.class,7658,18907
editor/types/Rect,8478,18897
org/objectweb/asm/SymbolTable.class,8607,18866
cljs/tools/cli.cljs,5749,18852
editor/graph_view,9722,18720
editor/pipeline/fontc__init,6547,18715
editor/handler/Context,8446,18678
editor.fxml,2523,18665
doc/b2d.body_doc.sdoc,2561,18661
editor/sync__init,6869,18606
_unpack/arm64-macos/bin/lsp/lua/meta/template/string.buffer.lua,6268,18592
internal/node/OverrideNode.class,7460,18569
editor/compute__init,6099,18476
editor/model_loader,9254,18425
icons/slask/ex.png,4516,18381
doc/tilemap_doc.sdoc,2472,18288
_unpack/arm64-macos/bin/lsp/lua/script/luacheck/filter.lua,4207,18213
doc/dmConfigFile_doc.sdoc,1575,18181
editor/gl/vertex/VertexIndexBufferShaderLink,7905,18052
editor/gl/vertex2/VertexIndexBufferShaderLink,7893,18048
antlr/ANTLRLexer.class,7342,17990
editor/targets__init,6657,17835
_unpack/arm64-macos/bin/lsp/lua/script/luacheck/stages/linearize.lua,4007,17829
editor/pose__init,5562,17795
editor/ui/fuzzy_choices_popup,9161,17725
editor/image__init,5670,17668
editor/curve_view/proxy,5084,17556
_unpack/arm64-macos/bin/lsp/lua/script/doctor.lua,3903,17551
_unpack/shared/luajit/jit/bcsave.lua,5096,17500
editor/editor_extensions/vm__init,6117,17483
editor/types/Region,7785,17456
editor/types/Frustum,7743,17391
editor/luajit,9244,17358
editor/fxui/proxy,5007,17347
editor/code/data/SpliceInfo,7815,17314
editor/buffer__init,5417,17281
antlr/MakeGrammar.class,8315,17275
editor/collection_proxy__init,5385,17232
javax/xml/bind/DatatypeConverterImpl.class,7674,17174
org/objectweb/asm/ClassWriter.class,7278,17166
internal/graph__init.class,5923,17102
org/objectweb/asm/Frame.class,8815,17092
editor/types/TextureSet,7661,17091
editor/gl/pass/RenderPass,7615,17079
editor/resource_io,8286,17043
_unpack/arm64-macos/bin/lsp/lua/script/workspace/workspace.lua,4057,17029
_unpack/arm64-macos/bin/lsp/lua/script/plugins/ffi/c-parser/ctypes.lua,3629,16992
editor/code/view/CursorRangeDrawInfo,7562,16931
editor/lsp/base,9185,16906
editor/code/syntax/Match,7580,16882
_unpack/arm64-macos/bin/lsp/lua/script/fs-utility.lua,3177,16846
antlr/preprocessor/PreprocessorLexer.class,6605,16672
antlr/LLkAnalyzer.class,8018,16612
TestScript/TestDdf$RepeatedContainer$Builder.class,4917,16610
_unpack/arm64-macos/bin/lsp/lua/script/vm/infer.lua,3416,16552
util/num__init.class,5722,16543
internal/cache__init.class,5411,16510
TestScript/TestDdf$DefaultValue$Builder.class,5165,16442
doc/camera_doc.sdoc,1789,16408
fi/iki/elonen/NanoHTTPD$HTTPSession.class,7973,16335
_unpack/arm64-macos/bin/lsp/lua/script/core/hover/description.lua,3471,16316
editor/script_api__init,5035,16299
doc/dmSocket_doc.sdoc,2713,16153
editor/scene/proxy,4572,16031
javax/xml/bind/ContextFinder.class,7179,16031
editor/game_project/CustomResource,6351,15973
editor/colors,8643,15925
editor/gl/vertex/VertexBufferShaderLink,6917,15828
_unpack/arm64-macos/bin/lsp/lua/script/luacheck/config.lua,4126,15822
editor/gl/vertex2/VertexBufferShaderLink,6883,15803
editor/protobuf_types__init,5417,15789
doc/buffer_doc.sdoc,2295,15729
editor/code/view/GlyphMetrics,7022,15696
internal/node/NodeTypeImpl.class,5998,15645
TestScript/TestDdf$Transform$Builder.class,4567,15601
editor/code/text_file__init,5022,15551
editor/build_target,7612,15473
plumbing/core.cljs,3132,15455
plumbing/core.clj,5491,15455
cljs/tools/reader/edn.cljs,4250,15359
mime.types,4523,15293
engine-profiler/remotery/vis/Code/TimelineRow.js,3739,15273
_unpack/arm64-macos/bin/lsp/lua/script/json.lua,3388,15218
org/glassfish/json/JsonGeneratorImpl.class,6753,15215
editor/rulers__init,6003,15140
editor/types/Vertices,6726,15125
editor/code/data/Subsequence,6725,15120
editor/properties/CurveSpread,6540,15056
engine-profiler/remotery/vis/extern/BrowserLib/WindowManager/Styles/WindowManager.css,2943,15006
doc/dmGui_doc.sdoc,2193,14788
antlr/DefineGrammarSymbols.class,6404,14767
doc/graphics_doc.sdoc,953,14709
editor/pipeline/bob__init,5915,14706
editor/bootloader,7786,14690
engine-profiler/remotery/vis/Code/TimelineWindow.js,3497,14670
editor/pose/Pose,6582,14666
editor/placeholder_resource__init,4265,14647
editor/html_view__init,5627,14635
internal/node/NodeImpl.class,6045,14402
_unpack/arm64-macos/bin/lsp/lua/script/cli/doc.lua,3184,14393
editor/code/data/CursorRange,6325,14382
editor/editor_script__init,4412,14234
TestScript/TestDdf$DefaultValue.class,5347,14191
