filename,compressed,uncompressed
editor/resource,159211,304728
editor/render_target,141435,304702
Defold.app/Contents/Resources/document_legacy.icns,302560,302560
lib/time_report_template.html,92651,297825
editor/script_api,139185,297107
editor/search_results_view,145268,296797
SourceSansPro-Regular.ttf,129096,293956
_unpack/arm64-macos/lib/libparticle_shared.dylib,92114,293512
SourceSansPro-Light.ttf,127919,292680
SourceSansPro-Semibold.ttf,128416,292404
editor/factory,135364,289478
editor/animation_set,135187,287984
libexec/wasm-web/dmengine.js,65132,284093
builtins/assets/images/logo/logo_blue_1024.png,246149,276899
editor/editor_extensions/graph,137712,276266
libexec/wasm-web/dmengine_release.js,63830,273993
libexec/wasm_pthread-web/dmengine.js,62873,272857
editor/editor_localization,123391,269941
editor/editor_script,123546,266679
editor/game_properties,122835,266017
editor/placeholder_resource,120282,263044
libexec/wasm_pthread-web/dmengine_release.js,61584,262693
editor/compute,123893,262275
libexec/arm64-macos/zipalign,101918,261296
org/checkerframework/*.*,133894,258994
editor/code/text_file,120396,257710
editor/html,119899,254759
DejaVuSansMono-BoldOblique.ttf,151366,253580
DejaVuSansMono-Oblique.ttf,150034,251932
editor/collection_proxy,116052,249605
editor/game_project,115786,246179
editor/protobuf_types,113791,244722
libjfxmedia.dylib,79407,238416
editor/scene_selection,111536,235336
editor/prefs,121866,234880
editor/image,111011,234409
editor/dialogs,114617,232028
editor/debugging/mobdebug,95747,230501
editor/welcome,108751,227766
_unpack/arm64-macos/lib/libnewt_head.dylib,53522,225168
icons/app.iconset/icon_512x512@2x.png,218168,221004
OpenSans-Regular.ttf,113969,217360
editor/targets,112625,216215
editor/graphics/types,108400,214755
builtins/ca-certificates/cacert.pem,122479,214279
editor/gl,112263,212074
net/jpountz/util/linux/aarch64/liblz4-java.so,93938,209176
net/jpountz/util/linux/ppc64le/liblz4-java.so,65770,209096
editor/live_update_settings,97475,208901
editor/grid,102214,207380
net/jpountz/util/darwin/x86_64/liblz4-java.dylib,87820,205112
editor/graphics,98293,204673
libexec/arm64-macos/codesign_allocate,58486,204032
editor/gl/shader,100338,199519
editor/image_util,92648,192151
editor/pipeline/fontc,91726,191827
editor/changes_view,91505,188359
mozilla/public-suffix-list.txt,59250,180498
editor/gl/attribute,87026,177959
net/jpountz/util/darwin/aarch64/liblz4-java.dylib,73578,173886
editor/outline,88696,173711
editor.css,20783,171591
editor/particlefx__init,38583,169733
editor/settings_core,88485,168587
editor/localization,83783,164828
editor/buffers,85502,163360
editor/binary_file,75695,161535
editor/handler,83303,161491
localization/ru.editor_localization,34945,160007
_unpack/arm64-macos/lib/libnativewindow_macosx.dylib,26881,155504
net/jpountz/util/linux/amd64/liblz4-java.so,70811,154886
editor/editor_extensions/coerce,75074,154306
editor/code/view__init,46683,152768
editor/gl/vertex2,73118,151676
editor/prefs_dialog,69438,139495
editor/engine/build_errors,71373,138054
editor/math,74598,136790
editor/rulers,65871,133839
editor/color_dropper,62957,132726
editor/collection__init,24815,127209
editor/build_errors_view,63239,124954
editor/gl/texture,62646,122524
libjfxmedia_avf.dylib,35221,122064
icons/document.iconset/icon_256x256@2x.png,121199,121922
localization/en.editor_localization,28240,120783
editor/updater,62132,120472
_unpack/arm64-macos/lib/libgluegen_rt.dylib,8539,119936
editor/editor_extensions/runtime,60597,118469
editor/lsp/jsonrpc,59451,117788
builtins/assets/images/logo/logo_blue_512.png,116328,117668
_unpack/arm64-macos/lib/libnativewindow_awt.dylib,4033,117080
editor/pipeline/texture_set_gen,57703,116276
localization/zh_CN.editor_localization,30137,115637
editor/gviz,59399,114522
editor/gl/vertex,60124,114389
localization/pt_BR.editor_localization,27539,112020
editor/fs,59684,111162
editor/atlas__init,29935,111006
editor/code/preprocessors,53760,110349
editor/gui_clipping,54626,110347
_unpack/arm64-macos/bin/lsp/lua/script/parser/compile.lua,17608,109472
editor/scene__init,32511,109196
editor/ui__init,31735,108414
doc/gui_script.cpp_doc.sdoc,17632,108374
libprism_sw.dylib,32921,106816
splash.png,103703,106623
libdecora_sse.dylib,23565,106224
SourceSansPro-Italic.ttf,53049,103828
SourceSansPro-SemiBoldItalic.ttf,52889,103556
editor/collision_object__init,23682,102595
libjavafx_font.dylib,19281,101056
editor/font__init,23528,100872
editor/app_view__init,32857,99412
editor/tile_source__init,26504,98187
net/jpountz/util/linux/s390x/liblz4-java.so,39717,97464
editor/code/data__init,26851,97433
editor/resource_update,48457,97409
libprism_es2.dylib,21972,97328
editor/collection_common,47007,97250
libexec/arm64-macos/liboggz.dylib,20595,96992
editor/texture_set,46802,96876
editor/html_view,45725,95904
editor/disk,47853,95174
libfxplugins.dylib,19780,94928
editor/analytics,49032,92370
icons/app.iconset/icon_256x256@2x.png,91065,91745
icons/app.iconset/icon_512x512.png,91065,91745
editor/boot_open_project,43749,90427
games/skullhorde.jpg,87328,87487
editor/keymap,41528,85981
editor/tile_map__init,25315,85974
editor/notifications,39943,82142
icons/svg_icons.html,18562,81990
editor/particle_lib,40106,80043
dynamo/graph__init.class,25899,79389
editor/pose,39492,79242
editor/library,42335,78931
games/boreblasters.jpg,78476,78585
editor/code_completion,40435,78145
editor/git,41195,77985
editor/attachment,37950,77891
_unpack/arm64-macos/bin/lsp/lua/script/core/completion/completion.lua,13328,77735
games/superweird.jpg,77560,77593
editor/editor_extensions/vm,42164,77450
editor/core,38807,76698
editor/pipeline,38226,76355
editor/protobuf_forms,37094,75696
editor/game_object_common,36777,75455
editor/resource_watch,37747,75334
doc/dmsdk-graphics-graphics.h_doc.sdoc,10761,75259
builtins/scripts/mobdebug.lua,19766,75143
editor/texture_util,36592,75030
games/craftomation101.jpg,74492,74527
games/warnament.jpg,74154,74222
editor/app_manifest__init,19555,73273
editor/game_object__init,17837,72867
libexec/arm64-macos/oggz-validate,8705,72544
editor/scene_cache,36783,72478
libexec/arm64-macos/libogg.dylib,16479,72144
editor/engine,37325,71177
editor/engine/native_extensions,35368,70646
games/tinyracing.jpeg,70195,70354
doc/luasocket-luasocket.doc_h_doc.sdoc,9877,69424
antlr/CppCodeGenerator.class,31830,69247
net/jpountz/util/linux/i386/liblz4-java.so,28871,68840
editor/code/script_annotations,32891,68834
libexec/arm64-macos/strip,4733,68784
internal/node__init.class,22274,68600
editor/editor_extensions/ui_docs,34137,66812
lib/classes.dex,30029,66712
games/familyisland.jpg,66499,66615
editor/editor_extensions/commands,32886,66315
_unpack/arm64-macos/bin/lsp/lua/script/vm/compiler.lua,10410,66188
editor/editor_extensions/docs,21271,65242
logo_blue.png,63647,64801
_unpack/arm64-macos/bin/lsp/lua/script/parser/luadoc.lua,10139,63740
editor/code/script_intelligence,29741,63521
editor/graph_util,31145,63467
editor/view,30480,63411
editor/progress,32564,63347
editor/pipeline/bob,31950,63013
editor/types__init,18573,62069
editor/fxui/combo_box,31505,61810
antlr/CSharpCodeGenerator.class,28367,60371
editor/code/script_compilation,29013,59940
lib/luajit-share.zip,58004,59551
editor/lsp/async,30575,59228
editor/editor_extensions/zip,30451,58401
doc/gameobject_script.cpp_doc.sdoc,9700,58220
doc/scripts-script_resource.cpp_doc.sdoc,9956,57720
editor/editor_localization_bundle,26315,56735
antlr/JavaCodeGenerator.class,27222,56271
games/monkeymart.jpg,55229,56030
doc/render-render_script.cpp_doc.sdoc,11273,55312
editor/background,26691,55241
antlr/PythonCodeGenerator.class,27221,54595
editor/protobuf__init,16612,54223
editor/game_object_non_editable__init,11882,54065
editor/defold_project_search,26925,53937
editor/model__init,15394,53925
doc/dmsdk-gameobject-gameobject.h_doc.sdoc,6825,53863
editor/ui/bindings,27402,53678
editor/editor_extensions/prefs_functions,26234,52884
editor/sentry,27172,52530
editor/sprite__init,15410,52416
editor/diff_view,25911,52391
games/fatesofort.jpg,52236,52268
_unpack/arm64-macos/bin/lsp/lua/script/provider/provider.lua,8178,50967
editor/defold_project__init,16667,50699
games/solitairejazztravel.jpg,50345,50523
editor/ui/fuzzy_combo_box,25775,49647
editor/scene_shapes,24325,49601
editor/lua,26098,49286
editor/pipeline/shader_gen,24544,49120
builtins/fonts/vera_mo_bd.ttf,27238,49052
editor/code/script__init,15200,48709
editor/scene_async,25160,48222
doc/script_vmath.cpp_doc.sdoc,7458,47741
editor/build,24541,47396
editor/editor_extensions/actions,24436,47359
editor/editor_extensions/ui_docs__init,17020,47243
editor/gl__init,12940,47096
editor/code/syntax,23457,46971
games/plaguelords.jpg,46166,46273
editor/shared_editor_settings,22930,45903
editor/workspace__init,14917,45385
org/objectweb/asm/ClassReader.class,22697,45120
editor/material__init,13964,45034
games/lookyourloot.jpg,44393,44569
editor/editor_extensions/http_server,22766,44397
games/duozombies.jpg,44021,44360
editor/fuzzy_text,23196,44312
editor/resource_dialog,22847,44272
editor/error_reporting,22789,44128
editor/engine_profiler,21827,43869
editor/texture/engine,22443,43440
editor/curve_view__init,13724,43401
dialogs.css,5391,43016
editor/editor_extensions/ui_components__init,14149,42807
Defold.app/Contents/_CodeSignature/CodeResources,42782,42782
editor/resource__init,12879,42643
editor/cubemap__init,12075,42473
editor/properties__init,14322,42254
builtins/assets/meshes/sphere.dae,8420,42121
editor/model_util,20365,42071
editor/slice9,21410,41465
javax/vecmath/Matrix4d.class,16540,41153
editor/validation,21337,40569
editor/recent_files,20842,40537
editor/prefs__init,13619,40391
editor/render_util,19551,40205
_unpack/arm64-macos/bin/lsp/lua/locale/pt-br/script.lua,12261,40016
editor/label__init,11965,39316
editor/collection_non_editable__init,9493,39066
editor/mesh__init,11994,38601
google/protobuf/descriptor.proto,11724,38497
editor/gl/types,19660,37794
editor/command_requests,19269,37778
editor/lsp/server__init,12491,37666
editor/http_server/prefs,18849,37415
_unpack/arm64-macos/bin/lsp/lua/locale/zh-tw/script.lua,12341,37244
javax/vecmath/Matrix4f.class,15463,37124
editor/boot,19377,36986
doc/dmsdk-resource-resource.h_doc.sdoc,4671,36895
editor/ui/proxy,10994,36721
editor/lsp__init,12091,36631
editor/cljfx_form_view__init,12980,36532
javafx-swt.jar,34131,36208
_unpack/arm64-macos/bin/lsp/lua/locale/zh-cn/script.lua,12032,36160
icons/document.iconset/icon_128x128@2x.png,35882,36060
icons/document.iconset/icon_256x256.png,35882,36060
_unpack/arm64-macos/bin/lsp/lua/locale/en-us/script.lua,11173,36054
editor/code/data/LayoutInfo,16348,36025
doc/dmsdk-gameobject-component.h_doc.sdoc,4085,35837
editor/gl/shader/ShaderLifecycle,15750,35749
_unpack/arm64-macos/bin/lsp/lua/script/parser/guide.lua,6458,35733
editor/settings__init,9762,35644
editor/editor_extensions/prefs_docs,16807,35366
libprism_common.dylib,6458,35312
editor/ns_batch_builder,18403,35254
_unpack/arm64-macos/bin/lsp/lua/locale/pt-br/meta.lua,10371,35204
icons/app.iconset/icon_128x128@2x.png,34815,34940
editor/gl/pass,19264,34893
doc/scripts-script_physics.cpp_doc.sdoc,6149,34848
icons/app.iconset/icon_256x256.png,34668,34787
editor/texture/math,18011,34773
editor/resource/FileResource,15169,34639
editor/asset_browser__init,12184,34634
editor/debug_view__init,11974,34520
editor/util,18137,34504
cljs/tools/reader.cljs,8447,34392
_unpack/shared/luajit/jit/dis_x86.lua,10498,34234
editor/sound__init,9496,34164
editor/editor_extensions/graph__init,11941,33634
editor/handler__init,11167,33604
editor/yaml,16507,33264
antlr/actions/csharp/ActionLexer.class,11333,32774
editor/code/shader_compilation,15751,32742
editor/fxui__init,11750,32608
_unpack/arm64-macos/bin/lsp/lua/locale/en-us/meta.lua,9377,32503
doc/dmsdk-script-script.h_doc.sdoc,4839,32471
antlr/actions/python/ActionLexer.class,11171,32284
org/objectweb/asm/MethodWriter.class,15528,32222
javax/vecmath/Matrix3d.class,15289,32141
editor/gl/shader__init,10502,31973
cljs/core/async.cljs,8573,31929
bundle.editor_script,5228,31917
editor/form,17012,31860
doc/dmsdk-render-render.h_doc.sdoc,4072,31840
antlr/actions/cpp/ActionLexer.class,11324,31796
builtins/assets/images/logo/logo_blue_256.png,31705,31777
editor/math__init,9975,31754
editor/scene_layout,15293,31557
editor/console__init,11379,31557
_unpack/arm64-macos/bin/lsp/lua/locale/zh-tw/meta.lua,10598,31513
editor/resource_node__init,8926,31506
antlr/actions/java/ActionLexer.class,10815,31425
editor/outline_view__init,10843,31413
_unpack/arm64-macos/bin/lsp/lua/locale/zh-cn/meta.lua,10683,31389
editor/scene_visibility__init,10053,31321
cljs/core/async/impl/ioc_macros.clj,7280,31194
games/voidscrappers.jpg,31012,31150
logo_text.png,30315,31148
editor/camera_editor__init,9178,31001
_unpack/arm64-macos/bin/lsp/lua/script/core/semantic-tokens.lua,3940,30932
_unpack/shared/luajit/jit/dis_arm64.lua,6836,30867
com/samskivert/mustache/Mustache.java,6675,30321
editor/editor_tab,14708,30314
editor/pipeline/fontc/Glyph,13541,29844
_unpack/arm64-macos/bin/lsp/lua/script/luacheck/parser.lua,6508,29831
editor/resource/ZipResource,13049,29534
logo-ver-outline-white.png,25418,29332
editor/graphics/types__init,9356,29032
editor/ui/fuzzy_choices,14872,29004
internal/transaction__init.class,9204,28705
editor/render_program_utils,13861,28465
editor/code/transpilers__init,7914,28418
_unpack/arm64-macos/bin/lsp/lua/script/plugins/ffi/c-parser/cpp.lua,5455,28397
engine-profiler/remotery/vis/Code/Remotery.js,6167,28377
editor/code/resource__init,8744,28328
builtins/assets/images/logo/logo_256.png,26991,28213
editor/future,14527,28178
javax/vecmath/GMatrix.class,13808,28162
antlr/ANTLRParser.class,11845,28106
_unpack/arm64-macos/bin/lsp/lua/script/vm/tracer.lua,4203,28059
_unpack/arm64-macos/bin/lsp/lua/locale/pt-br/setting.lua,6986,27632
editor/types/Camera,12665,27569
editor/editor_extensions__init,9426,27407
editor/scene_tools__init,9755,27407
editor/code/shader__init,9132,27391
editor/markdown__init,8292,27281
doc/script_sys.cpp_doc.sdoc,6859,26876
editor/code/data/Rect,7960,26777
editor/pipeline/tex_gen,13406,26744
TestScript/TestDdf$Msg$Builder.class,8334,26368
doc/dmsdk-extension-extension_gen.hpp_doc.sdoc,2777,26298
_unpack/arm64-macos/bin/lsp/lua/script/plugins/ffi/c-parser/c99.lua,5992,26044
editor/code/lang/cish__init,9794,25912
editor/collection_string_data,12767,25854
editor/notifications_view,12540,25693
editor/types/EngineFormatTexture,11425,25310
editor/properties_view__init,9191,25281
editor/types/TextureSetAnimation,11380,25238
_unpack/arm64-macos/bin/lsp/lua/script/vm/type.lua,4001,25171
editor/gl/texture__init,8254,25091
editor/types/FrustumCorners,11254,25089
org/projectodd/shimdandy/impl/ClojureRuntimeShimImpl.class,5834,24928
editor/system,13731,24691
editor/render_pb__init,7192,24514
editor/model_scene__init,7256,24509
editor/code/util,13088,24408
com/googlecode/javaewah/EWAHCompressedBitmap.class,10944,24400
com/googlecode/javaewah32/EWAHCompressedBitmap32.class,10753,24220
editor/scene_shapes__init,9421,24202
editor/collision_groups,12474,24123
logo.png,23779,24099
editor/display_profiles__init,7248,23914
_unpack/arm64-macos/bin/lsp/lua/locale/zh-tw/setting.lua,7335,23781
editor/engine/build_errors__init,7994,23657
editor/search_results_view__init,7788,23633
editor/buffers__init,7522,23622
_unpack/arm64-macos/bin/lsp/lua/locale/en-us/setting.lua,6573,23561
editor/rig,11854,23535
editor/types/TextureSetAnimationFrame,10491,23438
_unpack/arm64-macos/bin/lsp/lua/script/files.lua,5685,23379
doc/dmsdk-resource-resource_gen.hpp_doc.sdoc,2557,23335
editor/keymap__init,9048,23283
editor/types/Image,10481,23168
editor/gl/vertex__init,8025,23083
_unpack/arm64-macos/bin/lsp/lua/script/core/code-action.lua,4083,22923
_unpack/arm64-macos/bin/lsp/lua/script/utility.lua,5759,22860
editor/render_target__init,7026,22858
editor/atlas/AtlasRect,10303,22847
editor/icons,12303,22820
editor/debug,12075,22723
editor/editor_extensions/tile_map,11775,22638
util/http_server__init.class,8027,22566
editor/gl/attribute__init,6313,22552
editor/ui/updater,11488,22484
editor/fs__init,7015,22117
editor/code_completion__init,7329,22066
editor/lua_completion,10976,22041
_unpack/shared/luajit/jit/dis_mips.lua,4871,22010
editor/tile_map_common/Tile,9859,22001
editor/breakpoints_view__init,7605,21926
editor/field_expression,12127,21916
editor/animation_set__init,6762,21860
editor/editor_extensions/runtime__init,7359,21597
doc/scripts-box2d-script_box2d_body.cpp_doc.sdoc,2655,21552
javax/vecmath/Matrix3f.class,9394,21533
editor/gl/attribute/TransformedAttributeValueBinding,9668,21378
editor/camera__init,7424,21261
editor/process,11445,21199
doc/dmsdk-dlib-profile.h_doc.sdoc,2348,21198
editor/debugging/mobdebug__init,6878,21133
editor/types/FrustumPlanes,9403,21008
editor/types/Animation,9462,20959
editor/factory__init,6666,20794
doc/lua_base.doc_h_doc.sdoc,5291,20758
_unpack/shared/luajit/jit/dump.lua,6393,20755
_unpack/arm64-macos/bin/lsp/lua/script/library.lua,4556,20632
internal/util__init.class,7350,20614
_unpack/arm64-macos/bin/lsp/lua/script/json-edit.lua,4079,20613
templates/template.gamepads,1037,20609
_unpack/arm64-macos/bin/lsp/lua/locale/zh-cn/setting.lua,7043,20483
editor/localization__init,6840,20464
editor/geom__init,7461,20459
editor/resource/MemoryResource,8740,20433
util/coll__init.class,7132,20326
_unpack/shared/luajit/jit/dis_ppc.lua,5769,20301
editor/welcome__init,6881,20223
editor/dialogs__init,7048,20119
internal/system__init.class,7079,20089
editor/outline__init,7326,20030
editor/gl/attribute/TransformedAttributeBufferLifecycle,8845,19856
_unpack/arm64-macos/bin/lsp/lua/script/luacheck/lexer.lua,4501,19807
doc/scripts-script_sound.cpp_doc.sdoc,4407,19766
antlr/DiagnosticCodeGenerator.class,9266,19766
editor/gl/texture/TextureLifecycle,8756,19751
editor/workspace/BuildResource,8106,19694
_unpack/arm64-macos/bin/lsp/lua/script/config/template.lua,2994,19597
editor/editor_extensions/localization,9895,19507
editor/code/data/GestureInfo,8834,19373
_unpack/shared/luajit/jit/dis_arm.lua,4758,19344
TestScript/TestDdf$Msg.class,7278,19249
editor/github,10108,19249
javax/LICENSE.txt,7186,19241
editor/types/TexturePacking,8591,19174
editor/settings_core__init,6838,19150
doc/dmsdk-extension-extension.h_doc.sdoc,2979,19137
_unpack/arm64-macos/bin/lsp/lua/script/provider/diagnostic.lua,4281,19103
editor/pipeline/font_gen,10064,19085
_unpack/arm64-macos/bin/lsp/lua/script/vm/global.lua,3372,19068
plumbing/fnk/impl.clj,5320,18995
editor/localization/MessageWithNestedPatterns,8375,18963
_unpack/arm64-macos/bin/lsp/lua/script/client.lua,4045,18952
editor/game_project__init,5960,18928
editor/pipeline/fontc__init,6651,18914
editor/types/Rect,8477,18897
editor/compute__init,6183,18881
org/objectweb/asm/SymbolTable.class,8607,18866
cljs/tools/cli.cljs,5749,18852
editor/graphics__init,6261,18729
util/num__init.class,6346,18683
editor/handler/Context,8447,18678
editor/collection_proxy__init,5732,18634
internal/node/OverrideNode.class,7497,18630
editor/localization/Join,8410,18625
_unpack/arm64-macos/bin/lsp/lua/meta/template/string.buffer.lua,6268,18592
internal/graph__init.class,6392,18484
editor/model_loader,9260,18435
doc/dmsdk-dlib-socket.h_doc.sdoc,2810,18426
doc/script_graphics.cpp_doc.sdoc,1024,18414
icons/slask/ex.png,4516,18381
editor/protobuf_types__init,6231,18250
editor/lua_parser,8311,18238
_unpack/arm64-macos/bin/lsp/lua/script/luacheck/filter.lua,4207,18213
editor/gl/vertex2__init,5954,18166
editor/targets__init,6713,18075
prelude.lua,3865,17992
antlr/ANTLRLexer.class,7342,17990
editor/grid__init,6686,17904
_unpack/arm64-macos/bin/lsp/lua/script/luacheck/stages/linearize.lua,4007,17829
_unpack/shared/luajit/jit/bcsave.lua,5246,17827
editor/pose__init,5561,17795
editor/ui/fuzzy_choices_popup,9168,17725
editor/buffer__init,5506,17675
editor/curve_view/proxy,5084,17556
_unpack/arm64-macos/bin/lsp/lua/script/doctor.lua,3903,17551
editor/code/text_file__init,5530,17485
editor/types/Region,7782,17456
editor/types/Frustum,7748,17391
editor/editor_extensions/vm__init,6094,17368
editor/scene_selection__init,6246,17362
editor/outline_view/proxy,5014,17355
editor/fxui/proxy,5007,17347
editor/code/data/SpliceInfo,7822,17314
editor/localization/Transform,7680,17294
editor/gl/shader/ShaderRequestData,7778,17291
antlr/MakeGrammar.class,8315,17275
editor/progress/Progress,7765,17242
javax/xml/bind/DatatypeConverterImpl.class,7674,17174
editor/bootloader,9119,17170
org/objectweb/asm/ClassWriter.class,7278,17166
editor/gl/pass/RenderPass,7624,17111
editor/gl/attribute/AttributeBufferBinding,7814,17099
org/objectweb/asm/Frame.class,8815,17092
editor/types/TextureSet,7665,17091
editor/colors,9191,17075
editor/resource_io,8286,17043
_unpack/arm64-macos/bin/lsp/lua/script/workspace/workspace.lua,4057,17029
_unpack/arm64-macos/bin/lsp/lua/script/plugins/ffi/c-parser/ctypes.lua,3629,16992
editor/code/view/CursorRangeDrawInfo,7566,16941
editor/lsp/base,9185,16906
editor/hot_reload,8993,16900
editor/code/syntax/Match,7580,16882
editor/localization/ListWithNestedPatterns,7493,16877
_unpack/arm64-macos/bin/lsp/lua/script/fs-utility.lua,3177,16846
editor/script_api__init,5138,16762
antlr/preprocessor/PreprocessorLexer.class,6605,16672
editor/gl/attribute/AttributeRenderArgBinding,7371,16671
antlr/LLkAnalyzer.class,8018,16612
TestScript/TestDdf$RepeatedContainer$Builder.class,4918,16610
