compileunits,vmsize,filesize
[section .debug_loc],0,2664712
../src/script_sys.cpp,533368,26945
../src/common/main.cpp,4,416653
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/../../../toolchain/llvm-project/libcxxabi/src/cxa_demangle.cpp,34819,411267
[section .rodata],375514,375514
../src/gui.cpp,89878,367725
../src/basis/transcoder/basisu_transcoder.cpp,104812,364533
../src/opengl/graphics_opengl.cpp,114984,313613
../src/gameobject/gameobject.cpp,58876,295721
[section .debug_frame],0,258996
../src/particle.cpp,49236,241797
[section .text],224520,224520
../src/gamesys/components/comp_gui.cpp,40044,206970
../src/gamesys/components/comp_model.cpp,37524,189172
../src/gamesys/components/comp_sprite.cpp,32360,179937
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/src/algorithm.cpp,26952,178691
../src/lz4/lz4hc.c,63365,177095
../src/lz4/lz4.c,53362,167184
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btCollisionWorld.cpp,19860,160076
../src/script_vmath.cpp,32268,154151
../src/render/render.cpp,20796,152694
../src/rig.cpp,21820,142563
../src/physics/physics_3d.cpp,17953,142165
../src/gamesys/components/comp_mesh.cpp,22772,132685
../src/gui_script.cpp,39280,131096
../package/bullet-2.77/src/BulletDynamics/Dynamics/btDiscreteDynamicsWorld.cpp,16900,128607
../package/bullet-2.77/src/BulletDynamics/ConstraintSolver/btConeTwistConstraint.cpp,18896,127195
../src/dlib/image.cpp,42898,124278
../src/physics/box2d_defold/box2d_defold_physics.cpp,15080,113372
../src/zip/zip.cpp,36066,111777
../src/render/render_script.cpp,29844,110213
[section .symtab],0,104960
../src/crash.cpp,104809,11589
../src/graphics.cpp,15196,104017
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btQuantizedBvh.cpp,18896,103926
../src/engine.cpp,21996,103388
../src/resource.cpp,22360,100130
../src/mbedtls/library/ssl_tls.c,27868,99412
../src/gamesys/resources/res_model.cpp,20892,96127
../package/bullet-2.77/src/BulletDynamics/ConstraintSolver/btSequentialImpulseConstraintSolver.cpp,15436,94376
../src/dlib/hash.cpp,27402,90972
../src/script.cpp,25579,89018
../src/input.cpp,17569,88246
../src/gamesys/components/comp_tilegrid.cpp,13220,85859
../src/gamesys/components/comp_label.cpp,13916,85273
../src/gamesys/scripts/script_resource.cpp,29124,84386
../src/sound.cpp,20056,83181
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btAxisSweep3.cpp,15540,81484
../src/gameobject/gameobject_script.cpp,21992,79329
../package/bullet-2.77/src/BulletDynamics/ConstraintSolver/btGeneric6DofConstraint.cpp,13756,76909
[section .strtab],0,76753
../src/gamesys/components/comp_particlefx.cpp,11656,73509
[section .rel.dyn],73128,73128
../src/gamesys/components/box2d/comp_collision_object_box2d.cpp,11808,72839
../src/gamesys/scripts/box2d/script_box2d_body_defold.cpp,13592,71701
../src/resource_mounts.cpp,13504,69917
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btGjkEpa2.cpp,13260,67331
../Box2D/Dynamics/b2World.cpp,13468,65875
../src/render/material.cpp,9968,64472
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btDbvt.cpp,9568,60622
../src/gamesys/scripts/script_physics.cpp,18081,60267
../src/gamesys/components/comp_collision_object.cpp,9384,60259
[section .ARM.exidx],59240,59240
../src/physics/debug_draw_3d.cpp,8340,54079
[section .debug_str],0,52913
../src/gamesys/components/comp_sound.cpp,9960,52609
../src/gamesys/components/bullet3d/comp_collision_object_bullet3d.cpp,8492,49876
