compileunits,vmsize,filesize
[section .debug_loc],0,2544549
../src/script_sys.cpp,533360,26936
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/../../../toolchain/llvm-project/libcxxabi/src/cxa_demangle.cpp,34819,411438
../src/common/main.cpp,4,404564
../src/gui.cpp,92762,372208
../src/basis/transcoder/basisu_transcoder.cpp,104812,364574
[section .rodata],364136,364136
../src/gameobject/gameobject.cpp,58684,294126
../src/opengl/graphics_opengl.cpp,105680,270247
[section .debug_frame],0,249232
../src/particle.cpp,48436,235651
[section .text],223496,223496
../src/gamesys/components/comp_gui.cpp,38928,201847
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/src/algorithm.cpp,26952,178691
../src/lz4/lz4hc.c,63365,177095
../src/lz4/lz4.c,53362,167181
../src/gamesys/components/comp_sprite.cpp,29556,163459
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btCollisionWorld.cpp,19860,160076
../src/gamesys/components/comp_model.cpp,28460,152568
../src/render/render.cpp,19740,142926
../src/physics/physics_3d.cpp,17853,139026
../src/script_vmath.cpp,30788,134897
../src/gamesys/components/comp_mesh.cpp,22704,132076
../src/gui_script.cpp,38832,130242
../package/bullet-2.77/src/BulletDynamics/Dynamics/btDiscreteDynamicsWorld.cpp,16900,128612
../src/zip/zip.cpp,44948,127294
../package/bullet-2.77/src/BulletDynamics/ConstraintSolver/btConeTwistConstraint.cpp,18896,127195
../src/rig.cpp,19524,126067
../src/dlib/image.cpp,42898,124310
../src/physics/physics_2d.cpp,14888,114483
../src/render/render_script.cpp,28968,106734
../src/crash.cpp,104809,11589
[section .symtab],0,104416
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btQuantizedBvh.cpp,18896,103926
../src/mbedtls/library/ssl_tls.c,27868,99468
../src/gamesys/components/comp_collision_object.cpp,19996,98256
../src/graphics.cpp,12720,95555
../package/bullet-2.77/src/BulletDynamics/ConstraintSolver/btSequentialImpulseConstraintSolver.cpp,15436,94376
../src/engine.cpp,19068,94236
../src/gamesys/resources/res_model.cpp,19808,90582
../src/dlib/hash.cpp,27754,90419
../src/resource.cpp,20496,89147
../src/script.cpp,25443,88690
../src/input.cpp,17417,86895
../src/gamesys/components/comp_tilegrid.cpp,13316,86077
../src/gamesys/components/comp_label.cpp,13708,84660
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btAxisSweep3.cpp,15540,81484
../src/gameobject/gameobject_script.cpp,21904,79232
../src/sound.cpp,18128,77163
../package/bullet-2.77/src/BulletDynamics/ConstraintSolver/btGeneric6DofConstraint.cpp,13756,76914
../src/render/font_renderer.cpp,16124,76500
[section .strtab],0,75930
../src/gamesys/scripts/script_resource.cpp,26100,75737
../src/resource_mounts.cpp,13884,70879
[section .rel.dyn],69880,69880
../src/gamesys/components/comp_particlefx.cpp,10640,69373
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btGjkEpa2.cpp,13260,67333
../src/box2d/Box2D/Dynamics/b2World.cpp,13468,65925
../src/gamesys/scripts/box2d/script_box2d_body.cpp,12780,63989
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btDbvt.cpp,9568,60622
../src/render/material.cpp,7888,57842
[section .ARM.exidx],57160,57160
../src/physics/debug_draw_3d.cpp,8340,54051
[section .debug_str],0,50718
../src/gamesys/scripts/script_physics.cpp,15205,50032
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btConvexConvexAlgorithm.cpp,6245,49235
../src/gamesys/components/comp_sound.cpp,8688,48988
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btConvexConcaveCollisionAlgorithm.cpp,5932,48622
../lib/android/android_init.c,9461,47705
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btOverlappingPairCache.cpp,5664,47179
../src/gamesys/scripts/script_buffer.cpp,12792,46886
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btDbvtBroadphase.cpp,6660,46434
../package/bullet-2.77/src/BulletDynamics/Dynamics/btRigidBody.cpp,3485,45827
../src/dlib/sys_posix.cpp,5704,45760
../src/resource_preloader.cpp,9640,45497
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btCompoundCollisionAlgorithm.cpp,4044,45253
../src/gameobject/comp_anim.cpp,10336,44662
../src/gamesys/gamesys_private.cpp,8828,44501
../src/gamesys/components/comp_collection_proxy.cpp,8432,44370
../src/gamesys/resources/res_gui.cpp,4632,44151
../src/devices/device_opensl.cpp,4128,43493
../src/mbedtls/crypto/library/bignum.c,16856,43294
../src/gamesys/scripts/window/script_window_android.cpp,1312,43118
../src/gameobject/comp_script.cpp,11416,43070
../src/render/program_utils.cpp,6780,42622
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btCompoundShape.cpp,6164,40882
../src/gamesys/components/comp_camera.cpp,7640,40762
../src/gamesys/components/comp_collection_factory.cpp,5688,39917
../src/script_table.cpp,10633,39813
../src/box2d/Box2D/Dynamics/Joints/b2PrismaticJoint.cpp,5284,39650
../src/box2d/Box2D/Dynamics/Contacts/b2ContactSolver.cpp,6120,39530
../src/dlib/http_cache.cpp,10049,38532
../src/render/constant.cpp,5976,38401
[section .debug_ranges],0,38184
../src/mbedtls/crypto/library/ecp.c,13688,38088
../src/gamesys/components/comp_private.cpp,5788,37856
../src/box2d/Box2D/Dynamics/b2ContactManager.cpp,6744,37132
../src/box2d/Box2D/Collision/b2DynamicTree.cpp,8116,36795
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/../../../toolchain/llvm-project/libcxxabi/src/private_typeinfo.cpp,3317,36688
../src/mbedtls/library/ssl_cli.c,10108,36405
../lib/android/android_util.c,10580,35822
../lib/android/android_window.c,6011,34536
../src/gamesys/components/comp_factory.cpp,5944,34472
../src/mbedtls/library/x509_crt.c,12388,34376
../src/platform_window_glfw.cpp,3612,34215
../src/dlib/configfile.cpp,7084,33793
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btGhostObject.cpp,3532,33532
../src/dlib/message.cpp,6693,32515
../src/dlib/buffer.cpp,6604,32511
../src/dlib/http_client.cpp,8608,31818
../src/zlib/deflate.c,14768,31786
../src/gameobject/gameobject_props.cpp,6836,31774
../src/box2d/Box2D/Dynamics/Joints/b2RevoluteJoint.cpp,4160,31709
../src/transcoder/graphics_transcoder_basisu.cpp,2712,31402
../src/script_timer.cpp,7299,30789
../src/box2d/Box2D/Collision/b2TimeOfImpact.cpp,4844,30338
../src/liveupdate.cpp,9196,30330
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btCollisionDispatcher.cpp,2104,30191
../src/render/camera.cpp,3608,29726
../src/box2d/Box2D/Dynamics/Joints/b2GearJoint.cpp,4248,29675
../src/box2d/Box2D/Dynamics/b2Body.cpp,4800,29631
../src/render/compute.cpp,2420,29377
../src/mbedtls/crypto/library/rsa.c,11452,29366
../src/box2d/Box2D/Dynamics/Joints/b2WheelJoint.cpp,3408,29043
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btConvexShape.cpp,3716,28652
../lib/android/android_native_app_glue.c,4785,28519
../src/dlib/log.cpp,6016,28017
../src/providers/provider_archive_mutable.cpp,5380,27959
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btConvexPlaneCollisionAlgorithm.cpp,2816,27908
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btBvhTriangleMeshShape.cpp,3840,27854
../src/box2d/Box2D/Collision/Shapes/b2GridShape.cpp,3808,27680
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btOptimizedBvh.cpp,3012,27572
proto/gameobject/gameobject_ddf.cpp,3288,27372
proto/graphics/graphics_ddf.cpp,3387,27297
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btVoronoiSimplexSolver.cpp,5256,27016
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btDefaultCollisionConfiguration.cpp,2536,26977
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btBoxBoxDetector.cpp,7268,26826
../src/box2d/Box2D/Dynamics/Joints/b2PulleyJoint.cpp,3140,26588
../src/gamesys/scripts/script_collection_factory.cpp,5624,26547
../src/box2d/Box2D/Dynamics/Joints/b2WeldJoint.cpp,3052,26148
../lib/android/android_joystick.c,4772,26015
../src/box2d/Box2D/Dynamics/b2Island.cpp,3768,25722
../src/zlib/inflate.c,13282,25678
