filename,compressed,uncompressed
editor/editor_extensions,166295,337234
editor/buffer,163394,336273
DejaVuSansMono-Bold.ttf,199505,331992
editor/breakpoints_view,157144,323528
_unpack/x86_64-win32/bin/lsp/lua/bin/concrt140.dll,144283,322560
editor/code/resource,150496,316400
editor/code/shader,147874,314166
editor/resource,159185,304637
editor/render_target,141376,304597
lib/time_report_template.html,92651,297825
editor/script_api,139195,297107
editor/search_results_view,145111,296547
SourceSansPro-Regular.ttf,129096,293956
SourceSansPro-Light.ttf,127919,292680
SourceSansPro-Semibold.ttf,128416,292404
editor/factory,135301,289351
editor/animation_set,135112,287879
libexec/wasm-web/dmengine.js,65136,284093
glass.dll,115527,281088
builtins/assets/images/logo/logo_blue_1024.png,246149,276899
editor/editor_extensions/graph,137694,276266
libexec/wasm-web/dmengine_release.js,63826,273993
libexec/wasm_pthread-web/dmengine.js,62871,272857
editor/editor_localization,123264,269617
_unpack/x86_64-win32/bin/lsp/lua/bin/msvcp140_2.dll,106323,268880
msvcp140_2.dll,107613,267888
editor/editor_script,123498,266577
editor/game_properties,122818,266017
editor/placeholder_resource,120292,263044
libexec/wasm_pthread-web/dmengine_release.js,61585,262693
editor/compute,123841,262172
org/checkerframework/*.*,133894,258994
editor/code/text_file,120409,257710
editor/html,119910,254759
DejaVuSansMono-BoldOblique.ttf,151366,253580
DejaVuSansMono-Oblique.ttf,150034,251932
editor/collection_proxy,115999,249499
editor/game_project,115724,246097
editor/protobuf_types,113620,244177
editor/prefs,122047,235243
editor/image,111018,234409
editor/scene_selection,110333,233044
editor/debugging/mobdebug,95762,230501
editor/dialogs,113469,229476
editor/welcome,108745,227766
icons/app.iconset/icon_512x512@2x.png,218168,221004
OpenSans-Regular.ttf,113969,217360
editor/targets,112599,216215
editor/graphics/types,108401,214755
builtins/ca-certificates/cacert.pem,122479,214279
editor/gl,112263,212074
libexec/x86_64-win32/zipalign.exe,98411,209408
net/jpountz/util/linux/aarch64/liblz4-java.so,93938,209176
net/jpountz/util/linux/ppc64le/liblz4-java.so,65770,209096
editor/live_update_settings,97458,208901
editor/grid,102219,207380
net/jpountz/util/darwin/x86_64/liblz4-java.dylib,87820,205112
editor/graphics,98292,204673
editor/gl/shader,100327,199521
editor/image_util,92654,192151
editor/pipeline/fontc,91727,191827
editor/changes_view,90917,187154
mozilla/public-suffix-list.txt,59250,180498
prism_d3d.dll,41176,180224
editor/gl/attribute,87031,177959
net/jpountz/util/darwin/aarch64/liblz4-java.dylib,73578,173886
editor/outline,88611,173557
editor/particlefx__init,38577,169719
editor/settings_core,88487,168587
editor.css,20397,167715
javafx_iio.dll,75521,165888
editor/localization,83233,163504
editor/buffers,85503,163360
localization/ru.editor_localization,35033,162038
editor/binary_file,75712,161535
editor/fs,86758,160701
editor/handler,81752,157945
net/jpountz/util/linux/amd64/liblz4-java.so,70811,154886
editor/editor_extensions/coerce,75106,154306
editor/code/view__init,46678,152748
editor/gl/vertex2,73088,151676
jfxmedia.dll,61697,144896
editor/prefs_dialog,69436,139495
editor/engine/build_errors,71296,137870
editor/math,74608,136790
fxplugins.dll,62114,134144
editor/rulers,65859,133838
editor/color_dropper,62956,132726
editor/collection__init,24775,127114
editor/build_errors_view,63137,124819
editor/gl/texture,62643,122524
localization/en.editor_localization,28269,122495
icons/document.iconset/icon_256x256@2x.png,121199,121922
vcruntime140.dll,59766,120400
editor/updater,62085,120371
_unpack/x86_64-win32/bin/lsp/lua/bin/vcruntime140.dll,57951,119888
editor/editor_extensions/runtime,60469,118221
editor/lsp/jsonrpc,59446,117788
localization/zh_CN.editor_localization,30229,117775
builtins/assets/images/logo/logo_blue_512.png,116328,117668
editor/pipeline/texture_set_gen,57720,116276
libexec/x86_64-win32/liboggz.dll,56556,114688
editor/gl/vertex,60126,114389
editor/gviz,59194,114209
localization/pt_BR.editor_localization,27647,113960
_unpack/x86_64-win32/bin/lsp/lua/script/parser/compile.lua,17740,113489
editor/atlas__init,29924,110928
editor/code/preprocessors,53756,110349
editor/gui_clipping,54624,110347
doc/gui_script.cpp_doc.sdoc,17632,108374
splash.png,103703,106623
editor/scene__init,31686,106508
editor/ui__init,31177,105949
SourceSansPro-Italic.ttf,53049,103828
SourceSansPro-SemiBoldItalic.ttf,52889,103556
editor/collision_object__init,23674,102588
editor/font__init,23526,100872
editor/app_view__init,32622,98624
editor/tile_source__init,26493,98156
net/jpountz/util/linux/s390x/liblz4-java.so,39717,97464
editor/code/data__init,26851,97433
editor/resource_update,48430,97308
editor/collection_common,47013,97250
editor/texture_set,46797,96876
editor/html_view,45734,95904
editor/disk,47615,94661
editor/analytics,49035,92370
icons/app.iconset/icon_256x256@2x.png,91065,91745
icons/app.iconset/icon_512x512.png,91065,91745
editor/boot_open_project,43842,90652
games/skullhorde.jpg,87328,87487
editor/tile_map__init,25358,86147
libexec/x86_64-win32/oggz-validate.exe,43791,86016
editor/keymap,41528,85981
icons/svg_icons.html,18663,83440
decora_sse.dll,30533,82432
editor/notifications,39931,82142
_unpack/x86_64-win32/bin/lsp/lua/script/core/completion/completion.lua,13422,80113
editor/particle_lib,40106,80043
editor/pose,39495,79242
editor/library,42338,78931
games/boreblasters.jpg,78476,78585
editor/code_completion,40441,78145
editor/git,41192,77985
editor/attachment,37943,77891
games/superweird.jpg,77560,77593
editor/editor_extensions/vm,42170,77450
editor/pipeline,38220,76355
editor/core,38527,76147
editor/protobuf_forms,37090,75696
editor/game_object_common,36718,75379
api-ms-win-crt-private-l1-1-0.dll,22500,75368
doc/dmsdk-graphics-graphics.h_doc.sdoc,10761,75259
editor/resource_watch,37700,75252
builtins/scripts/mobdebug.lua,19766,75143
editor/texture_util,36589,75030
dynamo/graph__init.class,24474,74837
games/craftomation101.jpg,74492,74527
games/warnament.jpg,74154,74222
editor/app_manifest__init,19554,73273
editor/game_object__init,17829,72849
editor/scene_cache,36774,72478
editor/engine,37333,71177
editor/engine/native_extensions,35331,70559
games/tinyracing.jpeg,70195,70354
internal/node__init.class,22522,69709
javafx_font.dll,27006,69632
doc/luasocket-luasocket.doc_h_doc.sdoc,9877,69424
editor/code/script_annotations,33136,69357
antlr/CppCodeGenerator.class,31830,69247
net/jpountz/util/linux/i386/liblz4-java.so,28871,68840
_unpack/x86_64-win32/bin/lsp/lua/script/vm/compiler.lua,10472,68237
_unpack/x86_64-win32/lib/newt_head.dll,32971,67072
editor/editor_extensions/ui_docs,34118,66738
games/familyisland.jpg,66499,66615
lib/classes.dex,29825,66320
_unpack/x86_64-win32/bin/lsp/lua/script/parser/luadoc.lua,10219,66015
editor/editor_extensions/docs,21268,65242
logo_blue.png,63647,64801
Defold/logo_blue.png,64801,64801
editor/editor_extensions/commands,32056,64624
libexec/x86_64-win32/libogg.dll,30548,64000
editor/code/script_intelligence,29749,63521
editor/view,30481,63411
editor/progress,32572,63348
editor/pipeline/bob,32017,63132
editor/graph_util,30948,63107
editor/types__init,18577,62069
editor/fxui/combo_box,31500,61810
antlr/CSharpCodeGenerator.class,28367,60371
editor/code/script_compilation,28872,59625
editor/editor_extensions/zip,31093,59608
lib/luajit-share.zip,58004,59551
editor/lsp/async,30555,59190
prism_sw.dll,28950,58368
doc/scripts-script_resource.cpp_doc.sdoc,9956,57720
doc/gameobject_script.cpp_doc.sdoc,9648,57575
_unpack/x86_64-win32/lib/nativewindow_win32.dll,26312,57344
editor/editor_localization_bundle,26313,56735
antlr/JavaCodeGenerator.class,27222,56271
games/monkeymart.jpg,55229,56030
doc/render-render_script.cpp_doc.sdoc,11273,55312
editor/background,26687,55241
antlr/PythonCodeGenerator.class,27221,54595
editor/protobuf__init,16612,54223
editor/game_object_non_editable__init,11884,54065
editor/model__init,15396,53925
editor/defold_project_search,26800,53694
editor/ui/bindings,27398,53678
editor/editor_extensions/prefs_functions,26250,52884
_unpack/x86_64-win32/bin/lsp/lua/script/provider/provider.lua,8229,52590
editor/sentry,27170,52530
editor/diff_view,25925,52391
editor/sprite__init,15360,52303
games/fatesofort.jpg,52236,52268
_unpack/x86_64-win32/bin/lsp/lua/bin/msvcp140_atomic_wait.dll,26104,50664
editor/defold_project__init,16653,50654
games/solitairejazztravel.jpg,50345,50523
vcruntime140_1.dll,26418,49776
editor/ui/fuzzy_combo_box,25764,49647
_unpack/x86_64-win32/bin/lsp/lua/bin/vcruntime140_1.dll,26362,49640
editor/scene_shapes,24321,49601
editor/lua,26094,49286
editor/pipeline/shader_gen,24545,49120
builtins/fonts/vera_mo_bd.ttf,27238,49052
editor/code/script__init,15052,48473
editor/scene_async,25158,48222
doc/script_vmath.cpp_doc.sdoc,7458,47741
editor/editor_extensions/actions,24345,47160
editor/gl__init,12940,47096
editor/build,24348,47071
editor/code/syntax,23451,46971
editor/recent_files,23887,46793
games/plaguelords.jpg,46166,46273
editor/editor_extensions/ui_docs__init,16562,46142
editor/shared_editor_settings,22936,45903
_unpack/x86_64-win32/lib/gluegen_rt.dll,21839,45568
editor/workspace__init,14884,45305
org/objectweb/asm/ClassReader.class,22697,45120
editor/material__init,13965,45034
games/lookyourloot.jpg,44393,44569
editor/editor_extensions/http_server,22760,44397
games/duozombies.jpg,44021,44360
editor/fuzzy_text,23196,44312
editor/error_reporting,22792,44128
editor/resource_dialog,22627,43978
editor/engine_profiler,21821,43869
editor/texture/engine,22436,43440
editor/curve_view__init,13729,43401
editor/resource__init,12876,42643
dialogs.css,5349,42503
editor/cubemap__init,12077,42473
editor/properties__init,14318,42254
builtins/assets/meshes/sphere.dae,8420,42121
editor/model_util,20365,42071
editor/editor_extensions/ui_components__init,13835,41711
editor/slice9,21408,41465
_unpack/x86_64-win32/bin/lsp/lua/locale/pt-br/script.lua,12361,41329
javax/vecmath/Matrix4d.class,16540,41153
editor/validation,21338,40569
editor/prefs__init,13630,40399
editor/render_util,19553,40205
doc/dmsdk-gameobject-gameobject.h_doc.sdoc,6086,39328
editor/label__init,11964,39316
editor/collection_non_editable__init,9493,39066
editor/mesh__init,11996,38601
_unpack/x86_64-win32/bin/lsp/lua/locale/zh-tw/script.lua,12450,38551
_unpack/x86_64-win32/bin/lsp/lua/bin/vcruntime140_threads.dll,18957,38504
google/protobuf/descriptor.proto,11724,38497
editor/gl/types,19660,37794
editor/lsp/server__init,12488,37666
_unpack/x86_64-win32/bin/lsp/lua/locale/zh-cn/script.lua,12147,37473
editor/http_server/prefs,18840,37415
_unpack/x86_64-win32/bin/lsp/lua/locale/en-us/script.lua,11280,37367
javax/vecmath/Matrix4f.class,15463,37124
_unpack/x86_64-win32/bin/lsp/lua/script/parser/guide.lua,6513,37078
editor/boot,19374,36986
editor/command_requests,18785,36937
doc/dmsdk-resource-resource.h_doc.sdoc,4671,36895
editor/ui/proxy,10994,36721
editor/lsp__init,12089,36631
editor/cljfx_form_view__init,12974,36532
javafx-swt.jar,34145,36208
icons/document.iconset/icon_128x128@2x.png,35882,36060
icons/document.iconset/icon_256x256.png,35882,36060
editor/code/data/LayoutInfo,16347,36025
_unpack/x86_64-win32/bin/lsp/lua/locale/pt-br/meta.lua,10437,35968
msvcp140_1.dll,18203,35920
doc/dmsdk-gameobject-component.h_doc.sdoc,4083,35835
_unpack/x86_64-win32/bin/lsp/lua/bin/msvcp140_1.dll,18222,35808
editor/gl/shader/ShaderLifecycle,15749,35749
editor/settings__init,9765,35644
editor/editor_extensions/prefs_docs,16809,35366
editor/ns_batch_builder,18384,35254
icons/app.iconset/icon_128x128@2x.png,34815,34940
editor/gl/pass,19273,34893
doc/scripts-script_physics.cpp_doc.sdoc,6149,34848
icons/app.iconset/icon_256x256.png,34668,34787
editor/texture/math,18005,34773
editor/debug_view__init,11977,34520
editor/util,18143,34505
cljs/tools/reader.cljs,8447,34392
editor/resource/FileResource,15045,34248
_unpack/shared/luajit/jit/dis_x86.lua,10498,34234
editor/sound__init,9496,34164
editor/editor_extensions/graph__init,11937,33634
editor/handler__init,11162,33408
_unpack/x86_64-win32/bin/lsp/lua/locale/en-us/meta.lua,9439,33267
editor/yaml,16513,33264
antlr/actions/csharp/ActionLexer.class,11333,32774
editor/code/shader_compilation,15759,32742
bundle.editor_script,5260,32526
doc/dmsdk-script-script.h_doc.sdoc,4839,32471
antlr/actions/python/ActionLexer.class,11171,32284
_unpack/x86_64-win32/bin/lsp/lua/locale/zh-tw/meta.lua,10656,32256
org/objectweb/asm/MethodWriter.class,15528,32222
javax/vecmath/Matrix3d.class,15289,32141
_unpack/x86_64-win32/bin/lsp/lua/locale/zh-cn/meta.lua,10740,32131
editor/gl/shader__init,10503,31973
cljs/core/async.cljs,8573,31929
_unpack/x86_64-win32/bin/lsp/lua/script/core/semantic-tokens.lua,3969,31873
editor/form,17014,31860
editor/asset_browser__init,11198,31847
doc/dmsdk-render-render.h_doc.sdoc,4072,31840
antlr/actions/cpp/ActionLexer.class,11324,31796
builtins/assets/images/logo/logo_blue_256.png,31705,31777
editor/math__init,9975,31754
_unpack/x86_64-win32/bin/lsp/lua/bin/msvcp140_codecvt_ids.dll,16774,31744
editor/fxui__init,11362,31628
editor/console__init,11373,31557
editor/scene_layout,15297,31557
editor/resource_node__init,8926,31506
editor/fs__init,9998,31440
antlr/actions/java/ActionLexer.class,10815,31425
editor/scene_visibility__init,10053,31321
cljs/core/async/impl/ioc_macros.clj,7280,31194
games/voidscrappers.jpg,31012,31150
logo_text.png,30315,31148
editor/outline_view__init,10768,31126
editor/camera_editor__init,9180,31001
_unpack/shared/luajit/jit/dis_arm64.lua,6836,30867
_unpack/x86_64-win32/bin/lsp/lua/script/luacheck/parser.lua,6549,30815
api-ms-win-crt-math-l1-1-0.dll,10918,30328
api-ms-win-crt-multibyte-l1-1-0.dll,10096,30328
com/samskivert/mustache/Mustache.java,6675,30321
editor/pipeline/fontc/Glyph,13545,29844
logo-ver-outline-white.png,25418,29332
_unpack/x86_64-win32/bin/lsp/lua/script/plugins/ffi/c-parser/cpp.lua,5494,29266
editor/resource/ZipResource,12952,29229
engine-profiler/remotery/vis/Code/Remotery.js,6202,29132
editor/graphics/types__init,9356,29032
editor/ui/fuzzy_choices,14868,29004
_unpack/x86_64-win32/bin/lsp/lua/script/vm/tracer.lua,4238,28936
internal/transaction__init.class,9205,28705
editor/render_program_utils,13860,28465
editor/code/resource__init,8745,28328
editor/code/transpilers__init,7874,28318
builtins/assets/images/logo/logo_256.png,26991,28213
editor/future,14529,28178
javax/vecmath/GMatrix.class,13808,28162
antlr/ANTLRParser.class,11845,28106
_unpack/x86_64-win32/bin/lsp/lua/locale/pt-br/setting.lua,7010,28074
editor/types/Camera,12666,27569
editor/scene_tools__init,9756,27407
editor/code/shader__init,9023,27162
doc/script_sys.cpp_doc.sdoc,6859,26876
editor/code/data/Rect,7963,26777
_unpack/x86_64-win32/bin/lsp/lua/script/plugins/ffi/c-parser/c99.lua,6041,26775
editor/pipeline/tex_gen,13404,26744
editor/markdown__init,8104,26723
TestScript/TestDdf$Msg$Builder.class,8334,26368
editor/editor_extensions__init,9144,26332
doc/dmsdk-extension-extension_gen.hpp_doc.sdoc,2777,26298
api-ms-win-core-file-l1-1-0.dll,8745,26232
api-ms-win-crt-convert-l1-1-0.dll,9020,26216
api-ms-win-crt-runtime-l1-1-0.dll,9198,26216
api-ms-win-crt-stdio-l1-1-0.dll,9630,26216
api-ms-win-crt-string-l1-1-0.dll,9780,26216
_unpack/x86_64-win32/bin/lsp/lua/script/vm/type.lua,4033,25968
editor/code/lang/cish__init,9794,25912
editor/collection_string_data,12766,25854
editor/notifications_view,12525,25693
editor/types/EngineFormatTexture,11422,25310
editor/types/TextureSetAnimation,11380,25238
editor/gl/texture__init,8253,25091
editor/types/FrustumCorners,11255,25089
org/projectodd/shimdandy/impl/ClojureRuntimeShimImpl.class,5834,24928
editor/properties_view__init,9050,24854
editor/system,13731,24691
editor/render_pb__init,7193,24514
editor/model_scene__init,7257,24509
editor/code/util,13091,24408
com/googlecode/javaewah/EWAHCompressedBitmap.class,10944,24400
_unpack/x86_64-win32/bin/lsp/lua/script/files.lua,5726,24339
_unpack/x86_64-win32/bin/lsp/lua/locale/zh-tw/setting.lua,7360,24222
com/googlecode/javaewah32/EWAHCompressedBitmap32.class,10753,24220
editor/scene_shapes__init,9420,24202
editor/collision_groups,12472,24123
logo.png,23779,24099
_unpack/x86_64-win32/bin/lsp/lua/locale/en-us/setting.lua,6599,24003
_unpack/x86_64-win32/bin/lsp/lua/script/utility.lua,5811,23811
editor/display_profiles__init,7180,23782
_unpack/x86_64-win32/bin/lsp/lua/script/core/code-action.lua,4108,23670
editor/engine/build_errors__init,7994,23657
editor/search_results_view__init,7790,23633
editor/buffers__init,7522,23622
editor/rig,11853,23535
editor/types/TextureSetAnimationFrame,10492,23438
doc/dmsdk-resource-resource_gen.hpp_doc.sdoc,2557,23335
editor/keymap__init,9046,23283
editor/types/Image,10478,23168
editor/gl/vertex__init,8025,23083
editor/render_target__init,7027,22858
editor/atlas/AtlasRect,10312,22847
editor/icons,12254,22744
editor/debug,12075,22723
editor/editor_extensions/tile_map,11780,22638
util/http_server__init.class,8022,22566
editor/gl/attribute__init,6313,22552
editor/ui/updater,11485,22484
api-ms-win-core-console-l1-1-0.dll,7785,22136
api-ms-win-core-console-l1-2-0.dll,7824,22136
api-ms-win-core-debug-l1-1-0.dll,7623,22136
api-ms-win-core-errorhandling-l1-1-0.dll,7670,22136
api-ms-win-core-handle-l1-1-0.dll,7637,22136
api-ms-win-core-heap-l1-1-0.dll,7817,22136
api-ms-win-core-libraryloader-l1-1-0.dll,7976,22136
api-ms-win-core-localization-l1-2-0.dll,8508,22136
api-ms-win-core-memory-l1-1-0.dll,7810,22136
api-ms-win-core-namedpipe-l1-1-0.dll,7740,22136
api-ms-win-core-processenvironment-l1-1-0.dll,7884,22136
api-ms-win-core-rtlsupport-l1-1-0.dll,7843,22136
api-ms-win-core-synch-l1-1-0.dll,8218,22136
api-ms-win-core-synch-l1-2-0.dll,7878,22136
api-ms-win-core-util-l1-1-0.dll,7619,22136
api-ms-win-crt-heap-l1-1-0.dll,7942,22136
api-ms-win-crt-locale-l1-1-0.dll,7906,22136
api-ms-win-crt-process-l1-1-0.dll,7988,22136
api-ms-win-crt-utility-l1-1-0.dll,7938,22136
api-ms-win-core-datetime-l1-1-0.dll,7578,22120
api-ms-win-core-file-l1-2-0.dll,7614,22120
api-ms-win-core-file-l2-1-0.dll,7749,22120
api-ms-win-core-interlocked-l1-1-0.dll,7642,22120
api-ms-win-core-processthreads-l1-1-0.dll,8369,22120
api-ms-win-core-processthreads-l1-1-1.dll,7818,22120
api-ms-win-core-profile-l1-1-0.dll,7574,22120
api-ms-win-core-sysinfo-l1-1-0.dll,7940,22120
api-ms-win-core-timezone-l1-1-0.dll,7772,22120
api-ms-win-crt-conio-l1-1-0.dll,7934,22120
api-ms-win-crt-environment-l1-1-0.dll,7770,22120
api-ms-win-crt-filesystem-l1-1-0.dll,8386,22120
api-ms-win-crt-time-l1-1-0.dll,8474,22120
api-ms-win-core-string-l1-1-0.dll,7662,22112
editor/code_completion__init,7331,22066
editor/lua_completion,10972,22041
_unpack/shared/luajit/jit/dis_mips.lua,4871,22010
editor/tile_map_common/Tile,9858,22001
editor/breakpoints_view__init,7609,21926
editor/field_expression,12128,21916
editor/animation_set__init,6763,21860
editor/editor_extensions/runtime__init,7357,21597
doc/scripts-box2d-script_box2d_body.cpp_doc.sdoc,2655,21552
javax/vecmath/Matrix3f.class,9394,21533
editor/gl/attribute/TransformedAttributeValueBinding,9675,21378
_unpack/x86_64-win32/bin/lsp/lua/script/json-edit.lua,4112,21338
_unpack/x86_64-win32/bin/lsp/lua/script/library.lua,4574,21306
editor/camera__init,7424,21261
editor/process,11444,21199
doc/dmsdk-dlib-profile.h_doc.sdoc,2348,21198
editor/debugging/mobdebug__init,6875,21133
editor/types/FrustumPlanes,9401,21008
editor/types/Animation,9464,20959
_unpack/x86_64-win32/bin/lsp/lua/locale/zh-cn/setting.lua,7068,20924
templates/template.gamepads,1048,20892
editor/factory__init,6665,20794
doc/lua_base.doc_h_doc.sdoc,5291,20758
_unpack/shared/luajit/jit/dump.lua,6393,20755
internal/util__init.class,7350,20614
_unpack/x86_64-win32/bin/lsp/lua/script/luacheck/lexer.lua,4535,20556
editor/geom__init,7459,20459
editor/resource/MemoryResource,8732,20424
editor/localization__init,6838,20382
util/coll__init.class,7132,20326
_unpack/shared/luajit/jit/dis_ppc.lua,5769,20301
editor/welcome__init,6882,20223
internal/system__init.class,7079,20089
editor/outline__init,7323,20030
_unpack/x86_64-win32/bin/lsp/lua/script/config/template.lua,3013,20018
editor/gl/attribute/TransformedAttributeBufferLifecycle,8838,19856
_unpack/x86_64-win32/bin/lsp/lua/script/provider/diagnostic.lua,4320,19823
_unpack/x86_64-win32/bin/lsp/lua/script/vm/global.lua,3390,19767
doc/scripts-script_sound.cpp_doc.sdoc,4407,19766
antlr/DiagnosticCodeGenerator.class,9266,19766
editor/gl/texture/TextureLifecycle,8757,19751
_unpack/x86_64-win32/bin/lsp/lua/script/client.lua,4082,19620
editor/editor_extensions/localization,9897,19507
editor/code/data/GestureInfo,8837,19373
_unpack/shared/luajit/jit/dis_arm.lua,4758,19344
editor/workspace/BuildResource,7966,19294
editor/github,10117,19249
TestScript/TestDdf$Msg.class,7278,19249
javax/LICENSE.txt,7186,19241
editor/types/TexturePacking,8590,19174
editor/settings_core__init,6838,19150
doc/dmsdk-extension-extension.h_doc.sdoc,2979,19137
