filename,compressed,uncompressed
editor/buffer,156705,322025
editor/camera_editor,147179,319030
_unpack/x86_64-win32/lib/jogl_mobile.dll,88385,313344
editor/display_profiles,145948,311938
editor/code/resource,143909,302010
editor/core,147995,300818
SourceSansPro-Regular.ttf,129096,293956
SourceSansPro-Light.ttf,127919,292680
editor/properties,152007,292414
SourceSansPro-Semibold.ttf,128416,292404
editor/render_target,135008,290430
editor/lsp/server,148250,287363
editor/script_api,132259,282162
lib/time_report_template.html,87432,278343
builtins/assets/images/logo/logo_blue_1024.png,246149,276899
editor/animation_set,128570,273593
_unpack/x86_64-win32/bin/lsp/lua/bin/msvcp140_2.dll,106323,268880
msvcp140_2.dll,105804,267160
editor/factory,124708,265830
libexec/wasm-web/dmengine_release.js,60829,263688
libexec/wasm-web/dmengine.js,60824,263680
editor/dialogs,131590,261798
glass.dll,108765,261632
editor/markdown,116609,260001
org/checkerframework/*.*,133894,258994
editor/resource,133890,257639
DejaVuSansMono-BoldOblique.ttf,151366,253580
editor/editor_script,116986,252380
DejaVuSansMono-Oblique.ttf,150034,251932
editor/placeholder_resource,113937,248996
editor/compute,117109,247909
editor/search_results_view,121381,246636
editor/code/text_file,113681,243484
editor/game_project,114460,242527
editor/image,113983,240330
editor/fxui,97495,239704
editor/graphics,110180,228674
editor/debugging/mobdebug,94702,228214
editor/collection_proxy,105152,225886
icons/app.iconset/icon_512x512@2x.png,218168,221004
editor/editor_extensions,108046,220340
editor/targets,113417,218070
OpenSans-Regular.ttf,113969,217360
builtins/ca-certificates/cacert.pem,122479,214279
editor/protobuf_types,98800,212025
libexec/x86_64-win32/zipalign.exe,98411,209408
net/jpountz/util/linux/aarch64/liblz4-java.so,93938,209176
net/jpountz/util/linux/ppc64le/liblz4-java.so,65770,209096
editor/welcome,101748,208490
net/jpountz/util/darwin/x86_64/liblz4-java.dylib,87820,205112
editor/scene_selection,92935,197175
editor/live_update_settings,91015,194778
editor/image_util,92687,192220
editor/changes_view,90978,186619
editor/outline,92677,181541
mozilla/public-suffix-list.txt,59250,180498
prism_d3d.dll,40992,179712
editor/git,93339,177331
editor/gl/vertex2,86532,175901
editor/pipeline/fontc,83247,175012
net/jpountz/util/darwin/aarch64/liblz4-java.dylib,73578,173886
javafx_iio.dll,74069,161792
net/jpountz/util/linux/amd64/liblz4-java.so,70811,154886
editor/gl/shader,78348,154800
editor/html_view,76307,152133
editor/particlefx__init,35165,149818
editor/html,69270,146824
editor/curve_grid,70136,145331
doc/gui_doc.sdoc,17728,144857
editor/grid,70662,144350
editor/rulers,66961,138647
editor/engine/build_errors,71009,137250
editor/settings_core,71124,133573
editor/code/view__init,40995,133181
editor/gl,66745,132646
jfxmedia.dll,58366,131072
fxplugins.dll,59206,128000
editor/lua_parser,67876,127578
editor/handler,65543,126450
editor/editor_extensions/coerce,63892,125094
editor/gl/vertex,66214,124954
editor/fs,67939,124905
editor.css,16171,122959
_unpack/x86_64-win32/bin/OpenAL32.dll,56189,122904
lib/x86_64-win32/OpenAL32.dll,56189,122904
editor/build_errors_view,62053,122591
icons/document.iconset/icon_256x256@2x.png,121199,121922
editor/collection__init,22717,120010
_unpack/x86_64-win32/bin/lsp/lua/bin/vcruntime140.dll,57951,119888
editor/updater,60953,117954
builtins/assets/images/logo/logo_blue_512.png,116328,117668
editor/lsp/jsonrpc,59219,117316
libexec/x86_64-win32/liboggz.dll,56556,114688
editor/gviz,58926,113704
editor/pipeline/bob,57823,113627
_unpack/x86_64-win32/bin/lsp/lua/script/parser/compile.lua,17740,113489
editor/math,61714,113392
editor/code/preprocessors,55069,112840
editor/pipeline/texture_set_gen,54691,110477
editor/gui_clipping,54511,110118
vcruntime140.dll,56324,109440
lib/x86-win32/OpenAL32.dll,49242,109080
splash.png,103703,106623
SourceSansPro-Italic.ttf,53049,103828
doc/render_doc.sdoc,12992,102857
editor/editor_extensions/runtime,51799,101637
editor/ui__init,29548,100216
net/jpountz/util/linux/s390x/liblz4-java.so,39717,97464
editor/scene__init,28643,97259
editor/atlas__init,26032,96807
editor/collection_common,46696,96633
doc/vmath_doc.sdoc,8146,96098
doc/go_doc.sdoc,10535,94163
editor/code/data__init,26011,93618
editor/texture_set,42468,92720
editor/resource_update,45964,92591
editor/disk,46179,91906
icons/app.iconset/icon_512x512.png,91065,91745
icons/app.iconset/icon_256x256@2x.png,91065,91745
editor/tile_source__init,25059,91424
editor/analytics,48459,91221
doc/resource_doc.sdoc,9188,89752
editor/buffers,43273,88644
editor/particle_lib,44476,88567
editor/collision_object__init,20106,88189
libexec/x86_64-win32/oggz-validate.exe,43791,86016
editor/tile_map_grid,40743,85158
editor/boot_open_project,42130,85057
editor/app_view__init,27460,82589
decora_sse.dll,30025,81408
_unpack/x86_64-win32/bin/lsp/lua/script/core/completion/completion.lua,13422,80113
editor/notifications,38854,80112
icons/svg_icons.html,18032,79815
editor/tile_map__init,23470,77186
doc/socket_doc.sdoc,10336,77025
doc/physics_doc.sdoc,8967,76734
editor/gl/texture,39229,76481
editor/editor_extensions/vm,41264,75941
builtins/scripts/mobdebug.lua,19766,75143
editor/game_object_common,36445,74846
games/craftomation101.jpg,74492,74527
editor/pose,37099,74355
doc/dmGameObject_doc.sdoc,9783,74171
editor/code_completion,38475,74040
editor/library,39717,74007
editor/pipeline,37207,73703
editor/resource_watch,36866,73316
api-ms-win-crt-private-l1-1-0.dll,24657,73048
editor/engine/native_extensions,36460,72300
dynamo/graph__init.class,22990,70089
editor/font__init,18560,69427
antlr/CppCodeGenerator.class,31830,69247
net/jpountz/util/linux/i386/liblz4-java.so,28871,68840
_unpack/x86_64-win32/bin/lsp/lua/script/vm/compiler.lua,10472,68237
editor/game_object__init,16242,68153
editor/protobuf_forms,33451,67881
internal/node__init.class,22119,67652
javafx_font.dll,26544,67584
editor/engine,34796,67221
games/familyisland.jpg,66499,66615
editor/code/script_compilation,32155,66235
_unpack/x86_64-win32/bin/lsp/lua/script/parser/luadoc.lua,10219,66015
_unpack/x86_64-win32/lib/newt_head.dll,32432,65536
logo_blue.png,63647,64801
Defold/logo_blue.png,64801,64801
editor/editor_extensions/ui_docs,32852,64501
lib/classes.dex,28939,64204
libexec/x86_64-win32/libogg.dll,30548,64000
doc/sys_doc.sdoc,10018,63933
editor/engine_profiler,32010,63856
editor/code/script_intelligence,29868,63662
editor/view,30568,63547
editor/types__init,18501,61136
antlr/CSharpCodeGenerator.class,28367,60371
editor/lua,31125,59720
editor/lsp/async,30529,59182
lib/luajit-share.zip,57600,59110
_unpack/x86_64-win32/lib/nativewindow_win32.dll,26310,57344
prism_sw.dll,27902,57344
editor/graph_util,27886,56875
antlr/JavaCodeGenerator.class,27222,56271
games/monkeymart.jpg,55229,56030
editor/background,26841,55533
editor/game_object_non_editable__init,11951,54903
antlr/PythonCodeGenerator.class,27221,54595
games/warnament.jpg,53643,53736
_unpack/x86_64-win32/bin/lsp/lua/script/provider/provider.lua,8229,52590
editor/defold_project_search,26303,52496
editor/ui/bindings,26960,52378
games/fatesofort.jpg,52236,52268
editor/protobuf__init,16078,52156
editor/app_manifest__init,13780,50707
editor/diff_view,25241,50698
_unpack/x86_64-win32/bin/lsp/lua/bin/msvcp140_atomic_wait.dll,26104,50664
games/solitairejazztravel.jpg,50345,50523
editor/web_profiler,25431,50421
editor/model__init,14438,50297
editor/sentry,26102,50150
doc/dmScript_doc.sdoc,6112,49673
_unpack/x86_64-win32/bin/lsp/lua/bin/vcruntime140_1.dll,26362,49640
vcruntime140_1.dll,24460,49560
editor/sprite__init,14592,49215
builtins/fonts/vera_mo_bd.ttf,27238,49052
editor/code/script__init,14722,48117
editor/ui/fuzzy_combo_box,25147,47760
editor/progress,24723,47749
editor/editor_extensions/commands,23025,47024
editor/code/syntax,23457,46971
editor/scene_async,24482,46565
games/plaguelords.jpg,46166,46273
editor/prefs_dialog,21992,45399
editor/scene_shapes,21438,45361
org/objectweb/asm/ClassReader.class,22697,45120
editor/shared_editor_settings,22496,44979
editor/keymap,23556,44975
editor/editor_extensions/ui_docs__init,16217,44966
games/lookyourloot.jpg,44393,44569
games/duozombies.jpg,44021,44360
editor/defold_project__init,14712,44178
doc/dmGraphics_doc.sdoc,5093,43322
editor/workspace__init,14198,42807
editor/error_reporting,22205,42687
editor/editor_extensions/actions,21884,42565
editor/command_requests,21218,42562
editor/cubemap__init,12098,42262
builtins/assets/meshes/sphere.dae,8420,42121
editor/texture/engine,21978,42036
editor/build,21756,41941
editor/scene_cache,21505,41711
editor/material__init,13033,41447
editor/collection_non_editable__init,9835,41342
_unpack/x86_64-win32/bin/lsp/lua/locale/pt-br/script.lua,12361,41329
editor/slice9,21298,41217
javax/vecmath/Matrix4d.class,16540,41153
editor/debug_view__init,12907,40289
editor/editor_extensions/ui_components__init,12952,38861
editor/prefs,20684,38711
_unpack/x86_64-win32/bin/lsp/lua/locale/zh-tw/script.lua,12450,38551
_unpack/x86_64-win32/bin/lsp/lua/bin/vcruntime140_threads.dll,18957,38504
editor/editor_extensions/graph,19692,38503
google/protobuf/descriptor.proto,11724,38497
editor/curve_view__init,12548,38306
editor/validation,19715,37571
_unpack/x86_64-win32/bin/lsp/lua/locale/zh-cn/script.lua,12147,37473
_unpack/x86_64-win32/bin/lsp/lua/locale/en-us/script.lua,11280,37367
editor/fuzzy_text,19463,37153
javax/vecmath/Matrix4f.class,15463,37124
javafx-swt.jar,35056,37082
_unpack/x86_64-win32/bin/lsp/lua/script/parser/guide.lua,6513,37078
doc/sound_doc.sdoc,4900,36377
editor/resource__init,11129,36363
editor/mesh__init,11376,36341
icons/document.iconset/icon_128x128@2x.png,35882,36060
icons/document.iconset/icon_256x256.png,35882,36060
editor/code/data/LayoutInfo,16335,36025
_unpack/x86_64-win32/bin/lsp/lua/locale/pt-br/meta.lua,10437,35968
doc/collectionproxy_doc.sdoc,3532,35875
_unpack/x86_64-win32/bin/lsp/lua/bin/msvcp140_1.dll,18222,35808
editor/lsp/server__init,11913,35732
msvcp140_1.dll,17824,35704
editor/resource_dialog,18228,35607
editor/render,17860,35592
editor/lsp__init,11846,35409
editor/label__init,10927,35189
editor/gl/pass,19251,35079
icons/app.iconset/icon_128x128@2x.png,34815,34940
icons/app.iconset/icon_256x256.png,34668,34787
editor/texture/math,17976,34669
cljs/tools/reader.cljs,8447,34392
editor/cljfx_form_view__init,12131,34052
doc/liveupdate_doc.sdoc,5021,34033
editor/ns_batch_builder,17705,33928
_unpack/shared/luajit/jit/dis_x86.lua,10406,33826
meta.edn,7036,33603
_unpack/x86_64-win32/bin/lsp/lua/locale/en-us/meta.lua,9439,33267
editor/properties__init,11664,33088
antlr/actions/csharp/ActionLexer.class,11333,32774
doc/dmBuffer_doc.sdoc,3191,32730
editor/recent_files,16459,32704
editor/graphics__init,10579,32448
antlr/actions/python/ActionLexer.class,11171,32284
_unpack/x86_64-win32/bin/lsp/lua/locale/zh-tw/meta.lua,10656,32256
org/objectweb/asm/MethodWriter.class,15528,32222
editor/yaml,16050,32176
javax/vecmath/Matrix3d.class,15289,32141
_unpack/x86_64-win32/bin/lsp/lua/locale/zh-cn/meta.lua,10740,32131
cljs/core/async.cljs,8573,31929
_unpack/x86_64-win32/bin/lsp/lua/script/core/semantic-tokens.lua,3969,31873
antlr/actions/cpp/ActionLexer.class,11324,31796
builtins/assets/images/logo/logo_blue_256.png,31705,31777
_unpack/x86_64-win32/bin/lsp/lua/bin/msvcp140_codecvt_ids.dll,16774,31744
editor/settings__init,8765,31726
editor/scene_layout,15295,31557
editor/ui/proxy,10609,31494
antlr/actions/java/ActionLexer.class,10815,31425
editor/sound__init,8850,31379
cljs/core/async/impl/ioc_macros.clj,7280,31194
doc/dmResource_doc.sdoc,3020,31151
games/voidscrappers.jpg,31012,31150
logo_text.png,30315,31148
editor/resource/FileResource,13630,31038
editor/util,16260,30885
_unpack/x86_64-win32/bin/lsp/lua/script/luacheck/parser.lua,6549,30815
editor/console__init,11004,30553
com/samskivert/mustache/Mustache.java,6675,30321
_unpack/shared/luajit/jit/dis_arm64.lua,6632,30148
editor/bundle_dialog__init,9538,30147
editor/boot,15933,30069
editor/asset_browser__init,10466,29976
editor/handler__init,9705,29973
editor/resource_node__init,8436,29646
editor/git_credentials,14128,29573
editor/model_scene__init,9034,29544
api-ms-win-crt-math-l1-1-0.dll,13152,29528
editor/scene_visibility__init,9500,29499
logo-ver-outline-white.png,25418,29332
_unpack/x86_64-win32/bin/lsp/lua/script/plugins/ffi/c-parser/cpp.lua,5494,29266
editor/form,15520,29057
_unpack/x86_64-win32/bin/lsp/lua/script/vm/tracer.lua,4238,28936
api-ms-win-crt-multibyte-l1-1-0.dll,12366,28736
editor/gl/shader/ShaderLifecycle,12172,28709
editor/math__init,8901,28654
editor/code/shader__init,9460,28624
engine-profiler/remotery/vis/Code/Remotery.js,6167,28377
builtins/assets/images/logo/logo_256.png,26991,28213
editor/fs__init,8979,28172
javax/vecmath/GMatrix.class,13808,28162
antlr/ANTLRParser.class,11845,28106
_unpack/x86_64-win32/bin/lsp/lua/locale/pt-br/setting.lua,7010,28074
editor/adb,14093,27951
editor/code/resource__init,8630,27840
editor/render_program_utils,13672,27829
editor/types/Camera,12662,27569
editor/code/transpilers__init,7554,27284
editor/scene_tools__init,9611,27233
editor/ui/fuzzy_choices,13908,27216
doc/sprite_doc.sdoc,3349,26890
editor/code/data/Rect,7966,26777
_unpack/x86_64-win32/bin/lsp/lua/script/plugins/ffi/c-parser/c99.lua,6041,26775
editor/future,14025,26774
api-ms-win-crt-stdio-l1-1-0.dll,11865,26664
api-ms-win-crt-string-l1-1-0.dll,12059,26664
editor/ios_deploy,13081,26634
editor/gl/shader__init,9106,26563
TestScript/TestDdf$Msg$Builder.class,8284,26059
_unpack/x86_64-win32/bin/lsp/lua/script/vm/type.lua,4033,25968
editor/properties_view__init,9204,25926
internal/transaction__init.class,8775,25914
editor/collection_string_data,12764,25858
editor/gl/vertex__init,8759,25498
editor/pipeline/tex_gen,12773,25476
editor/gl__init,9245,25439
editor/types/EngineFormatTexture,11418,25310
editor/types/TextureSetAnimation,11364,25238
api-ms-win-crt-runtime-l1-1-0.dll,11398,25128
editor/code/lang/cish__init,9435,25114
editor/types/FrustumCorners,11248,25089
org/projectodd/shimdandy/impl/ClojureRuntimeShimImpl.class,5834,24928
dialogs.css,3713,24795
editor/system,13732,24691
editor/gl/texture/TextureLifecycle,10787,24645
api-ms-win-crt-convert-l1-1-0.dll,11250,24616
editor/outline_view__init,8534,24551
editor/code/util,13097,24463
doc/dmVMath_doc.sdoc,1918,24461
com/googlecode/javaewah/EWAHCompressedBitmap.class,10944,24400
_unpack/x86_64-win32/bin/lsp/lua/script/files.lua,5726,24339
_unpack/x86_64-win32/bin/lsp/lua/locale/zh-tw/setting.lua,7360,24222
com/googlecode/javaewah32/EWAHCompressedBitmap32.class,10753,24220
editor/resource/ZipResource,10652,24175
api-ms-win-core-file-l1-1-0.dll,10946,24104
logo.png,23779,24099
editor/editor_extensions/docs,9409,24054
_unpack/x86_64-win32/bin/lsp/lua/locale/en-us/setting.lua,6599,24003
editor/collision_groups,12401,23996
editor/camera_editor__init,7460,23955
editor/gl/vertex2__init,7807,23938
editor/scene_shapes__init,9316,23859
editor/notifications_view,11800,23811
_unpack/x86_64-win32/bin/lsp/lua/script/utility.lua,5811,23811
editor/render_pb__init,7032,23778
_unpack/x86_64-win32/bin/lsp/lua/script/core/code-action.lua,4108,23670
doc/dmRender_doc.sdoc,3616,23543
editor/engine/build_errors__init,7989,23529
editor/types/TextureSetAnimationFrame,10487,23438
doc/dmProfile_doc.sdoc,1896,23373
api-ms-win-core-localization-l1-2-0.dll,10716,23080
api-ms-win-crt-time-l1-1-0.dll,10713,23080
editor/render_target__init,7168,22893
editor/rig,11532,22851
editor/atlas/AtlasRect,10309,22847
editor/debug,12092,22802
api-ms-win-core-synch-l1-1-0.dll,10419,22568
api-ms-win-crt-filesystem-l1-1-0.dll,10611,22568
api-ms-win-core-processthreads-l1-1-0.dll,10581,22560
doc/model_doc.sdoc,3161,22539
editor/keymap__init,8245,22461
doc/dmHid_doc.sdoc,2583,22185
editor/field_expression,12220,22102
_unpack/shared/luajit/jit/dis_mips.lua,4871,22010
editor/icons,11709,21872
editor/hot_reload,11637,21689
editor/tile_map/Tile,9833,21663
editor/display_profiles__init,6534,21579
api-ms-win-core-libraryloader-l1-1-0.dll,10208,21568
api-ms-win-crt-process-l1-1-0.dll,10241,21568
api-ms-win-core-processenvironment-l1-1-0.dll,10065,21544
api-ms-win-core-sysinfo-l1-1-0.dll,10131,21544
api-ms-win-crt-conio-l1-1-0.dll,10140,21544
api-ms-win-crt-heap-l1-1-0.dll,10103,21544
editor/code_completion__init,7268,21541
javax/vecmath/Matrix3f.class,9394,21533
editor/lua_parser__init,7398,21490
_unpack/x86_64-win32/bin/lsp/lua/script/json-edit.lua,4112,21338
editor/git__init,7065,21316
_unpack/x86_64-win32/bin/lsp/lua/script/library.lua,4574,21306
editor/search_results_view__init,7023,21300
editor/animation_set__init,6658,21285
editor/ui/updater,11150,21196
editor/core__init,7437,21095
editor/process,11388,21084
api-ms-win-core-processthreads-l1-1-1.dll,10067,21056
api-ms-win-core-rtlsupport-l1-1-0.dll,10047,21056
api-ms-win-core-console-l1-1-0.dll,8992,21032
api-ms-win-core-heap-l1-1-0.dll,9971,21032
api-ms-win-core-memory-l1-1-0.dll,9991,21032
api-ms-win-core-synch-l1-2-0.dll,10077,21032
api-ms-win-core-timezone-l1-1-0.dll,9978,21032
api-ms-win-crt-environment-l1-1-0.dll,9988,21032
api-ms-win-crt-locale-l1-1-0.dll,10095,21032
api-ms-win-crt-utility-l1-1-0.dll,9170,21032
api-ms-win-core-console-l1-2-0.dll,9031,21024
editor/types/FrustumPlanes,9401,21008
editor/debugging/mobdebug__init,6873,21005
editor/types/Animation,9452,20959
_unpack/x86_64-win32/bin/lsp/lua/locale/zh-cn/setting.lua,7068,20924
editor/editor_extensions__init,7592,20837
_unpack/shared/luajit/jit/dump.lua,6393,20755
templates/template.gamepads,1037,20609
editor/gl/texture__init,7357,20590
_unpack/x86_64-win32/bin/lsp/lua/script/luacheck/lexer.lua,4535,20556
api-ms-win-core-debug-l1-1-0.dll,9863,20544
doc/base_doc.sdoc,5349,20536
internal/util__init.class,7289,20525
api-ms-win-core-errorhandling-l1-1-0.dll,9840,20520
api-ms-win-core-file-l1-2-0.dll,9813,20520
api-ms-win-core-file-l2-1-0.dll,9936,20520
api-ms-win-core-handle-l1-1-0.dll,9831,20520
api-ms-win-core-interlocked-l1-1-0.dll,9838,20520
api-ms-win-core-namedpipe-l1-1-0.dll,9937,20520
api-ms-win-core-string-l1-1-0.dll,9849,20520
api-ms-win-core-util-l1-1-0.dll,9772,20520
api-ms-win-core-datetime-l1-1-0.dll,9792,20512
doc/string_doc.sdoc,4928,20502
editor/lua_completion,10254,20431
editor/geom__init,7465,20427
editor/outline__init,7397,20379
editor/resource/MemoryResource,8719,20364
_unpack/shared/luajit/jit/dis_ppc.lua,5769,20301
editor/welcome__init,6851,20063
editor/game_project__init,6229,20031
_unpack/x86_64-win32/bin/lsp/lua/script/config/template.lua,3013,20018
api-ms-win-core-profile-l1-1-0.dll,9759,20008
editor/settings_core__init,6996,19828
_unpack/x86_64-win32/bin/lsp/lua/script/provider/diagnostic.lua,4320,19823
_unpack/x86_64-win32/bin/lsp/lua/script/vm/global.lua,3390,19767
antlr/DiagnosticCodeGenerator.class,9266,19766
_unpack/x86_64-win32/bin/lsp/lua/script/client.lua,4082,19620
editor/code/data/GestureInfo,8827,19373
_unpack/shared/luajit/jit/dis_arm.lua,4757,19344
editor/github,10114,19249
javax/LICENSE.txt,7186,19241
TestScript/TestDdf$Msg.class,7260,19219
editor/workspace/BuildResource,7948,19218
editor/types/Image,8642,19199
doc/label_doc.sdoc,1855,19189
doc/bit_doc.sdoc,2196,19176
editor/types/TexturePacking,8585,19174
editor/camera__init,6765,19054
editor/factory__init,6100,19049
editor/dialogs__init,6757,19028
plumbing/fnk/impl.clj,5320,18995
editor/editor_extensions/runtime__init,6618,18994
_unpack/x86_64-win32/bin/lsp/lua/meta/template/string.buffer.lua,6287,18946
internal/system__init.class,6809,18936
editor/markdown__init,6193,18925
org/abego/treelayout/TreeLayout.class,7658,18907
editor/types/Rect,8476,18897
org/objectweb/asm/SymbolTable.class,8607,18866
cljs/tools/cli.cljs,5749,18852
_unpack/x86_64-win32/bin/lsp/lua/script/luacheck/filter.lua,4229,18748
editor/pipeline/fontc__init,6550,18715
editor/handler/Context,8445,18678
editor.fxml,2523,18665
doc/b2d.body_doc.sdoc,2561,18661
editor/sync__init,6867,18606
internal/node/OverrideNode.class,7456,18568
editor/pipeline/font_gen,9816,18548
_unpack/x86_64-win32/bin/lsp/lua/script/luacheck/stages/linearize.lua,4042,18537
editor/model_loader,9250,18426
icons/slask/ex.png,4516,18381
doc/tilemap_doc.sdoc,2472,18288
editor/compute__init,6024,18283
doc/dmConfigFile_doc.sdoc,1575,18181
_unpack/x86_64-win32/bin/lsp/lua/script/doctor.lua,3932,18176
editor/gl/vertex/VertexIndexBufferShaderLink,7902,18052
editor/gl/vertex2/VertexIndexBufferShaderLink,7887,18048
antlr/ANTLRLexer.class,7342,17990
editor/targets__init,6662,17835
editor/outline_view/proxy,6037,17782
editor/ui/fuzzy_choices_popup,9175,17753
editor/image__init,5672,17668
