filename,compressed,uncompressed
msvcp140_2.dll,105804,267160
editor/editor_script,123415,266414
glass.dll,109825,264192
editor/placeholder_resource,120242,262884
libexec/wasm_pthread-web/dmengine_release.js,61451,262088
libexec/wasm_pthread-web/dmengine.js,61445,262080
editor/compute,123722,261934
org/checkerframework/*.*,133894,258994
editor/game_project,121586,257786
editor/code/text_file,120156,257428
editor/image,121799,256800
editor/html,119813,254598
DejaVuSansMono-BoldOblique.ttf,151366,253580
DejaVuSansMono-Oblique.ttf,150034,251932
editor/search_results_view,122342,248318
editor/protobuf_types,113545,244065
editor/collection_proxy,111535,239910
editor/graphics,113221,235807
editor/scene_selection,110036,232309
editor/prefs,119703,230998
editor/debugging/mobdebug,95752,230501
icons/app.iconset/icon_512x512@2x.png,218168,221004
editor/targets,113123,217373
OpenSans-Regular.ttf,113969,217360
builtins/ca-certificates/cacert.pem,122479,214279
libexec/x86_64-win32/zipalign.exe,98411,209408
editor/live_update_settings,97667,209402
net/jpountz/util/linux/aarch64/liblz4-java.so,93938,209176
net/jpountz/util/linux/ppc64le/liblz4-java.so,65770,209096
editor/dialogs,104453,208782
editor/welcome,100045,206272
net/jpountz/util/darwin/x86_64/liblz4-java.dylib,87820,205112
editor/image_util,92682,192244
editor/pipeline/fontc,90301,188814
editor/changes_view,90154,185507
editor/gl/shader,93702,184951
mozilla/public-suffix-list.txt,59250,180498
prism_d3d.dll,40680,179200
editor/outline,90623,177971
net/jpountz/util/darwin/aarch64/liblz4-java.dylib,73578,173886
editor/gl/vertex2,81814,168639
javafx_iio.dll,74236,162304
editor/html_view,78201,158377
editor/particlefx__init,36161,156801
net/jpountz/util/linux/amd64/liblz4-java.so,70811,154886
editor/editor_extensions/coerce,75117,154306
editor/handler,78841,151895
editor/code/view__init,45620,149814
editor/editor_extensions/graph,74644,147856
editor/fs,79773,147313
editor/curve_grid,69946,145012
editor/grid,70482,144041
editor/engine/build_errors,71287,137870
editor/rulers,66513,137785
editor/settings_core,71901,135213
editor/gl,67651,134523
editor/color_dropper,63199,133296
jfxmedia.dll,58821,132608
editor.css,16885,131193
fxplugins.dll,60125,129536
editor/lua_parser,67871,127682
editor/prefs_dialog,63384,127028
editor/gl/vertex,66067,124743
editor/build_errors_view,62424,123407
editor/collection__init,23411,122292
icons/document.iconset/icon_256x256@2x.png,121199,121922
editor/updater,61904,119962
_unpack/x86_64-win32/bin/lsp/lua/bin/vcruntime140.dll,57951,119888
builtins/assets/images/logo/logo_blue_512.png,116328,117668
editor/lsp/jsonrpc,59346,117560
libexec/x86_64-win32/liboggz.dll,56556,114688
editor/pipeline/texture_set_gen,56700,114344
editor/gviz,59196,114207
editor/editor_extensions/runtime,58180,113762
editor/atlas__init,30933,113702
_unpack/x86_64-win32/bin/lsp/lua/script/parser/compile.lua,17740,113489
editor/math,61669,113238
editor/code/preprocessors,55252,113198
editor/gui_clipping,54621,110347
vcruntime140.dll,56324,109440
splash.png,103703,106623
doc/gui_script.cpp_doc.sdoc,16887,105074
editor/scene__init,30889,104229
SourceSansPro-Italic.ttf,53049,103828
editor/ui__init,29929,102393
editor/buffers,52166,101519
editor/texture_set,46355,101226
editor/collection_common,47353,98031
net/jpountz/util/linux/s390x/liblz4-java.so,39717,97464
editor/code/data__init,26664,96699
editor/resource_update,47281,95330
editor/gl/texture,48452,94413
editor/disk,47431,94259
editor/tile_source__init,25831,93739
editor/collision_object__init,21350,93338
editor/analytics,48791,91801
icons/app.iconset/icon_256x256@2x.png,91065,91745
icons/app.iconset/icon_512x512.png,91065,91745
editor/app_view__init,29838,90343
editor/particle_lib,44533,88557
libexec/x86_64-win32/oggz-validate.exe,43791,86016
editor/keymap,41520,85981
editor/tile_map_grid,40600,84903
editor/boot_open_project,40493,81818
decora_sse.dll,30027,81408
editor/notifications,38990,80450
_unpack/x86_64-win32/bin/lsp/lua/script/core/completion/completion.lua,13422,80113
icons/svg_icons.html,18032,79815
editor/pose,39495,79242
editor/tile_map__init,23943,78752
editor/git,41194,77985
editor/editor_extensions/vm,42187,77450
editor/code_completion,39079,75272
editor/resource_watch,37694,75252
builtins/scripts/mobdebug.lua,19766,75143
editor/protobuf_forms,37058,74966
editor/game_object_common,36397,74649
games/craftomation101.jpg,74492,74527
editor/library,39914,74412
editor/scene_cache,37254,73288
api-ms-win-crt-private-l1-1-0.dll,24657,73048
dynamo/graph__init.class,23893,72971
editor/pipeline,36322,72673
editor/font__init,18921,70690
editor/engine/native_extensions,35361,70610
internal/node__init.class,22523,69709
editor/game_object__init,16641,69317
antlr/CppCodeGenerator.class,31830,69247
net/jpountz/util/linux/i386/liblz4-java.so,28871,68840
doc/luasocket-luasocket.doc_h_doc.sdoc,9790,68689
editor/engine,35770,68394
_unpack/x86_64-win32/bin/lsp/lua/script/vm/compiler.lua,10472,68237
javafx_font.dll,26769,68096
editor/code/script_compilation,32524,67060
games/familyisland.jpg,66499,66615
_unpack/x86_64-win32/bin/lsp/lua/script/parser/luadoc.lua,10219,66015
editor/editor_extensions/ui_docs,33449,65622
_unpack/x86_64-win32/lib/newt_head.dll,32432,65536
editor/app_manifest__init,17676,65281
logo_blue.png,63647,64801
Defold/logo_blue.png,64801,64801
lib/classes.dex,29153,64724
libexec/x86_64-win32/libogg.dll,30548,64000
editor/view,30485,63411
editor/code/script_intelligence,29690,63390
editor/types__init,18573,61999
editor/pipeline/bob,31097,61240
antlr/CSharpCodeGenerator.class,28367,60371
editor/lua,31411,60278
editor/editor_extensions/commands,29578,59637
lib/luajit-share.zip,57760,59258
editor/graph_util,28871,59178
editor/lsp/async,30522,59128
prism_sw.dll,28358,57856
_unpack/x86_64-win32/lib/nativewindow_win32.dll,26310,57344
doc/scripts-script_resource.cpp_doc.sdoc,9861,57332
editor/editor_extensions/docs,18887,57294
editor/scene_shapes,26137,56869
antlr/JavaCodeGenerator.class,27222,56271
games/monkeymart.jpg,55229,56030
editor/background,26685,55241
antlr/PythonCodeGenerator.class,27221,54595
editor/game_object_non_editable__init,11884,54065
games/warnament.jpg,53643,53736
editor/defold_project_search,26796,53694
editor/ui/bindings,27400,53678
editor/protobuf__init,16343,53433
doc/render-render_script.cpp_doc.sdoc,10961,53014
doc/gameobject_script.cpp_doc.sdoc,9033,52648
_unpack/x86_64-win32/bin/lsp/lua/script/provider/provider.lua,8229,52590
editor/editor_extensions/prefs_functions,26092,52450
games/fatesofort.jpg,52236,52268
editor/diff_view,25737,51860
editor/model__init,14728,51369
editor/sentry,26506,50929
_unpack/x86_64-win32/bin/lsp/lua/bin/msvcp140_atomic_wait.dll,26104,50664
games/solitairejazztravel.jpg,50345,50523
editor/sprite__init,14859,50290
editor/ui/fuzzy_combo_box,25783,49655
_unpack/x86_64-win32/bin/lsp/lua/bin/vcruntime140_1.dll,26362,49640
vcruntime140_1.dll,24460,49560
editor/code/script__init,15113,49347
builtins/fonts/vera_mo_bd.ttf,27238,49052
editor/scene_async,25168,48222
editor/progress,24946,48221
doc/script_vmath.cpp_doc.sdoc,7453,47698
editor/editor_extensions/actions,24335,47160
editor/code/syntax,23456,46971
games/plaguelords.jpg,46166,46273
editor/defold_project__init,15136,45509
org/objectweb/asm/ClassReader.class,22697,45120
editor/shared_editor_settings,22525,45021
editor/editor_extensions/ui_docs__init,16213,45006
games/lookyourloot.jpg,44393,44569
editor/editor_extensions/http_server,22750,44397
games/duozombies.jpg,44021,44360
editor/error_reporting,22798,44128
editor/material__init,13763,43977
editor/engine_profiler,21840,43884
editor/texture/engine,22659,43877
editor/build,22593,43568
editor/workspace__init,14322,43235
editor/cubemap__init,12222,42747
builtins/assets/meshes/sphere.dae,8420,42121
editor/attachment,20841,41865
editor/resource__init,12571,41531
editor/slice9,21413,41465
_unpack/x86_64-win32/bin/lsp/lua/locale/pt-br/script.lua,12361,41329
javax/vecmath/Matrix4d.class,16540,41153
editor/validation,21338,40569
editor/collection_non_editable__init,9496,39066
editor/curve_view__init,12740,38757
_unpack/x86_64-win32/bin/lsp/lua/locale/zh-tw/script.lua,12450,38551
_unpack/x86_64-win32/bin/lsp/lua/bin/vcruntime140_threads.dll,18957,38504
google/protobuf/descriptor.proto,11724,38497
editor/lsp/server__init,12487,37666
_unpack/x86_64-win32/bin/lsp/lua/locale/zh-cn/script.lua,12147,37473
editor/prefs__init,12960,37462
_unpack/x86_64-win32/bin/lsp/lua/locale/en-us/script.lua,11280,37367
editor/editor_extensions/ui_components__init,12474,37268
editor/fuzzy_text,19455,37152
javax/vecmath/Matrix4f.class,15463,37124
javafx-swt.jar,35054,37082
_unpack/x86_64-win32/bin/lsp/lua/script/parser/guide.lua,6513,37078
meta.edn,7891,36917
editor/mesh__init,11518,36877
editor/lsp__init,12169,36858
editor/command_requests,18709,36794
editor/ui/proxy,10994,36721
editor/resource_dialog,18472,36129
icons/document.iconset/icon_256x256.png,35882,36060
icons/document.iconset/icon_128x128@2x.png,35882,36060
editor/pipeline/shader_gen,16557,36030
editor/code/data/LayoutInfo,16346,36025
doc/dmsdk-gameobject-component.h_doc.sdoc,4078,35980
_unpack/x86_64-win32/bin/lsp/lua/locale/pt-br/meta.lua,10437,35968
_unpack/x86_64-win32/bin/lsp/lua/bin/msvcp140_1.dll,18222,35808
msvcp140_1.dll,17824,35704
editor/label__init,11057,35667
editor/render,17862,35589
doc/dmsdk-gameobject-gameobject.h_doc.sdoc,5478,35390
editor/ns_batch_builder,18407,35254
icons/app.iconset/icon_128x128@2x.png,34815,34940
editor/gl/pass,19272,34893
doc/scripts-script_physics.cpp_doc.sdoc,6127,34874
icons/app.iconset/icon_256x256.png,34668,34787
editor/texture/math,18011,34785
editor/debug_view__init,11975,34581
editor/util,18144,34506
editor/editor_extensions/prefs_docs,16503,34467
cljs/tools/reader.cljs,8447,34392
editor/resource/FileResource,15068,34248
editor/cljfx_form_view__init,12198,34217
_unpack/shared/luajit/jit/dis_x86.lua,10406,33826
editor/properties__init,11737,33498
_unpack/x86_64-win32/bin/lsp/lua/locale/en-us/meta.lua,9439,33267
editor/yaml,16513,33264
editor/boot,17638,33252
editor/graphics__init,10712,33041
editor/handler__init,10979,32810
antlr/actions/csharp/ActionLexer.class,11333,32774
editor/settings__init,8971,32650
editor/sound__init,9088,32421
antlr/actions/python/ActionLexer.class,11171,32284
_unpack/x86_64-win32/bin/lsp/lua/locale/zh-tw/meta.lua,10656,32256
org/objectweb/asm/MethodWriter.class,15528,32222
javax/vecmath/Matrix3d.class,15289,32141
_unpack/x86_64-win32/bin/lsp/lua/locale/zh-cn/meta.lua,10740,32131
cljs/core/async.cljs,8573,31929
_unpack/x86_64-win32/bin/lsp/lua/script/core/semantic-tokens.lua,3969,31873
antlr/actions/cpp/ActionLexer.class,11324,31796
builtins/assets/images/logo/logo_blue_256.png,31705,31777
_unpack/x86_64-win32/bin/lsp/lua/bin/msvcp140_codecvt_ids.dll,16774,31744
editor/scene_layout,15290,31557
editor/resource_node__init,8924,31506
editor/console__init,11345,31484
antlr/actions/java/ActionLexer.class,10815,31425
editor/recent_files,15900,31355
cljs/core/async/impl/ioc_macros.clj,7280,31194
editor/scene_visibility__init,10003,31188
editor/asset_browser__init,10910,31186
games/voidscrappers.jpg,31012,31150
logo_text.png,30315,31148
_unpack/x86_64-win32/bin/lsp/lua/script/luacheck/parser.lua,6549,30815
editor/gl/shader__init,10115,30724
dialogs.css,4285,30698
_unpack/shared/luajit/jit/dis_arm64.lua,6784,30690
com/samskivert/mustache/Mustache.java,6675,30321
editor/fs__init,9639,30189
editor/form,15984,29993
editor/model_scene__init,9192,29966
editor/pipeline/fontc/Glyph,13539,29844
doc/dmsdk-graphics-graphics.h_doc.sdoc,3246,29688
doc/dmsdk-script-script.h_doc.sdoc,4670,29580
api-ms-win-crt-math-l1-1-0.dll,13152,29528
editor/properties_view__init,10305,29497
editor/code/shader_compilation,14084,29434
logo-ver-outline-white.png,25418,29332
_unpack/x86_64-win32/bin/lsp/lua/script/plugins/ffi/c-parser/cpp.lua,5494,29266
editor/editor_extensions/zip,15050,29253
editor/resource/ZipResource,12950,29229
bundle.editor_script,5309,29123
editor/git_credentials,13882,28988
_unpack/x86_64-win32/bin/lsp/lua/script/vm/tracer.lua,4238,28936
editor/math__init,8906,28750
api-ms-win-crt-multibyte-l1-1-0.dll,12366,28736
engine-profiler/remotery/vis/Code/Remotery.js,6167,28377
editor/code/resource__init,8745,28328
builtins/assets/images/logo/logo_256.png,26991,28213
editor/future,14529,28178
editor/code/transpilers__init,7839,28170
javax/vecmath/GMatrix.class,13808,28162
antlr/ANTLRParser.class,11845,28106
_unpack/x86_64-win32/bin/lsp/lua/locale/pt-br/setting.lua,7010,28074
editor/pipeline/tex_gen,13995,27946
editor/gl/buffer,14606,27906
editor/render_program_utils,13671,27829
editor/types/Camera,12660,27569
editor/ui/fuzzy_choices,14002,27426
editor/scene_tools__init,9665,27209
internal/transaction__init.class,9145,27049
editor/code/shader__init,8981,26982
editor/code/data/Rect,7966,26777
_unpack/x86_64-win32/bin/lsp/lua/script/plugins/ffi/c-parser/c99.lua,6041,26775
api-ms-win-crt-stdio-l1-1-0.dll,11865,26664
api-ms-win-crt-string-l1-1-0.dll,12059,26664
doc/dmsdk-render-render.h_doc.sdoc,3661,26539
editor/outline_view__init,9179,26401
TestScript/TestDdf$Msg$Builder.class,8334,26368
doc/dmsdk-hid-hid.h_doc.sdoc,2827,26205
_unpack/x86_64-win32/bin/lsp/lua/script/vm/type.lua,4033,25968
editor/code/lang/cish__init,9794,25912
editor/collection_string_data,12766,25854
doc/script_sys.cpp_doc.sdoc,6747,25807
editor/gl__init,9293,25760
editor/gl/vertex__init,8759,25498
editor/types/EngineFormatTexture,11423,25310
editor/types/TextureSetAnimation,11373,25238
editor/gl/shader/ShaderLifecycle,10547,25234
api-ms-win-crt-runtime-l1-1-0.dll,11398,25128
editor/types/FrustumCorners,11260,25089
editor/notifications_view,12291,25050
org/projectodd/shimdandy/impl/ClojureRuntimeShimImpl.class,5834,24928
editor/editor_extensions/graph__init,9168,24743
editor/system,13732,24691
api-ms-win-crt-convert-l1-1-0.dll,11250,24616
editor/render_pb__init,7196,24460
editor/code/util,13086,24408
com/googlecode/javaewah/EWAHCompressedBitmap.class,10944,24400
editor/camera_editor__init,7540,24345
_unpack/x86_64-win32/bin/lsp/lua/script/files.lua,5726,24339
_unpack/x86_64-win32/bin/lsp/lua/locale/zh-tw/setting.lua,7360,24222
com/googlecode/javaewah32/EWAHCompressedBitmap32.class,10753,24220
editor/scene_shapes__init,9378,24131
editor/collision_groups,12474,24123
api-ms-win-core-file-l1-1-0.dll,10946,24104
logo.png,23779,24099
_unpack/x86_64-win32/bin/lsp/lua/locale/en-us/setting.lua,6599,24003
_unpack/x86_64-win32/bin/lsp/lua/script/utility.lua,5811,23811
_unpack/x86_64-win32/bin/lsp/lua/script/core/code-action.lua,4108,23670
editor/engine/build_errors__init,7991,23657
editor/rig,11854,23535
doc/dmsdk-resource-resource_gen.hpp_doc.sdoc,2564,23509
editor/types/TextureSetAnimationFrame,10492,23438
editor/render_target__init,7261,23307
editor/editor_extensions__init,8436,23195
editor/types/Image,10477,23168
api-ms-win-core-localization-l1-2-0.dll,10716,23080
api-ms-win-crt-time-l1-1-0.dll,10713,23080
editor/keymap__init,8966,22992
editor/atlas/AtlasRect,10300,22847
editor/icons,12250,22744
editor/debug,12071,22723
editor/editor_extensions/tile_map,11779,22638
api-ms-win-core-synch-l1-1-0.dll,10419,22568
api-ms-win-crt-filesystem-l1-1-0.dll,10611,22568
api-ms-win-core-processthreads-l1-1-0.dll,10581,22560
editor/gl/vertex2__init,7388,22482
util/http_server__init.class,7952,22372
editor/field_expression,12218,22102
editor/lua_completion,10974,22041
editor/display_profiles__init,6626,22011
_unpack/shared/luajit/jit/dis_mips.lua,4871,22010
editor/tile_map_common/Tile,9858,22001
editor/code_completion__init,7280,21937
editor/fxui__init,8123,21916
editor/animation_set__init,6809,21892
editor/markdown__init,6640,21823
editor/ui/updater,11362,21751
api-ms-win-core-libraryloader-l1-1-0.dll,10208,21568
api-ms-win-crt-process-l1-1-0.dll,10241,21568
api-ms-win-core-processenvironment-l1-1-0.dll,10065,21544
api-ms-win-core-sysinfo-l1-1-0.dll,10131,21544
api-ms-win-crt-conio-l1-1-0.dll,10140,21544
api-ms-win-crt-heap-l1-1-0.dll,10103,21544
javax/vecmath/Matrix3f.class,9394,21533
editor/lua_parser__init,7400,21490
editor/search_results_view__init,7075,21427
_unpack/x86_64-win32/bin/lsp/lua/script/json-edit.lua,4112,21338
_unpack/x86_64-win32/bin/lsp/lua/script/library.lua,4574,21306
editor/process,11445,21199
editor/core__init,7485,21198
editor/debugging/mobdebug__init,6876,21133
api-ms-win-core-processthreads-l1-1-1.dll,10067,21056
api-ms-win-core-rtlsupport-l1-1-0.dll,10047,21056
doc/scripts-box2d-script_box2d_body.cpp_doc.sdoc,2586,21052
api-ms-win-core-console-l1-1-0.dll,8992,21032
api-ms-win-core-heap-l1-1-0.dll,9971,21032
api-ms-win-core-memory-l1-1-0.dll,9991,21032
api-ms-win-core-synch-l1-2-0.dll,10077,21032
api-ms-win-core-timezone-l1-1-0.dll,9978,21032
api-ms-win-crt-environment-l1-1-0.dll,9988,21032
api-ms-win-crt-locale-l1-1-0.dll,10095,21032
api-ms-win-crt-utility-l1-1-0.dll,9170,21032
api-ms-win-core-console-l1-2-0.dll,9031,21024
editor/types/FrustumPlanes,9400,21008
editor/types/Animation,9462,20959
_unpack/x86_64-win32/bin/lsp/lua/locale/zh-cn/setting.lua,7068,20924
editor/editor_extensions/runtime__init,7147,20762
_unpack/shared/luajit/jit/dump.lua,6393,20755
editor/gl/texture__init,7102,20666
templates/template.gamepads,1037,20609
editor/outline_view/proxy,6260,20587
internal/util__init.class,7324,20565
_unpack/x86_64-win32/bin/lsp/lua/script/luacheck/lexer.lua,4535,20556
api-ms-win-core-debug-l1-1-0.dll,9863,20544
api-ms-win-core-errorhandling-l1-1-0.dll,9840,20520
api-ms-win-core-file-l1-2-0.dll,9813,20520
api-ms-win-core-file-l2-1-0.dll,9936,20520
api-ms-win-core-handle-l1-1-0.dll,9831,20520
api-ms-win-core-interlocked-l1-1-0.dll,9838,20520
api-ms-win-core-namedpipe-l1-1-0.dll,9937,20520
api-ms-win-core-string-l1-1-0.dll,9849,20520
api-ms-win-core-util-l1-1-0.dll,9772,20520
api-ms-win-core-datetime-l1-1-0.dll,9792,20512
doc/lua_base.doc_h_doc.sdoc,5230,20490
editor/geom__init,7457,20459
editor/resource/MemoryResource,8732,20424
editor/camera__init,7141,20323
_unpack/shared/luajit/jit/dis_ppc.lua,5769,20301
editor/game_project__init,6296,20299
internal/system__init.class,7078,20089
_unpack/x86_64-win32/bin/lsp/lua/script/config/template.lua,3013,20018
api-ms-win-core-profile-l1-1-0.dll,9759,20008
editor/outline__init,7239,19904
doc/dmsdk-resource-resource.h_doc.sdoc,2914,19851
editor/settings_core__init,6996,19828
_unpack/x86_64-win32/bin/lsp/lua/script/provider/diagnostic.lua,4320,19823
editor/welcome__init,6765,19782
_unpack/x86_64-win32/bin/lsp/lua/script/vm/global.lua,3390,19767
antlr/DiagnosticCodeGenerator.class,9266,19766
editor/gl/texture/TextureLifecycle,8723,19704
_unpack/x86_64-win32/bin/lsp/lua/script/client.lua,4082,19620
editor/code/data/GestureInfo,8831,19373
_unpack/shared/luajit/jit/dis_arm.lua,4758,19344
editor/workspace/BuildResource,7958,19294
editor.fxml,2553,19252
TestScript/TestDdf$Msg.class,7278,19249
editor/github,10113,19249
javax/LICENSE.txt,7186,19241
editor/types/TexturePacking,8595,19174
doc/scripts-script_sound.cpp_doc.sdoc,4281,19114
editor/pipeline/font_gen,10061,19085
plumbing/fnk/impl.clj,5320,18995
editor/factory__init,6075,18958
_unpack/x86_64-win32/bin/lsp/lua/meta/template/string.buffer.lua,6287,18946
editor/pipeline/fontc__init,6650,18914
org/abego/treelayout/TreeLayout.class,7658,18907
editor/types/Rect,8480,18897
org/objectweb/asm/SymbolTable.class,8607,18866
editor/compute__init,6189,18858
cljs/tools/cli.cljs,5749,18852
_unpack/x86_64-win32/bin/lsp/lua/script/luacheck/filter.lua,4229,18748
editor/graph_view,9720,18720
editor/handler/Context,8450,18678
internal/node/OverrideNode.class,7497,18630
_unpack/x86_64-win32/bin/lsp/lua/script/luacheck/stages/linearize.lua,4042,18537
editor/model_loader,9260,18435
doc/dmsdk-dlib-socket.h_doc.sdoc,2799,18410
doc/script_graphics.cpp_doc.sdoc,1017,18396
icons/slask/ex.png,4516,18381
editor/image__init,5828,18290
