filename,compressed,uncompressed
editor/game_project,114593,242832
editor/code/text_file,113308,242726
editor/image,114182,240984
editor/graphics,111706,232095
editor/debugging/mobdebug,95736,230501
editor/protobuf_types,106651,229133
editor/collection_proxy,104607,224906
icons/app.iconset/icon_512x512@2x.png,218168,221004
OpenSans-Regular.ttf,113969,217360
editor/targets,113079,217332
builtins/ca-certificates/cacert.pem,122479,214279
libexec/x86_64-win32/zipalign.exe,98411,209408
net/jpountz/util/linux/aarch64/liblz4-java.so,93938,209176
net/jpountz/util/linux/ppc64le/liblz4-java.so,65770,209096
editor/welcome,100117,206332
net/jpountz/util/darwin/x86_64/liblz4-java.dylib,87820,205112
editor/prefs,103461,199486
editor/scene_selection,92684,196727
editor/live_update_settings,90687,194183
editor/image_util,92646,192151
editor/changes_view,88560,182557
editor/outline,92788,181796
mozilla/public-suffix-list.txt,59250,180498
prism_d3d.dll,40680,179200
editor/gl/vertex2,87269,177415
editor/pipeline/fontc,84302,177403
net/jpountz/util/darwin/aarch64/liblz4-java.dylib,73578,173886
javafx_iio.dll,74236,162304
editor/gl/shader,79697,157714
net/jpountz/util/linux/amd64/liblz4-java.so,70811,154886
editor/html_view,76888,153629
editor/particlefx__init,35205,149903
editor/html,68909,146120
doc/gui_doc.sdoc,17939,145993
editor/curve_grid,69948,145012
editor/grid,70497,144041
editor/fs,77331,143205
editor/rulers,66894,138606
editor/engine/build_errors,71303,137870
editor/settings_core,71892,135213
editor/code/view__init,40981,133367
jfxmedia.dll,58821,132608
editor/gl,66752,132582
fxplugins.dll,60125,129536
editor/lua_parser,67905,127682
editor/handler,65657,126683
editor/gl/vertex,66465,125429
editor/build_errors_view,62416,123377
editor.css,16177,123036
editor/editor_extensions/coerce,62433,122487
icons/document.iconset/icon_256x256@2x.png,121199,121922
editor/collection__init,22823,120274
editor/updater,61911,119962
_unpack/x86_64-win32/bin/lsp/lua/bin/vcruntime140.dll,57951,119888
editor/lsp/jsonrpc,59409,117680
builtins/assets/images/logo/logo_blue_512.png,116328,117668
editor/pipeline/bob,58441,115007
libexec/x86_64-win32/liboggz.dll,56556,114688
editor/gviz,59198,114207
_unpack/x86_64-win32/bin/lsp/lua/script/parser/compile.lua,17740,113489
editor/math,61636,113238
editor/code/preprocessors,55253,113198
editor/pipeline/texture_set_gen,55838,112831
editor/gui_clipping,54613,110347
vcruntime140.dll,56324,109440
splash.png,103703,106623
doc/render_doc.sdoc,13429,105307
doc/vmath_doc.sdoc,8911,104951
SourceSansPro-Italic.ttf,53049,103828
editor/editor_extensions/runtime,51950,101925
editor/texture_set,46353,101229
editor/ui__init,29561,101085
editor/atlas__init,26888,100835
editor/scene__init,29041,98378
net/jpountz/util/linux/s390x/liblz4-java.so,39717,97464
editor/collection_common,47075,97372
editor/resource_update,47291,95330
editor/disk,47415,94244
doc/go_doc.sdoc,10535,94163
doc/resource_doc.sdoc,9734,93871
editor/code/data__init,26025,93810
editor/analytics,48940,92174
icons/app.iconset/icon_256x256@2x.png,91065,91745
icons/app.iconset/icon_512x512.png,91065,91745
editor/tile_source__init,25141,91509
editor/buffers,43274,88644
editor/particle_lib,44474,88567
editor/collision_object__init,20143,88274
libexec/x86_64-win32/oggz-validate.exe,43791,86016
editor/tile_map_grid,40577,84850
editor/app_view__init,27636,83098
decora_sse.dll,30027,81408
editor/boot_open_project,40358,81339
editor/notifications,38994,80450
_unpack/x86_64-win32/bin/lsp/lua/script/core/completion/completion.lua,13422,80113
icons/svg_icons.html,18032,79815
editor/pose,39482,79242
editor/editor_extensions/vm,42745,78687
editor/git,41186,77985
editor/tile_map__init,23496,77271
doc/socket_doc.sdoc,10336,77025
editor/gl/texture,39449,77019
doc/physics_doc.sdoc,9010,76978
editor/pipeline,38387,76517
editor/code_completion,39055,75272
builtins/scripts/mobdebug.lua,19766,75143
editor/protobuf_forms,37058,74966
editor/game_object_common,36448,74885
games/craftomation101.jpg,74492,74527
editor/library,39918,74412
doc/dmGameObject_doc.sdoc,9809,74215
editor/resource_watch,37067,73685
api-ms-win-crt-private-l1-1-0.dll,24657,73048
editor/engine/native_extensions,36094,71844
dynamo/graph__init.class,23096,70458
internal/node__init.class,22572,69723
editor/font__init,18618,69583
antlr/CppCodeGenerator.class,31830,69247
net/jpountz/util/linux/i386/liblz4-java.so,28871,68840
editor/game_object__init,16300,68346
_unpack/x86_64-win32/bin/lsp/lua/script/vm/compiler.lua,10472,68237
javafx_font.dll,26769,68096
editor/code/script_compilation,32579,67150
games/familyisland.jpg,66499,66615
editor/engine,34537,66269
_unpack/x86_64-win32/bin/lsp/lua/script/parser/luadoc.lua,10219,66015
editor/editor_extensions/ui_docs,33443,65622
_unpack/x86_64-win32/lib/newt_head.dll,32432,65536
logo_blue.png,63647,64801
Defold/logo_blue.png,64801,64801
lib/classes.dex,29012,64392
doc/sys_doc.sdoc,10054,64204
libexec/x86_64-win32/libogg.dll,30548,64000
editor/engine_profiler,32017,63856
editor/view,30484,63411
editor/code/script_intelligence,29684,63390
editor/types__init,18582,61998
antlr/CSharpCodeGenerator.class,28367,60371
editor/lua,31415,60264
lib/luajit-share.zip,57717,59258
editor/lsp/async,30539,59187
prism_sw.dll,28358,57856
editor/graph_util,28366,57817
_unpack/x86_64-win32/lib/nativewindow_win32.dll,26310,57344
antlr/JavaCodeGenerator.class,27222,56271
games/monkeymart.jpg,55229,56030
editor/background,26689,55241
editor/game_object_non_editable__init,12011,55095
antlr/PythonCodeGenerator.class,27221,54595
editor/app_manifest__init,14889,54102
games/warnament.jpg,53643,53736
editor/ui/bindings,27399,53678
editor/defold_project_search,26380,52740
_unpack/x86_64-win32/bin/lsp/lua/script/provider/provider.lua,8229,52590
editor/protobuf__init,16072,52529
games/fatesofort.jpg,52236,52268
editor/diff_view,25740,51860
editor/model__init,14635,50999
_unpack/x86_64-win32/bin/lsp/lua/bin/msvcp140_atomic_wait.dll,26104,50664
editor/sprite__init,14952,50617
editor/sentry,26289,50525
games/solitairejazztravel.jpg,50345,50523
doc/dmScript_doc.sdoc,6146,50429
editor/web_profiler,25435,50421
editor/ui/fuzzy_combo_box,25768,49655
_unpack/x86_64-win32/bin/lsp/lua/bin/vcruntime140_1.dll,26362,49640
vcruntime140_1.dll,24460,49560
builtins/fonts/vera_mo_bd.ttf,27238,49052
editor/code/script__init,14775,48294
editor/scene_async,25167,48222
editor/progress,24938,48221
editor/editor_extensions/prefs_functions,23766,47754
editor/editor_extensions/commands,23120,47230
editor/code/syntax,23454,46971
games/plaguelords.jpg,46166,46273
editor/scene_shapes,21659,46167
editor/keymap,24046,45996
org/objectweb/asm/ClassReader.class,22697,45120
editor/shared_editor_settings,22519,45014
editor/editor_extensions/ui_docs__init,16209,45006
games/lookyourloot.jpg,44393,44569
games/duozombies.jpg,44021,44360
editor/error_reporting,22799,44128
editor/texture/engine,22728,43971
editor/defold_project__init,14539,43582
editor/prefs_dialog,21582,43453
editor/editor_extensions/actions,22152,43082
editor/material__init,13701,43018
editor/command_requests,21457,42952
editor/workspace__init,14208,42748
editor/cubemap__init,12125,42347
builtins/assets/meshes/sphere.dae,8420,42121
editor/scene_cache,21628,41941
editor/build,21718,41890
editor/slice9,21403,41465
editor/collection_non_editable__init,9834,41342
_unpack/x86_64-win32/bin/lsp/lua/locale/pt-br/script.lua,12361,41329
javax/vecmath/Matrix4d.class,16540,41153
editor/validation,21259,40417
editor/debug_view__init,12963,40360
editor/editor_extensions/ui_components__init,12957,38879
_unpack/x86_64-win32/bin/lsp/lua/locale/zh-tw/script.lua,12450,38551
_unpack/x86_64-win32/bin/lsp/lua/bin/vcruntime140_threads.dll,18957,38504
editor/editor_extensions/graph,19690,38503
google/protobuf/descriptor.proto,11724,38497
editor/curve_view__init,12551,38306
_unpack/x86_64-win32/bin/lsp/lua/locale/zh-cn/script.lua,12147,37473
_unpack/x86_64-win32/bin/lsp/lua/locale/en-us/script.lua,11280,37367
editor/fuzzy_text,19468,37152
javax/vecmath/Matrix4f.class,15463,37124
javafx-swt.jar,35054,37082
_unpack/x86_64-win32/bin/lsp/lua/script/parser/guide.lua,6513,37078
editor/resource__init,11189,36912
editor/ui/proxy,10994,36721
editor/mesh__init,11432,36513
doc/sound_doc.sdoc,4900,36377
icons/document.iconset/icon_128x128@2x.png,35882,36060
icons/document.iconset/icon_256x256.png,35882,36060
editor/lsp/server__init,11931,36034
editor/code/data/LayoutInfo,16341,36025
_unpack/x86_64-win32/bin/lsp/lua/locale/pt-br/meta.lua,10437,35968
doc/collectionproxy_doc.sdoc,3532,35875
editor/resource_dialog,18349,35833
_unpack/x86_64-win32/bin/lsp/lua/bin/msvcp140_1.dll,18222,35808
msvcp140_1.dll,17824,35704
editor/lsp__init,11855,35680
editor/render,17858,35592
meta.edn,7540,35387
editor/label__init,10951,35273
icons/app.iconset/icon_128x128@2x.png,34815,34940
editor/gl/pass,19277,34889
icons/app.iconset/icon_256x256.png,34668,34787
editor/texture/math,18008,34773
editor/ns_batch_builder,18180,34732
doc/liveupdate_doc.sdoc,5039,34558
cljs/tools/reader.cljs,8447,34392
editor/cljfx_form_view__init,12182,34286
_unpack/shared/luajit/jit/dis_x86.lua,10406,33826
editor/prefs__init,11831,33801
editor/properties__init,11739,33498
editor/editor_extensions/prefs_docs,16173,33291
_unpack/x86_64-win32/bin/lsp/lua/locale/en-us/meta.lua,9439,33267
editor/yaml,16509,33264
editor/boot,17579,33074
antlr/actions/csharp/ActionLexer.class,11333,32774
doc/dmBuffer_doc.sdoc,3191,32730
editor/graphics__init,10595,32489
antlr/actions/python/ActionLexer.class,11171,32284
_unpack/x86_64-win32/bin/lsp/lua/locale/zh-tw/meta.lua,10656,32256
org/objectweb/asm/MethodWriter.class,15528,32222
editor/settings__init,8879,32206
javax/vecmath/Matrix3d.class,15289,32141
_unpack/x86_64-win32/bin/lsp/lua/locale/zh-cn/meta.lua,10740,32131
cljs/core/async.cljs,8573,31929
_unpack/x86_64-win32/bin/lsp/lua/script/core/semantic-tokens.lua,3969,31873
editor/util,16803,31853
antlr/actions/cpp/ActionLexer.class,11324,31796
builtins/assets/images/logo/logo_blue_256.png,31705,31777
_unpack/x86_64-win32/bin/lsp/lua/bin/msvcp140_codecvt_ids.dll,16774,31744
editor/scene_layout,15297,31557
editor/sound__init,8893,31551
antlr/actions/java/ActionLexer.class,10815,31425
editor/recent_files,15901,31355
editor/gl/shader/ShaderLifecycle,13262,31235
cljs/core/async/impl/ioc_macros.clj,7280,31194
doc/dmResource_doc.sdoc,3020,31151
games/voidscrappers.jpg,31012,31150
logo_text.png,30315,31148
editor/resource/FileResource,13630,31038
doc/dmGraphics_doc.sdoc,3821,31006
editor/handler__init,9757,30834
_unpack/x86_64-win32/bin/lsp/lua/script/luacheck/parser.lua,6549,30815
_unpack/shared/luajit/jit/dis_arm64.lua,6784,30690
editor/console__init,11045,30680
com/samskivert/mustache/Mustache.java,6675,30321
editor/bundle_dialog__init,9512,30236
editor/asset_browser__init,10527,30148
editor/form,15986,29993
editor/resource_node__init,8436,29646
editor/model_scene__init,9033,29544
api-ms-win-crt-math-l1-1-0.dll,13152,29528
editor/scene_visibility__init,9522,29527
logo-ver-outline-white.png,25418,29332
_unpack/x86_64-win32/bin/lsp/lua/script/plugins/ffi/c-parser/cpp.lua,5494,29266
editor/fs__init,9349,29220
editor/git_credentials,13884,28988
_unpack/x86_64-win32/bin/lsp/lua/script/vm/tracer.lua,4238,28936
editor/math__init,8908,28750
api-ms-win-crt-multibyte-l1-1-0.dll,12366,28736
editor/code/shader__init,9457,28624
engine-profiler/remotery/vis/Code/Remotery.js,6167,28377
builtins/assets/images/logo/logo_256.png,26991,28213
editor/future,14530,28178
javax/vecmath/GMatrix.class,13808,28162
antlr/ANTLRParser.class,11845,28106
_unpack/x86_64-win32/bin/lsp/lua/locale/pt-br/setting.lua,7010,28074
editor/pipeline/tex_gen,13990,27946
editor/code/resource__init,8630,27840
editor/render_program_utils,13670,27829
editor/code/transpilers__init,7751,27756
editor/adb,13998,27738
editor/types/Camera,12657,27569
editor/ui/fuzzy_choices,14008,27426
editor/scene_tools__init,9661,27337
editor/gl/shader__init,9287,27302
editor/ios_deploy,13305,27088
doc/sprite_doc.sdoc,3349,26890
editor/code/data/Rect,7965,26777
_unpack/x86_64-win32/bin/lsp/lua/script/plugins/ffi/c-parser/c99.lua,6041,26775
api-ms-win-crt-stdio-l1-1-0.dll,11865,26664
api-ms-win-crt-string-l1-1-0.dll,12059,26664
internal/transaction__init.class,8945,26411
TestScript/TestDdf$Msg$Builder.class,8334,26368
_unpack/x86_64-win32/bin/lsp/lua/script/vm/type.lua,4033,25968
editor/properties_view__init,9209,25926
editor/collection_string_data,12766,25854
editor/gl/vertex__init,8757,25498
editor/gl__init,9246,25439
editor/types/EngineFormatTexture,11420,25310
editor/types/TextureSetAnimation,11379,25238
api-ms-win-crt-runtime-l1-1-0.dll,11398,25128
editor/code/lang/cish__init,9436,25116
editor/types/FrustumCorners,11253,25089
editor/notifications_view,12277,25043
org/projectodd/shimdandy/impl/ClojureRuntimeShimImpl.class,5834,24928
dialogs.css,3716,24800
editor/editor_extensions/docs,9679,24787
editor/system,13732,24691
editor/gl/texture/TextureLifecycle,10792,24617
api-ms-win-crt-convert-l1-1-0.dll,11250,24616
editor/outline_view__init,8533,24551
doc/dmVMath_doc.sdoc,1918,24461
editor/code/util,13087,24408
com/googlecode/javaewah/EWAHCompressedBitmap.class,10944,24400
_unpack/x86_64-win32/bin/lsp/lua/script/files.lua,5726,24339
editor/collision_groups,12562,24298
_unpack/x86_64-win32/bin/lsp/lua/locale/zh-tw/setting.lua,7360,24222
com/googlecode/javaewah32/EWAHCompressedBitmap32.class,10753,24220
editor/resource/ZipResource,10653,24175
api-ms-win-core-file-l1-1-0.dll,10946,24104
logo.png,23779,24099
editor/gl/vertex2__init,7817,24098
editor/render_pb__init,7117,24042
_unpack/x86_64-win32/bin/lsp/lua/locale/en-us/setting.lua,6599,24003
editor/camera_editor__init,7459,23955
editor/scene_shapes__init,9315,23859
_unpack/x86_64-win32/bin/lsp/lua/script/utility.lua,5811,23811
_unpack/x86_64-win32/bin/lsp/lua/script/core/code-action.lua,4108,23670
editor/engine/build_errors__init,7995,23657
doc/dmRender_doc.sdoc,3616,23543
editor/rig,11852,23535
editor/types/TextureSetAnimationFrame,10490,23438
doc/dmProfile_doc.sdoc,1896,23373
editor/types/Image,10470,23168
api-ms-win-core-localization-l1-2-0.dll,10716,23080
api-ms-win-crt-time-l1-1-0.dll,10713,23080
editor/render_target__init,7166,22893
editor/atlas/AtlasRect,10294,22847
editor/debug,12095,22802
editor/keymap__init,8321,22693
api-ms-win-core-synch-l1-1-0.dll,10419,22568
api-ms-win-crt-filesystem-l1-1-0.dll,10611,22568
api-ms-win-core-processthreads-l1-1-0.dll,10581,22560
doc/model_doc.sdoc,3161,22539
doc/dmHid_doc.sdoc,2583,22185
editor/field_expression,12219,22102
editor/lua_completion,10972,22041
_unpack/shared/luajit/jit/dis_mips.lua,4871,22010
editor/code_completion__init,7279,21937
editor/hot_reload,11685,21928
editor/icons,11706,21867
editor/ui/updater,11363,21751
editor/tile_map/Tile,9833,21663
editor/display_profiles__init,6534,21579
api-ms-win-core-libraryloader-l1-1-0.dll,10208,21568
api-ms-win-crt-process-l1-1-0.dll,10241,21568
api-ms-win-core-processenvironment-l1-1-0.dll,10065,21544
api-ms-win-core-sysinfo-l1-1-0.dll,10131,21544
api-ms-win-crt-conio-l1-1-0.dll,10140,21544
api-ms-win-crt-heap-l1-1-0.dll,10103,21544
javax/vecmath/Matrix3f.class,9394,21533
editor/editor_extensions__init,7790,21503
editor/lua_parser__init,7399,21490
editor/animation_set__init,6720,21478
editor/search_results_view__init,7074,21427
_unpack/x86_64-win32/bin/lsp/lua/script/json-edit.lua,4112,21338
_unpack/x86_64-win32/bin/lsp/lua/script/library.lua,4574,21306
editor/process,11444,21199
editor/core__init,7484,21198
editor/debugging/mobdebug__init,6878,21133
api-ms-win-core-processthreads-l1-1-1.dll,10067,21056
api-ms-win-core-rtlsupport-l1-1-0.dll,10047,21056
api-ms-win-core-console-l1-1-0.dll,8992,21032
api-ms-win-core-heap-l1-1-0.dll,9971,21032
api-ms-win-core-memory-l1-1-0.dll,9991,21032
api-ms-win-core-synch-l1-2-0.dll,10077,21032
api-ms-win-core-timezone-l1-1-0.dll,9978,21032
api-ms-win-crt-environment-l1-1-0.dll,9988,21032
api-ms-win-crt-locale-l1-1-0.dll,10095,21032
api-ms-win-crt-utility-l1-1-0.dll,9170,21032
api-ms-win-core-console-l1-2-0.dll,9031,21024
editor/types/FrustumPlanes,9399,21008
editor/types/Animation,9458,20959
_unpack/x86_64-win32/bin/lsp/lua/locale/zh-cn/setting.lua,7068,20924
_unpack/shared/luajit/jit/dump.lua,6393,20755
editor/gl/texture__init,7422,20722
templates/template.gamepads,1037,20609
editor/outline_view/proxy,6260,20587
internal/util__init.class,7318,20563
_unpack/x86_64-win32/bin/lsp/lua/script/luacheck/lexer.lua,4535,20556
api-ms-win-core-debug-l1-1-0.dll,9863,20544
doc/base_doc.sdoc,5349,20536
api-ms-win-core-errorhandling-l1-1-0.dll,9840,20520
api-ms-win-core-file-l1-2-0.dll,9813,20520
api-ms-win-core-file-l2-1-0.dll,9936,20520
api-ms-win-core-handle-l1-1-0.dll,9831,20520
api-ms-win-core-interlocked-l1-1-0.dll,9838,20520
api-ms-win-core-namedpipe-l1-1-0.dll,9937,20520
api-ms-win-core-string-l1-1-0.dll,9849,20520
api-ms-win-core-util-l1-1-0.dll,9772,20520
api-ms-win-core-datetime-l1-1-0.dll,9792,20512
doc/string_doc.sdoc,4928,20502
editor/geom__init,7457,20459
editor/outline__init,7406,20443
editor/resource/MemoryResource,8714,20364
_unpack/shared/luajit/jit/dis_ppc.lua,5769,20301
_unpack/x86_64-win32/bin/lsp/lua/script/config/template.lua,3013,20018
api-ms-win-core-profile-l1-1-0.dll,9759,20008
editor/game_project__init,6198,19891
editor/settings_core__init,6993,19828
_unpack/x86_64-win32/bin/lsp/lua/script/provider/diagnostic.lua,4320,19823
editor/welcome__init,6763,19782
_unpack/x86_64-win32/bin/lsp/lua/script/vm/global.lua,3390,19767
antlr/DiagnosticCodeGenerator.class,9266,19766
_unpack/x86_64-win32/bin/lsp/lua/script/client.lua,4082,19620
editor/code/data/GestureInfo,8829,19373
_unpack/shared/luajit/jit/dis_arm.lua,4758,19344
editor/github,10108,19249
TestScript/TestDdf$Msg.class,7278,19249
javax/LICENSE.txt,7186,19241
editor/factory__init,6164,19221
editor/workspace/BuildResource,7948,19218
doc/label_doc.sdoc,1855,19189
doc/bit_doc.sdoc,2196,19176
editor/types/TexturePacking,8590,19174
editor/pipeline/font_gen,10065,19085
editor/editor_extensions/runtime__init,6625,19058
editor/camera__init,6767,19054
editor/dialogs__init,6759,19028
plumbing/fnk/impl.clj,5320,18995
_unpack/x86_64-win32/bin/lsp/lua/meta/template/string.buffer.lua,6287,18946
internal/system__init.class,6810,18936
editor/markdown__init,6192,18925
org/abego/treelayout/TreeLayout.class,7658,18907
editor/types/Rect,8478,18897
org/objectweb/asm/SymbolTable.class,8607,18866
cljs/tools/cli.cljs,5749,18852
_unpack/x86_64-win32/bin/lsp/lua/script/luacheck/filter.lua,4229,18748
editor/graph_view,9724,18719
editor/pipeline/fontc__init,6546,18715
editor/handler/Context,8450,18678
editor.fxml,2523,18665
doc/b2d.body_doc.sdoc,2561,18661
internal/node/OverrideNode.class,7458,18569
_unpack/x86_64-win32/bin/lsp/lua/script/luacheck/stages/linearize.lua,4042,18537
editor/compute__init,6101,18476
editor/model_loader,9255,18425
icons/slask/ex.png,4516,18381
doc/tilemap_doc.sdoc,2472,18288
doc/dmConfigFile_doc.sdoc,1575,18181
_unpack/x86_64-win32/bin/lsp/lua/script/doctor.lua,3932,18176
editor/gl/vertex/VertexIndexBufferShaderLink,7904,18052
editor/gl/vertex2/VertexIndexBufferShaderLink,7889,18048
antlr/ANTLRLexer.class,7342,17990
editor/targets__init,6658,17835
editor/pose__init,5561,17795
editor/ui/fuzzy_choices_popup,9169,17725
editor/image__init,5665,17668
_unpack/x86_64-win32/bin/lsp/lua/script/workspace/workspace.lua,4088,17644
_unpack/x86_64-win32/bin/lsp/lua/script/plugins/ffi/c-parser/ctypes.lua,3651,17596
editor/curve_view/proxy,5084,17556
_unpack/x86_64-win32/bin/lsp/lua/script/fs-utility.lua,3205,17514
_unpack/shared/luajit/jit/bcsave.lua,5097,17500
editor/editor_extensions/vm__init,6119,17483
editor/types/Region,7782,17456
