filename,compressed,uncompressed
editor/breakpoints_view,157127,323528
libjavafx_iio.dylib,146597,323024
editor/code/resource,150501,316400
editor/code/shader,147843,314166
editor/resource,159188,304637
editor/render_target,141375,304597
Defold.app/Contents/Resources/document_legacy.icns,302560,302560
lib/time_report_template.html,92651,297825
editor/script_api,139201,297107
editor/search_results_view,145111,296547
SourceSansPro-Regular.ttf,129096,293956
SourceSansPro-Light.ttf,127919,292680
SourceSansPro-Semibold.ttf,128416,292404
editor/factory,135305,289351
editor/animation_set,135113,287879
libexec/wasm-web/dmengine.js,65135,284093
builtins/assets/images/logo/logo_blue_1024.png,246149,276899
editor/editor_extensions/graph,137691,276266
libexec/wasm-web/dmengine_release.js,63829,273993
libexec/wasm_pthread-web/dmengine.js,62871,272857
editor/editor_localization,123243,269617
editor/editor_script,123491,266577
editor/game_properties,122830,266017
editor/placeholder_resource,120269,263044
libexec/wasm_pthread-web/dmengine_release.js,61583,262693
editor/compute,123860,262172
org/checkerframework/*.*,133894,258994
editor/code/text_file,120425,257710
libexec/x86_64-macos/strip,93554,257296
editor/html,119899,254759
DejaVuSansMono-BoldOblique.ttf,151366,253580
DejaVuSansMono-Oblique.ttf,150034,251932
editor/collection_proxy,116003,249499
editor/game_project,115723,246097
editor/protobuf_types,113627,244177
editor/prefs,122038,235243
editor/image,111016,234409
editor/scene_selection,110344,233044
editor/debugging/mobdebug,95749,230501
editor/dialogs,113470,229476
editor/welcome,108760,227824
_unpack/x86_64-macos/lib/libnewt_head.dylib,53522,225168
libjfxmedia.dylib,86583,223856
icons/app.iconset/icon_512x512@2x.png,218168,221004
OpenSans-Regular.ttf,113969,217360
editor/targets,112591,216215
editor/graphics/types,108396,214755
builtins/ca-certificates/cacert.pem,122479,214279
editor/gl,112262,212074
net/jpountz/util/linux/aarch64/liblz4-java.so,93938,209176
net/jpountz/util/linux/ppc64le/liblz4-java.so,65770,209096
editor/live_update_settings,97459,208901
editor/grid,102224,207380
net/jpountz/util/darwin/x86_64/liblz4-java.dylib,87820,205112
editor/graphics,98306,204674
editor/gl/shader,100309,199520
editor/image_util,92620,192151
editor/pipeline/fontc,91715,191826
libexec/x86_64-macos/codesign_allocate,60717,187600
editor/changes_view,90885,187154
mozilla/public-suffix-list.txt,59250,180498
editor/gl/attribute,87046,177959
net/jpountz/util/darwin/aarch64/liblz4-java.dylib,73578,173886
editor/outline,88604,173557
editor/particlefx__init,38578,169719
editor/settings_core,88486,168587
editor.css,20397,167715
editor/localization,83234,163504
editor/buffers,85503,163360
editor/binary_file,75697,161535
editor/fs,86760,160701
localization/ru.editor_localization,34915,159873
editor/handler,81755,157945
_unpack/x86_64-macos/lib/libnativewindow_macosx.dylib,26881,155504
net/jpountz/util/linux/amd64/liblz4-java.so,70811,154886
editor/editor_extensions/coerce,75111,154306
editor/code/view__init,46672,152748
editor/gl/vertex2,73084,151676
editor/prefs_dialog,69455,139495
editor/engine/build_errors,71304,137870
editor/math,74610,136790
editor/rulers,65873,133839
editor/color_dropper,62946,132726
editor/collection__init,24774,127114
editor/build_errors_view,63121,124819
editor/gl/texture,62644,122524
icons/document.iconset/icon_256x256@2x.png,121199,121922
editor/updater,62079,120371
localization/en.editor_localization,28145,120314
_unpack/x86_64-macos/lib/libgluegen_rt.dylib,8539,119936
editor/editor_extensions/runtime,60472,118221
editor/lsp/jsonrpc,59453,117788
builtins/assets/images/logo/logo_blue_512.png,116328,117668
_unpack/x86_64-macos/lib/libnativewindow_awt.dylib,4033,117080
editor/pipeline/texture_set_gen,57700,116276
localization/zh_CN.editor_localization,30137,115637
editor/gl/vertex,60126,114389
editor/gviz,59199,114209
libexec/x86_64-macos/liboggz.dylib,26759,113696
localization/pt_BR.editor_localization,27539,112020
editor/atlas__init,29926,110928
editor/code/preprocessors,53752,110349
editor/gui_clipping,54619,110347
_unpack/x86_64-macos/bin/lsp/lua/script/parser/compile.lua,17608,109472
doc/gui_script.cpp_doc.sdoc,17447,107194
splash.png,103703,106623
editor/scene__init,31686,106508
editor/ui__init,31177,105949
SourceSansPro-Italic.ttf,53049,103828
SourceSansPro-SemiBoldItalic.ttf,52889,103556
editor/collision_object__init,23674,102588
libjfxmedia_avf.dylib,36815,101376
editor/font__init,23531,100872
libexec/x86_64-macos/zipalign,43259,99648
editor/app_view__init,32622,98624
editor/tile_source__init,26493,98156
net/jpountz/util/linux/s390x/liblz4-java.so,39717,97464
editor/code/data__init,26851,97433
editor/resource_update,48433,97308
editor/collection_common,47018,97250
editor/texture_set,46802,96876
editor/html_view,45741,95904
editor/disk,47619,94661
editor/analytics,49036,92370
icons/app.iconset/icon_256x256@2x.png,91065,91745
icons/app.iconset/icon_512x512.png,91065,91745
editor/boot_open_project,43839,90652
libprism_sw.dylib,37347,90304
libdecora_sse.dylib,29397,89696
games/skullhorde.jpg,87328,87487
editor/tile_map__init,25362,86147
editor/keymap,41528,85981
editor/notifications,39931,82142
icons/svg_icons.html,18562,81990
editor/particle_lib,40115,80043
editor/pose,39495,79242
editor/library,42337,78931
games/boreblasters.jpg,78476,78585
editor/code_completion,40438,78145
editor/git,41206,77985
editor/attachment,37943,77891
_unpack/x86_64-macos/bin/lsp/lua/script/core/completion/completion.lua,13328,77735
games/superweird.jpg,77560,77593
editor/editor_extensions/vm,42176,77450
libexec/x86_64-macos/libogg.dylib,19179,76480
editor/pipeline,38221,76355
editor/core,38530,76147
editor/protobuf_forms,37090,75696
editor/game_object_common,36716,75379
doc/dmsdk-graphics-graphics.h_doc.sdoc,10761,75259
editor/resource_watch,37697,75252
builtins/scripts/mobdebug.lua,19766,75143
editor/texture_util,36588,75030
dynamo/graph__init.class,24474,74837
games/craftomation101.jpg,74492,74527
games/warnament.jpg,74154,74222
libexec/x86_64-macos/oggz-validate,10125,73576
editor/app_manifest__init,19554,73273
editor/game_object__init,17823,72849
editor/scene_cache,36778,72478
editor/engine,37324,71177
editor/engine/native_extensions,35312,70559
games/tinyracing.jpeg,70195,70354
internal/node__init.class,22522,69709
doc/luasocket-luasocket.doc_h_doc.sdoc,9877,69424
editor/code/script_annotations,33132,69357
antlr/CppCodeGenerator.class,31830,69247
net/jpountz/util/linux/i386/liblz4-java.so,28871,68840
libprism_es2.dylib,22281,68528
libjavafx_font.dylib,19592,67936
editor/editor_extensions/ui_docs,34118,66738
games/familyisland.jpg,66499,66615
_unpack/x86_64-macos/bin/lsp/lua/script/vm/compiler.lua,10410,66188
logo_blue.png,63647,64801
lib/classes.dex,29179,64796
editor/editor_extensions/commands,32057,64624
editor/editor_extensions/docs,21033,64350
_unpack/x86_64-macos/bin/lsp/lua/script/parser/luadoc.lua,10139,63740
editor/code/script_intelligence,29754,63521
editor/view,30479,63411
editor/progress,32576,63348
editor/pipeline/bob,32008,63132
editor/graph_util,30951,63107
editor/types__init,18577,62069
libfxplugins.dylib,19677,61888
editor/fxui/combo_box,31495,61810
antlr/CSharpCodeGenerator.class,28367,60371
editor/code/script_compilation,28873,59625
editor/editor_extensions/zip,31092,59608
lib/luajit-share.zip,58004,59551
editor/lsp/async,30563,59190
doc/scripts-script_resource.cpp_doc.sdoc,9956,57720
doc/gameobject_script.cpp_doc.sdoc,9648,57575
editor/editor_localization_bundle,26312,56735
antlr/JavaCodeGenerator.class,27222,56271
games/monkeymart.jpg,55229,56030
doc/render-render_script.cpp_doc.sdoc,11273,55312
editor/background,26686,55241
antlr/PythonCodeGenerator.class,27221,54595
editor/protobuf__init,16612,54223
editor/game_object_non_editable__init,11883,54065
editor/model__init,15399,53925
editor/defold_project_search,26804,53694
editor/ui/bindings,27400,53678
editor/editor_extensions/prefs_functions,26244,52884
editor/sentry,27171,52530
editor/diff_view,25922,52391
editor/sprite__init,15365,52303
games/fatesofort.jpg,52236,52268
_unpack/x86_64-macos/bin/lsp/lua/script/provider/provider.lua,8178,50967
editor/defold_project__init,16653,50654
games/solitairejazztravel.jpg,50345,50523
editor/ui/fuzzy_combo_box,25774,49647
editor/scene_shapes,24319,49601
editor/lua,26094,49286
editor/pipeline/shader_gen,24544,49119
builtins/fonts/vera_mo_bd.ttf,27238,49052
editor/code/script__init,15053,48473
editor/scene_async,25158,48222
doc/script_vmath.cpp_doc.sdoc,7458,47741
editor/editor_extensions/actions,24343,47160
editor/gl__init,12940,47096
editor/build,24347,47071
editor/code/syntax,23456,46971
editor/recent_files,23881,46793
games/plaguelords.jpg,46166,46273
editor/editor_extensions/ui_docs__init,16562,46142
editor/shared_editor_settings,22934,45903
editor/workspace__init,14884,45305
org/objectweb/asm/ClassReader.class,22697,45120
editor/material__init,13967,45034
games/lookyourloot.jpg,44393,44569
editor/editor_extensions/http_server,22768,44397
games/duozombies.jpg,44021,44360
editor/fuzzy_text,23204,44312
editor/error_reporting,22792,44128
editor/resource_dialog,22626,43978
editor/engine_profiler,21822,43869
editor/texture/engine,22439,43440
editor/curve_view__init,13723,43401
Defold.app/Contents/_CodeSignature/CodeResources,42782,42782
editor/resource__init,12876,42643
dialogs.css,5349,42503
editor/cubemap__init,12078,42473
editor/properties__init,14318,42254
builtins/assets/meshes/sphere.dae,8420,42121
editor/model_util,20369,42071
editor/editor_extensions/ui_components__init,13836,41711
editor/slice9,21403,41465
javax/vecmath/Matrix4d.class,16540,41153
editor/validation,21338,40569
editor/prefs__init,13630,40399
editor/render_util,19555,40205
_unpack/x86_64-macos/bin/lsp/lua/locale/pt-br/script.lua,12261,40016
doc/dmsdk-gameobject-gameobject.h_doc.sdoc,6086,39328
editor/label__init,11964,39316
editor/collection_non_editable__init,9492,39066
editor/mesh__init,11997,38601
google/protobuf/descriptor.proto,11724,38497
editor/gl/types,19660,37794
editor/lsp/server__init,12488,37666
editor/http_server/prefs,18836,37415
_unpack/x86_64-macos/bin/lsp/lua/locale/zh-tw/script.lua,12341,37244
javax/vecmath/Matrix4f.class,15463,37124
editor/boot,19374,36986
editor/command_requests,18786,36937
doc/dmsdk-resource-resource.h_doc.sdoc,4671,36895
editor/ui/proxy,10994,36721
editor/lsp__init,12089,36631
javafx-swt.jar,34141,36208
_unpack/x86_64-macos/bin/lsp/lua/locale/zh-cn/script.lua,12032,36160
icons/document.iconset/icon_128x128@2x.png,35882,36060
icons/document.iconset/icon_256x256.png,35882,36060
editor/cljfx_form_view__init,12776,36059
_unpack/x86_64-macos/bin/lsp/lua/locale/en-us/script.lua,11173,36054
editor/code/data/LayoutInfo,16347,36025
doc/dmsdk-gameobject-component.h_doc.sdoc,4083,35835
editor/gl/shader/ShaderLifecycle,15749,35749
_unpack/x86_64-macos/bin/lsp/lua/script/parser/guide.lua,6458,35733
editor/settings__init,9765,35644
editor/editor_extensions/prefs_docs,16809,35366
editor/ns_batch_builder,18398,35254
_unpack/x86_64-macos/bin/lsp/lua/locale/pt-br/meta.lua,10371,35204
icons/app.iconset/icon_128x128@2x.png,34815,34940
editor/gl/pass,19273,34893
doc/scripts-script_physics.cpp_doc.sdoc,6149,34848
icons/app.iconset/icon_256x256.png,34668,34787
editor/texture/math,17998,34773
editor/debug_view__init,11976,34520
editor/util,18139,34505
cljs/tools/reader.cljs,8447,34392
editor/resource/FileResource,15045,34248
_unpack/shared/luajit/jit/dis_x86.lua,10498,34234
editor/sound__init,9495,34164
editor/editor_extensions/graph__init,11937,33634
editor/handler__init,11162,33408
editor/yaml,16512,33264
antlr/actions/csharp/ActionLexer.class,11333,32774
editor/code/shader_compilation,15758,32742
_unpack/x86_64-macos/bin/lsp/lua/locale/en-us/meta.lua,9377,32503
doc/dmsdk-script-script.h_doc.sdoc,4839,32471
antlr/actions/python/ActionLexer.class,11171,32284
org/objectweb/asm/MethodWriter.class,15528,32222
javax/vecmath/Matrix3d.class,15289,32141
editor/gl/shader__init,10503,31973
cljs/core/async.cljs,8573,31929
bundle.editor_script,5228,31917
editor/form,17014,31860
editor/asset_browser__init,11201,31847
doc/dmsdk-render-render.h_doc.sdoc,4072,31840
antlr/actions/cpp/ActionLexer.class,11324,31796
builtins/assets/images/logo/logo_blue_256.png,31705,31777
editor/math__init,9975,31754
editor/fxui__init,11362,31628
editor/scene_layout,15293,31557
editor/console__init,11375,31557
_unpack/x86_64-macos/bin/lsp/lua/locale/zh-tw/meta.lua,10598,31513
editor/resource_node__init,8926,31506
editor/fs__init,9998,31440
antlr/actions/java/ActionLexer.class,10815,31425
_unpack/x86_64-macos/bin/lsp/lua/locale/zh-cn/meta.lua,10683,31389
editor/scene_visibility__init,10053,31321
cljs/core/async/impl/ioc_macros.clj,7280,31194
games/voidscrappers.jpg,31012,31150
logo_text.png,30315,31148
editor/outline_view__init,10770,31126
editor/camera_editor__init,9177,31001
_unpack/x86_64-macos/bin/lsp/lua/script/core/semantic-tokens.lua,3940,30932
_unpack/shared/luajit/jit/dis_arm64.lua,6836,30867
com/samskivert/mustache/Mustache.java,6675,30321
editor/pipeline/fontc/Glyph,13540,29844
_unpack/x86_64-macos/bin/lsp/lua/script/luacheck/parser.lua,6508,29831
logo-ver-outline-white.png,25418,29332
editor/resource/ZipResource,12952,29229
editor/graphics/types__init,9356,29032
editor/ui/fuzzy_choices,14872,29004
internal/transaction__init.class,9205,28705
editor/render_program_utils,13863,28465
_unpack/x86_64-macos/bin/lsp/lua/script/plugins/ffi/c-parser/cpp.lua,5455,28397
engine-profiler/remotery/vis/Code/Remotery.js,6167,28377
editor/code/resource__init,8745,28328
editor/code/transpilers__init,7874,28318
builtins/assets/images/logo/logo_256.png,26991,28213
editor/future,14529,28178
javax/vecmath/GMatrix.class,13808,28162
antlr/ANTLRParser.class,11845,28106
_unpack/x86_64-macos/bin/lsp/lua/script/vm/tracer.lua,4203,28059
_unpack/x86_64-macos/bin/lsp/lua/locale/pt-br/setting.lua,6986,27632
editor/types/Camera,12666,27569
editor/scene_tools__init,9756,27407
editor/code/shader__init,9024,27162
doc/script_sys.cpp_doc.sdoc,6859,26876
editor/code/data/Rect,7963,26777
editor/pipeline/tex_gen,13404,26744
editor/markdown__init,8102,26723
TestScript/TestDdf$Msg$Builder.class,8334,26368
editor/editor_extensions__init,9142,26332
doc/dmsdk-extension-extension_gen.hpp_doc.sdoc,2777,26298
_unpack/x86_64-macos/bin/lsp/lua/script/plugins/ffi/c-parser/c99.lua,5992,26044
editor/code/lang/cish__init,9795,25912
editor/collection_string_data,12766,25854
editor/notifications_view,12531,25693
editor/types/EngineFormatTexture,11422,25310
editor/types/TextureSetAnimation,11380,25238
_unpack/x86_64-macos/bin/lsp/lua/script/vm/type.lua,4001,25171
editor/gl/texture__init,8253,25091
editor/types/FrustumCorners,11255,25089
org/projectodd/shimdandy/impl/ClojureRuntimeShimImpl.class,5834,24928
editor/properties_view__init,9049,24854
editor/system,13731,24691
editor/render_pb__init,7193,24514
editor/model_scene__init,7257,24509
editor/code/util,13091,24408
com/googlecode/javaewah/EWAHCompressedBitmap.class,10944,24400
com/googlecode/javaewah32/EWAHCompressedBitmap32.class,10753,24220
editor/scene_shapes__init,9420,24202
editor/collision_groups,12470,24123
logo.png,23779,24099
editor/display_profiles__init,7180,23782
_unpack/x86_64-macos/bin/lsp/lua/locale/zh-tw/setting.lua,7335,23781
editor/engine/build_errors__init,7992,23657
editor/search_results_view__init,7787,23633
editor/buffers__init,7522,23622
_unpack/x86_64-macos/bin/lsp/lua/locale/en-us/setting.lua,6573,23561
editor/rig,11852,23535
editor/types/TextureSetAnimationFrame,10492,23438
_unpack/x86_64-macos/bin/lsp/lua/script/files.lua,5685,23379
doc/dmsdk-resource-resource_gen.hpp_doc.sdoc,2557,23335
editor/keymap__init,9046,23283
editor/types/Image,10478,23168
editor/gl/vertex__init,8025,23083
libprism_common.dylib,6287,22928
_unpack/x86_64-macos/bin/lsp/lua/script/core/code-action.lua,4083,22923
_unpack/x86_64-macos/bin/lsp/lua/script/utility.lua,5759,22860
editor/render_target__init,7027,22858
editor/atlas/AtlasRect,10308,22847
editor/icons,12253,22744
editor/debug,12072,22723
editor/editor_extensions/tile_map,11780,22638
util/http_server__init.class,8022,22566
editor/gl/attribute__init,6314,22552
editor/ui/updater,11479,22484
editor/code_completion__init,7331,22066
editor/lua_completion,10972,22041
_unpack/shared/luajit/jit/dis_mips.lua,4871,22010
editor/tile_map_common/Tile,9858,22001
editor/breakpoints_view__init,7605,21926
editor/field_expression,12128,21916
editor/animation_set__init,6763,21860
editor/editor_extensions/runtime__init,7357,21597
doc/scripts-box2d-script_box2d_body.cpp_doc.sdoc,2655,21552
javax/vecmath/Matrix3f.class,9394,21533
editor/gl/attribute/TransformedAttributeValueBinding,9672,21378
editor/camera__init,7424,21261
editor/process,11444,21199
doc/dmsdk-dlib-profile.h_doc.sdoc,2348,21198
editor/debugging/mobdebug__init,6878,21133
editor/types/FrustumPlanes,9401,21008
editor/types/Animation,9464,20959
editor/factory__init,6665,20794
doc/lua_base.doc_h_doc.sdoc,5291,20758
_unpack/shared/luajit/jit/dump.lua,6393,20755
_unpack/x86_64-macos/bin/lsp/lua/script/library.lua,4556,20632
internal/util__init.class,7350,20614
_unpack/x86_64-macos/bin/lsp/lua/script/json-edit.lua,4079,20613
templates/template.gamepads,1037,20609
_unpack/x86_64-macos/bin/lsp/lua/locale/zh-cn/setting.lua,7043,20483
editor/geom__init,7459,20459
editor/resource/MemoryResource,8732,20424
editor/localization__init,6838,20382
util/coll__init.class,7132,20326
_unpack/shared/luajit/jit/dis_ppc.lua,5769,20301
editor/welcome__init,6880,20223
internal/system__init.class,7079,20089
editor/outline__init,7323,20030
editor/gl/attribute/TransformedAttributeBufferLifecycle,8839,19856
_unpack/x86_64-macos/bin/lsp/lua/script/luacheck/lexer.lua,4501,19807
doc/scripts-script_sound.cpp_doc.sdoc,4407,19766
antlr/DiagnosticCodeGenerator.class,9266,19766
editor/gl/texture/TextureLifecycle,8757,19751
_unpack/x86_64-macos/bin/lsp/lua/script/config/template.lua,2994,19597
editor/editor_extensions/localization,9897,19507
editor/code/data/GestureInfo,8837,19373
_unpack/shared/luajit/jit/dis_arm.lua,4758,19344
editor/workspace/BuildResource,7966,19294
TestScript/TestDdf$Msg.class,7278,19249
editor/github,10114,19249
javax/LICENSE.txt,7186,19241
editor/types/TexturePacking,8590,19174
editor/settings_core__init,6838,19150
doc/dmsdk-extension-extension.h_doc.sdoc,2979,19137
_unpack/x86_64-macos/bin/lsp/lua/script/provider/diagnostic.lua,4281,19103
editor/dialogs__init,6650,19095
editor/pipeline/font_gen,10063,19085
_unpack/x86_64-macos/bin/lsp/lua/script/vm/global.lua,3372,19068
plumbing/fnk/impl.clj,5320,18995
editor/localization/MessageWithNestedPatterns,8378,18963
_unpack/x86_64-macos/bin/lsp/lua/script/client.lua,4045,18952
editor/game_project__init,5958,18928
editor/pipeline/fontc__init,6650,18914
editor/types/Rect,8477,18897
editor/compute__init,6184,18881
org/objectweb/asm/SymbolTable.class,8607,18866
cljs/tools/cli.cljs,5749,18852
editor/graphics__init,6259,18729
util/num__init.class,6346,18683
editor/handler/Context,8445,18678
editor/collection_proxy__init,5735,18634
internal/node/OverrideNode.class,7495,18630
editor/localization/Join,8408,18625
_unpack/x86_64-macos/bin/lsp/lua/meta/template/string.buffer.lua,6268,18592
editor/model_loader,9261,18435
doc/dmsdk-dlib-socket.h_doc.sdoc,2810,18426
doc/script_graphics.cpp_doc.sdoc,1024,18414
icons/slask/ex.png,4516,18381
_unpack/x86_64-macos/bin/lsp/lua/script/luacheck/filter.lua,4207,18213
editor/gl/vertex2__init,5955,18166
editor/targets__init,6714,18075
editor/protobuf_types__init,6122,18047
editor/lua_parser,8254,17997
prelude.lua,3865,17992
antlr/ANTLRLexer.class,7342,17990
editor/grid__init,6686,17904
_unpack/x86_64-macos/bin/lsp/lua/script/luacheck/stages/linearize.lua,4007,17829
_unpack/shared/luajit/jit/bcsave.lua,5246,17827
editor/pose__init,5563,17795
editor/ui/fuzzy_choices_popup,9169,17725
editor/buffer__init,5509,17675
editor/curve_view/proxy,5084,17556
_unpack/x86_64-macos/bin/lsp/lua/script/doctor.lua,3903,17551
editor/code/text_file__init,5530,17485
editor/types/Region,7782,17456
editor/types/Frustum,7751,17391
editor/editor_extensions/vm__init,6096,17368
editor/scene_selection__init,6244,17362
editor/outline_view/proxy,5014,17355
editor/fxui/proxy,5007,17347
editor/code/data/SpliceInfo,7822,17314
editor/localization/Transform,7678,17294
editor/gl/shader/ShaderRequestData,7773,17291
editor/hot_reload,9161,17282
antlr/MakeGrammar.class,8315,17275
editor/progress/Progress,7764,17242
javax/xml/bind/DatatypeConverterImpl.class,7674,17174
editor/bootloader,9115,17170
org/objectweb/asm/ClassWriter.class,7278,17166
internal/graph__init.class,5941,17130
editor/gl/pass/RenderPass,7624,17111
editor/gl/attribute/AttributeBufferBinding,7814,17099
org/objectweb/asm/Frame.class,8815,17092
editor/types/TextureSet,7663,17091
editor/colors,9190,17075
editor/resource_io,8288,17043
_unpack/x86_64-macos/bin/lsp/lua/script/workspace/workspace.lua,4057,17029
_unpack/x86_64-macos/bin/lsp/lua/script/plugins/ffi/c-parser/ctypes.lua,3629,16992
editor/code/view/CursorRangeDrawInfo,7561,16941
editor/lsp/base,9186,16906
editor/code/syntax/Match,7580,16882
editor/localization/ListWithNestedPatterns,7494,16877
_unpack/x86_64-macos/bin/lsp/lua/script/fs-utility.lua,3177,16846
editor/script_api__init,5148,16762
antlr/preprocessor/PreprocessorLexer.class,6605,16672
editor/gl/attribute/AttributeRenderArgBinding,7370,16671
